# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.680 -7.538 -7.368 -6.669 -6.346 -6.185 -5.904 -6.015 -5.668 -5.831 -5.537 -5.275 -4.978 -4.747 -4.275 -3.659 -3.086
0.100 -12.783 -12.947 -13.010 -13.109 -13.041 -12.990 -12.888 -12.923 -12.779 -12.828 -12.713 -12.568 -12.383 -12.227 -11.889 -11.398 -10.912
0.200 -12.969 -13.239 -13.409 -13.776 -13.796 -13.782 -13.737 -13.751 -13.671 -13.691 -13.628 -13.521 -13.374 -13.244 -12.953 -12.504 -12.049
0.300 -12.793 -13.147 -13.421 -14.018 -14.117 -14.135 -14.140 -14.136 -14.109 -14.106 -14.085 -14.010 -13.894 -13.784 -13.531 -13.117 -12.686
0.400 -12.397 -12.825 -13.215 -14.045 -14.227 -14.279 -14.335 -14.314 -14.341 -14.317 -14.337 -14.292 -14.207 -14.117 -13.900 -13.520 -13.112
0.500 -11.849 -12.342 -12.863 -13.933 -14.206 -14.296 -14.405 -14.367 -14.450 -14.407 -14.468 -14.455 -14.402 -14.333 -14.153 -13.806 -13.420
0.600 -11.181 -11.725 -12.396 -13.714 -14.087 -14.218 -14.386 -14.330 -14.473 -14.412 -14.515 -14.535 -14.516 -14.470 -14.329 -14.015 -13.653
0.700 -10.424 -10.995 -11.837 -13.407 -13.888 -14.063 -14.293 -14.221 -14.426 -14.350 -14.494 -14.550 -14.568 -14.546 -14.447 -14.170 -13.832
0.800 -9.669 -10.238 -11.252 -13.049 -13.639 -13.859 -14.150 -14.063 -14.331 -14.244 -14.427 -14.519 -14.575 -14.578 -14.523 -14.283 -13.970
0.900 -9.034 -9.578 -10.728 -12.693 -13.376 -13.637 -13.983 -13.885 -14.208 -14.116 -14.332 -14.457 -14.551 -14.579 -14.568 -14.367 -14.080
1.000 -8.581 -9.101 -10.330 -12.391 -13.141 -13.432 -13.821 -13.715 -14.082 -13.989 -14.230 -14.385 -14.512 -14.564 -14.595 -14.432 -14.170
1.100 -8.273 -8.777 -10.055 -12.168 -12.956 -13.266 -13.683 -13.574 -13.971 -13.880 -14.138 -14.314 -14.469 -14.541 -14.610 -14.482 -14.244
1.200 -8.044 -8.535 -9.860 -12.015 -12.828 -13.149 -13.583 -13.472 -13.888 -13.800 -14.068 -14.258 -14.435 -14.523 -14.624 -14.526 -14.311
1.300 -7.845 -8.315 -9.696 -11.900 -12.735 -13.066 -13.511 -13.399 -13.827 -13.742 -14.017 -14.218 -14.410 -14.509 -14.636 -14.566 -14.371
1.400 -7.663 -8.110 -9.550 -11.806 -12.667 -13.007 -13.464 -13.350 -13.789 -13.705 -13.985 -14.193 -14.396 -14.505 -14.653 -14.605 -14.429
1.500 -7.488 -7.906 -9.409 -11.718 -12.607 -12.957 -13.426 -13.311 -13.760 -13.677 -13.962 -14.177 -14.389 -14.505 -14.670 -14.642 -14.482
1.600 -7.317 -7.702 -9.269 -11.632 -12.551 -12.912 -13.395 -13.277 -13.739 -13.656 -13.947 -14.168 -14.388 -14.511 -14.690 -14.679 -14.533
1.700 -7.155 -7.504 -9.135 -11.548 -12.498 -12.870 -13.367 -13.247 -13.721 -13.638 -13.935 -14.163 -14.390 -14.518 -14.709 -14.714 -14.581
1.800 -6.990 -7.302 -8.997 -11.459 -12.442 -12.827 -13.340 -13.218 -13.706 -13.624 -13.928 -14.162 -14.398 -14.531 -14.731 -14.743 -14.617
1.900 -6.831 -7.102 -8.862 -11.369 -12.385 -12.784 -13.312 -13.189 -13.691 -13.610 -13.920 -14.162 -14.406 -14.545 -14.754 -14.774 -14.653
2.000 -6.677 -6.906 -8.730 -11.280 -12.328 -12.739 -13.283 -13.157 -13.673 -13.593 -13.910 -14.160 -14.412 -14.556 -14.774 -14.802 -14.688
2.100 -6.521 -6.704 -8.594 -11.186 -12.266 -12.690 -13.251 -13.123 -13.654 -13.575 -13.898 -14.156 -14.417 -14.566 -14.792 -14.827 -14.717
2.200 -6.369 -6.504 -8.461 -11.092 -12.205 -12.643 -13.220 -13.092 -13.637 -13.561 -13.891 -14.157 -14.427 -14.581 -14.813 -14.851 -14.741
2.300 -6.222 -6.307 -8.330 -10.997 -12.144 -12.595 -13.189 -13.059 -13.619 -13.545 -13.881 -14.156 -14.435 -14.594 -14.833 -14.873 -14.763
2.400 -6.074 -6.108 -8.197 -10.900 -12.079 -12.543 -13.154 -13.023 -13.598 -13.526 -13.868 -14.151 -14.439 -14.604 -14.850 -14.893 -14.783
2.500 -5.927 -5.906 -8.064 -10.800 -12.011 -12.489 -13.115 -12.983 -13.573 -13.504 -13.852 -14.143 -14.441 -14.611 -14.865 -14.912 -14.803
2.600 -5.782 -5.704 -7.931 -10.698 -11.942 -12.432 -13.075 -12.942 -13.546 -13.481 -13.835 -14.134 -14.441 -14.617 -14.879 -14.930 -14.823
2.700 -5.640 -5.504 -7.800 -10.596 -11.872 -12.375 -13.034 -12.900 -13.518 -13.456 -13.815 -14.123 -14.439 -14.621 -14.891 -14.947 -14.842
2.800 -5.498 -5.303 -7.668 -10.491 -11.799 -12.315 -12.990 -12.856 -13.487 -13.429 -13.794 -14.109 -14.435 -14.622 -14.901 -14.962 -14.859
2.900 -5.355 -5.096 -7.533 -10.383 -11.723 -12.252 -12.942 -12.808 -13.453 -13.399 -13.769 -14.092 -14.428 -14.621 -14.908 -14.975 -14.874
3.000 -5.215 -4.892 -7.401 -10.274 -11.647 -12.188 -12.894 -12.759 -13.418 -13.368 -13.742 -14.074 -14.419 -14.618 -14.915 -14.989 -14.890
3.100 -5.076 -4.686 -7.268 -10.163 -11.568 -12.123 -12.843 -12.709 -13.381 -13.335 -13.715 -14.054 -14.409 -14.614 -14.921 -15.000 -14.905
3.200 -4.938 -4.480 -7.136 -10.052 -11.488 -12.055 -12.792 -12.657 -13.342 -13.301 -13.685 -14.032 -14.397 -14.608 -14.924 -15.011 -14.919
3.300 -4.800 -4.271 -7.003 -9.937 -11.406 -11.986 -12.737 -12.603 -13.301 -13.264 -13.653 -14.008 -14.383 -14.600 -14.926 -15.019 -14.931
3.400 -4.661 -4.058 -6.868 -9.820 -11.321 -11.913 -12.680 -12.546 -13.257 -13.225 -13.618 -13.981 -14.366 -14.590 -14.926 -15.026 -14.942
3.500 -4.524 -3.847 -6.734 -9.702 -11.235 -11.840 -12.622 -12.488 -13.212 -13.185 -13.583 -13.953 -14.348 -14.578 -14.925 -15.033 -14.953
3.600 -4.387 -3.633 -6.600 -9.582 -11.147 -11.765 -12.562 -12.429 -13.165 -13.144 -13.546 -13.923 -14.329 -14.565 -14.922 -15.039 -14.963
3.700 -4.251 -3.418 -6.466 -9.460 -11.058 -11.688 -12.501 -12.368 -13.117 -13.101 -13.507 -13.892 -14.307 -14.551 -14.919 -15.043 -14.972
3.800 -4.115 -3.201 -6.331 -9.336 -10.967 -11.610 -12.437 -12.305 -13.067 -13.057 -13.466 -13.859 -14.285 -14.535 -14.913 -15.046 -14.980
3.900 -3.978 -2.981 -6.195 -9.210 -10.874 -11.529 -12.372 -12.240 -13.014 -13.010 -13.423 -13.824 -14.260 -14.516 -14.907 -15.048 -14.987
4.000 -3.841 -2.758 -6.058 -9.081 -10.778 -11.446 -12.304 -12.173 -12.960 -12.962 -13.378 -13.787 -14.233 -14.496 -14.898 -15.048 -14.993
4.100 -3.705 -2.535 -5.922 -8.951 -10.682 -11.362 -12.235 -12.105 -12.904 -12.912 -13.333 -13.748 -14.205 -14.475 -14.889 -15.048 -14.998
4.200 -3.569 -2.309 -5.785 -8.819 -10.583 -11.276 -12.164 -12.035 -12.846 -12.861 -13.285 -13.708 -14.175 -14.453 -14.878 -15.047 -15.003
4.300 -3.433 -2.082 -5.648 -8.686 -10.483 -11.189 -12.092 -11.964 -12.787 -12.809 -13.236 -13.667 -14.144 -14.429 -14.866 -15.045 -15.007
4.400 -3.297 -1.853 -5.511 -8.550 -10.381 -11.100 -12.018 -11.892 -12.727 -12.756 -13.186 -13.624 -14.112 -14.403 -14.853 -15.042 -15.010
4.500 -3.160 -1.622 -5.373 -8.412 -10.277 -11.009 -11.942 -11.817 -12.664 -12.700 -13.133 -13.579 -14.078 -14.376 -14.839 -15.037 -15.012
4.600 -3.022 -1.387 -5.233 -8.272 -10.171 -10.916 -11.863 -11.740 -12.599 -12.643 -13.079 -13.531 -14.041 -14.348 -14.823 -15.032 -15.014
4.700 -2.884 -1.150 -5.093 -8.130 -10.063 -10.821 -11.783 -11.662 -12.533 -12.584 -13.023 -13.483 -14.004 -14.317 -14.805 -15.025 -15.014
4.800 -2.746 -0.912 -4.953 -7.986 -9.954 -10.724 -11.702 -11.582 -12.465 -12.524 -12.966 -13.433 -13.965 -14.286 -14.787 -15.018 -15.014
4.900 -2.608 -0.672 -4.812 -7.840 -9.843 -10.626 -11.618 -11.501 -12.395 -12.462 -12.907 -13.381 -13.924 -14.253 -14.767 -15.010 -15.013
5.000 -2.470 -0.431 -4.671 -7.693 -9.731 -10.526 -11.534 -11.419 -12.324 -12.399 -12.847 -13.328 -13.883 -14.219 -14.747 -15.001 -15.012
5.100 -2.331 -0.188 -4.530 -7.544 -9.617 -10.425 -11.448 -11.334 -12.251 -12.335 -12.785 -13.274 -13.839 -14.183 -14.725 -14.991 -15.009
5.200 -2.192 0.055 -4.388 -7.393 -9.501 -10.322 -11.360 -11.248 -12.177 -12.269 -12.722 -13.218 -13.795 -14.146 -14.702 -14.980 -15.006
5.300 -2.052 0.301 -4.245 -7.240 -9.383 -10.217 -11.270 -11.161 -12.101 -12.202 -12.656 -13.160 -13.748 -14.108 -14.678 -14.968 -15.002
5.400 -1.911 0.548 -4.102 -7.085 -9.263 -10.110 -11.177 -11.071 -12.022 -12.133 -12.589 -13.100 -13.700 -14.068 -14.653 -14.955 -14.998
5.500 -1.770 0.795 -3.958 -6.929 -9.142 -10.001 -11.084 -10.980 -11.942 -12.062 -12.521 -13.038 -13.650 -14.026 -14.626 -14.941 -14.992
5.600 -1.630 1.040 -3.814 -6.772 -9.020 -9.892 -10.989 -10.888 -11.861 -11.990 -12.451 -12.976 -13.599 -13.984 -14.598 -14.926 -14.986
5.700 -1.520 1.225 -3.703 -6.650 -8.924 -9.805 -10.913 -10.813 -11.795 -11.931 -12.394 -12.923 -13.556 -13.946 -14.571 -14.909 -14.976
5.800 -1.499 1.246 -3.682 -6.629 -8.903 -9.784 -10.892 -10.792 -11.774 -11.910 -12.373 -12.902 -13.535 -13.925 -14.550 -14.888 -14.955
5.900 -1.478 1.267 -3.661 -6.608 -8.882 -9.763 -10.870 -10.771 -11.753 -11.889 -12.351 -12.881 -13.513 -13.904 -14.529 -14.867 -14.934
6.000 -1.457 1.289 -3.639 -6.586 -8.860 -9.741 -10.849 -10.750 -11.731 -11.867 -12.330 -12.859 -13.492 -13.882 -14.508 -14.845 -14.912
6.100 -1.434 1.311 -3.617 -6.564 -8.838 -9.719 -10.827 -10.727 -11.709 -11.845 -12.308 -12.837 -13.470 -13.860 -14.485 -14.823 -14.890
6.200 -1.412 1.334 -3.594 -6.542 -8.815 -9.696 -10.804 -10.705 -11.686 -11.823 -12.285 -12.815 -13.447 -13.837 -14.463 -14.800 -14.867
