# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.754 -6.645 -6.494 -5.870 -5.566 -5.413 -5.145 -5.250 -4.918 -5.071 -4.791 -4.537 -4.247 -4.021 -3.558 -2.950 -2.382
0.100 -9.320 -9.796 -10.264 -11.221 -11.428 -11.485 -11.540 -11.517 -11.536 -11.510 -11.522 -11.461 -11.352 -11.243 -10.984 -10.557 -10.113
0.200 -8.792 -9.351 -10.083 -11.486 -11.879 -12.013 -12.180 -12.123 -12.259 -12.195 -12.291 -12.297 -12.254 -12.187 -12.002 -11.640 -11.239
0.300 -8.291 -8.865 -9.799 -11.493 -12.022 -12.213 -12.460 -12.382 -12.600 -12.516 -12.666 -12.720 -12.726 -12.692 -12.563 -12.249 -11.880
0.400 -7.856 -8.411 -9.516 -11.423 -12.062 -12.300 -12.610 -12.517 -12.799 -12.705 -12.895 -12.986 -13.033 -13.026 -12.943 -12.668 -12.326
0.500 -7.458 -7.974 -9.232 -11.311 -12.045 -12.323 -12.687 -12.583 -12.919 -12.819 -13.041 -13.165 -13.247 -13.263 -13.221 -12.982 -12.663
0.600 -7.103 -7.567 -8.965 -11.184 -12.002 -12.315 -12.725 -12.614 -12.995 -12.894 -13.142 -13.293 -13.407 -13.444 -13.439 -13.231 -12.934
0.700 -6.781 -7.184 -8.711 -11.047 -11.941 -12.286 -12.738 -12.621 -13.042 -12.942 -13.211 -13.387 -13.530 -13.586 -13.614 -13.436 -13.158
0.800 -6.486 -6.821 -8.472 -10.906 -11.870 -12.243 -12.733 -12.611 -13.069 -12.970 -13.258 -13.457 -13.626 -13.700 -13.760 -13.609 -13.348
0.900 -6.216 -6.479 -8.246 -10.765 -11.793 -12.193 -12.717 -12.591 -13.082 -12.987 -13.290 -13.510 -13.704 -13.794 -13.883 -13.757 -13.514
1.000 -5.958 -6.143 -8.025 -10.618 -11.706 -12.131 -12.688 -12.559 -13.080 -12.989 -13.307 -13.545 -13.763 -13.869 -13.986 -13.885 -13.658
1.100 -5.721 -5.827 -7.818 -10.474 -11.618 -12.066 -12.653 -12.522 -13.071 -12.985 -13.315 -13.572 -13.811 -13.933 -14.076 -13.998 -13.786
1.200 -5.500 -5.525 -7.621 -10.332 -11.529 -11.999 -12.614 -12.481 -13.056 -12.976 -13.317 -13.590 -13.850 -13.986 -14.154 -14.098 -13.901
1.300 -5.288 -5.230 -7.429 -10.188 -11.436 -11.927 -12.568 -12.434 -13.033 -12.959 -13.311 -13.599 -13.880 -14.029 -14.222 -14.187 -14.005
1.400 -5.091 -4.949 -7.247 -10.048 -11.344 -11.855 -12.521 -12.386 -13.008 -12.940 -13.301 -13.604 -13.903 -14.065 -14.282 -14.268 -14.099
1.500 -4.904 -4.678 -7.073 -9.910 -11.251 -11.781 -12.471 -12.336 -12.978 -12.918 -13.286 -13.603 -13.921 -14.095 -14.335 -14.340 -14.185
1.600 -4.720 -4.409 -6.900 -9.769 -11.155 -11.703 -12.415 -12.280 -12.943 -12.890 -13.266 -13.596 -13.932 -14.119 -14.380 -14.405 -14.263
1.700 -4.553 -4.159 -6.742 -9.637 -11.065 -11.630 -12.363 -12.228 -12.910 -12.864 -13.247 -13.589 -13.941 -14.140 -14.422 -14.466 -14.336
1.800 -4.386 -3.906 -6.581 -9.500 -10.969 -11.551 -12.305 -12.170 -12.870 -12.832 -13.221 -13.575 -13.944 -14.154 -14.457 -14.519 -14.403
1.900 -4.226 -3.660 -6.427 -9.367 -10.875 -11.472 -12.246 -12.112 -12.829 -12.798 -13.193 -13.559 -13.943 -14.165 -14.489 -14.569 -14.464
2.000 -4.077 -3.429 -6.282 -9.239 -10.784 -11.397 -12.189 -12.056 -12.789 -12.766 -13.166 -13.542 -13.942 -14.174 -14.517 -14.615 -14.522
2.100 -3.928 -3.195 -6.136 -9.108 -10.690 -11.317 -12.128 -11.995 -12.744 -12.729 -13.135 -13.521 -13.936 -14.178 -14.541 -14.656 -14.575
2.200 -3.782 -2.965 -5.993 -8.978 -10.596 -11.237 -12.065 -11.934 -12.698 -12.691 -13.101 -13.497 -13.927 -14.180 -14.561 -14.693 -14.624
2.300 -3.645 -2.744 -5.858 -8.853 -10.505 -11.160 -12.005 -11.875 -12.653 -12.654 -13.068 -13.473 -13.917 -14.180 -14.580 -14.728 -14.671
2.400 -3.512 -2.529 -5.725 -8.730 -10.414 -11.083 -11.944 -11.814 -12.607 -12.615 -13.034 -13.448 -13.905 -14.178 -14.596 -14.760 -14.714
2.500 -3.376 -2.308 -5.590 -8.602 -10.320 -11.002 -11.879 -11.751 -12.556 -12.573 -12.995 -13.419 -13.890 -14.172 -14.608 -14.789 -14.754
2.600 -3.244 -2.092 -5.459 -8.476 -10.227 -10.921 -11.813 -11.687 -12.506 -12.530 -12.956 -13.388 -13.872 -14.164 -14.618 -14.814 -14.790
2.700 -3.118 -1.883 -5.332 -8.354 -10.136 -10.842 -11.750 -11.625 -12.456 -12.488 -12.918 -13.358 -13.855 -14.155 -14.626 -14.838 -14.826
2.800 -2.995 -1.678 -5.209 -8.233 -10.046 -10.764 -11.686 -11.562 -12.405 -12.446 -12.878 -13.326 -13.836 -14.145 -14.633 -14.860 -14.858
2.900 -2.884 -1.475 -5.097 -8.124 -9.969 -10.699 -11.635 -11.513 -12.367 -12.415 -12.850 -13.305 -13.824 -14.140 -14.640 -14.877 -14.881
