# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.275	-9.339	-9.308	-9.121	-8.857	-8.497	-8.201	-7.959	-7.767	-7.359	-6.802	-6.271
0.250	-9.826	-10.319	-10.862	-12.013	-12.427	-12.646	-12.681	-12.643	-12.587	-12.412	-12.066	-11.679
0.500	-9.234	-9.795	-10.595	-12.142	-12.794	-13.209	-13.363	-13.402	-13.399	-13.318	-13.058	-12.729
0.750	-8.708	-9.275	-10.276	-12.089	-12.909	-13.457	-13.693	-13.785	-13.820	-13.806	-13.608	-13.323
1.000	-8.238	-8.778	-9.957	-11.974	-12.933	-13.585	-13.885	-14.019	-14.084	-14.124	-13.978	-13.729
1.250	-7.820	-8.312	-9.652	-11.835	-12.914	-13.654	-14.007	-14.176	-14.266	-14.352	-14.250	-14.032
1.500	-7.438	-7.867	-9.360	-11.681	-12.870	-13.688	-14.088	-14.287	-14.398	-14.524	-14.461	-14.272
1.750	-7.083	-7.438	-9.077	-11.516	-12.808	-13.697	-14.139	-14.365	-14.496	-14.657	-14.629	-14.466
2.000	-6.752	-7.023	-8.804	-11.345	-12.734	-13.690	-14.170	-14.421	-14.569	-14.764	-14.768	-14.628
2.250	-6.445	-6.625	-8.543	-11.172	-12.653	-13.671	-14.187	-14.461	-14.625	-14.850	-14.883	-14.766
2.500	-6.151	-6.232	-8.288	-10.994	-12.563	-13.641	-14.191	-14.486	-14.666	-14.918	-14.980	-14.884
2.750	-5.871	-5.845	-8.042	-10.815	-12.477	-13.619	-14.206	-14.521	-14.714	-14.984	-15.057	-14.965
3.000	-5.608	-5.469	-7.805	-10.636	-12.387	-13.591	-14.213	-14.548	-14.753	-15.041	-15.124	-15.037
3.250	-5.348	-5.089	-7.568	-10.448	-12.289	-13.552	-14.208	-14.564	-14.781	-15.087	-15.182	-15.101
3.500	-5.102	-4.720	-7.341	-10.263	-12.188	-13.510	-14.198	-14.573	-14.802	-15.127	-15.234	-15.158
3.750	-4.863	-4.353	-7.117	-10.074	-12.083	-13.461	-14.182	-14.575	-14.817	-15.160	-15.280	-15.211
4.000	-4.625	-3.979	-6.892	-9.877	-11.971	-13.404	-14.157	-14.569	-14.823	-15.184	-15.318	-15.257
4.250	-4.400	-3.617	-6.677	-9.684	-11.860	-13.345	-14.130	-14.560	-14.825	-15.206	-15.353	-15.299
4.500	-4.173	-3.247	-6.460	-9.484	-11.741	-13.280	-14.095	-14.544	-14.821	-15.220	-15.382	-15.336
4.750	-3.952	-2.878	-6.246	-9.281	-11.620	-13.210	-14.055	-14.522	-14.811	-15.230	-15.406	-15.369
5.000	-3.738	-2.514	-6.039	-9.080	-11.498	-13.139	-14.013	-14.498	-14.799	-15.236	-15.427	-15.399
5.250	-3.525	-2.146	-5.831	-8.873	-11.372	-13.062	-13.965	-14.468	-14.781	-15.237	-15.444	-15.425
5.500	-3.313	-1.774	-5.624	-8.663	-11.241	-12.980	-13.913	-14.433	-14.758	-15.234	-15.456	-15.447
5.750	-3.107	-1.408	-5.422	-8.454	-11.110	-12.896	-13.858	-14.395	-14.731	-15.227	-15.465	-15.466
6.000	-2.904	-1.045	-5.224	-8.245	-10.977	-12.811	-13.799	-14.354	-14.702	-15.217	-15.471	-15.483
