# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.728	-10.693	-10.590	-10.174	-9.829	-9.404	-9.074	-8.812	-8.606	-8.176	-7.600	-7.055
0.250	-13.006	-13.324	-13.547	-14.038	-14.092	-14.020	-13.898	-13.768	-13.653	-13.383	-12.958	-12.520
0.500	-12.140	-12.621	-13.109	-14.129	-14.437	-14.566	-14.555	-14.494	-14.426	-14.239	-13.892	-13.509
0.750	-10.503	-11.075	-11.924	-13.518	-14.151	-14.526	-14.651	-14.672	-14.660	-14.567	-14.305	-13.981
1.000	-8.647	-9.164	-10.430	-12.535	-13.526	-14.174	-14.456	-14.574	-14.626	-14.645	-14.482	-14.224
1.250	-7.586	-8.039	-9.462	-11.737	-12.923	-13.750	-14.156	-14.358	-14.471	-14.598	-14.536	-14.348
1.500	-7.110	-7.526	-9.046	-11.393	-12.621	-13.490	-13.939	-14.181	-14.328	-14.530	-14.548	-14.422
1.750	-6.752	-7.098	-8.754	-11.206	-12.501	-13.397	-13.858	-14.109	-14.266	-14.497	-14.555	-14.463
2.000	-6.428	-6.688	-8.487	-11.041	-12.431	-13.385	-13.867	-14.125	-14.284	-14.511	-14.561	-14.465
2.250	-6.131	-6.298	-8.236	-10.877	-12.363	-13.377	-13.887	-14.156	-14.319	-14.543	-14.582	-14.473
2.500	-5.849	-5.915	-7.992	-10.708	-12.284	-13.358	-13.897	-14.180	-14.349	-14.577	-14.610	-14.494
2.750	-5.577	-5.537	-7.752	-10.533	-12.197	-13.329	-13.898	-14.196	-14.372	-14.608	-14.641	-14.520
3.000	-5.324	-5.175	-7.524	-10.361	-12.109	-13.295	-13.893	-14.206	-14.392	-14.637	-14.674	-14.552
3.250	-5.074	-4.809	-7.295	-10.180	-12.010	-13.251	-13.879	-14.208	-14.404	-14.663	-14.706	-14.585
3.500	-4.839	-4.457	-7.078	-10.003	-11.912	-13.204	-13.861	-14.207	-14.413	-14.687	-14.739	-14.622
3.750	-4.608	-4.104	-6.861	-9.820	-11.807	-13.150	-13.837	-14.200	-14.417	-14.707	-14.771	-14.659
4.000	-4.381	-3.751	-6.647	-9.633	-11.697	-13.091	-13.807	-14.188	-14.416	-14.724	-14.802	-14.697
4.250	-4.165	-3.407	-6.440	-9.448	-11.588	-13.030	-13.775	-14.173	-14.413	-14.740	-14.832	-14.737
