# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-11.093	-11.005	-10.868	-10.319	-9.929	-9.467	-9.120	-8.849	-8.637	-8.198	-7.614	-7.064
0.250	-14.195	-14.412	-14.517	-14.716	-14.616	-14.400	-14.189	-14.003	-13.851	-13.520	-13.045	-12.576
0.500	-13.654	-14.038	-14.349	-15.020	-15.133	-15.083	-14.959	-14.825	-14.707	-14.432	-14.011	-13.583
0.750	-12.349	-12.875	-13.469	-14.659	-15.032	-15.184	-15.167	-15.095	-15.017	-14.812	-14.452	-14.068
1.000	-11.010	-11.581	-12.434	-14.037	-14.664	-15.018	-15.116	-15.113	-15.082	-14.955	-14.665	-14.327
1.250	-10.307	-10.876	-11.830	-13.580	-14.333	-14.806	-14.986	-15.039	-15.048	-14.991	-14.766	-14.471
1.500	-9.874	-10.439	-11.496	-13.362	-14.178	-14.699	-14.913	-14.994	-15.024	-15.012	-14.833	-14.574
1.750	-9.473	-10.017	-11.195	-13.200	-14.100	-14.672	-14.910	-15.005	-15.045	-15.055	-14.903	-14.667
2.000	-9.064	-9.571	-10.877	-13.019	-14.018	-14.657	-14.926	-15.037	-15.087	-15.113	-14.977	-14.756
2.250	-8.647	-9.103	-10.542	-12.811	-13.915	-14.630	-14.941	-15.075	-15.138	-15.178	-15.046	-14.820
2.500	-8.243	-8.636	-10.208	-12.593	-13.799	-14.588	-14.941	-15.098	-15.175	-15.236	-15.115	-14.891
2.750	-7.815	-8.127	-9.842	-12.338	-13.651	-14.516	-14.913	-15.096	-15.191	-15.276	-15.171	-14.955
3.000	-7.393	-7.611	-9.475	-12.071	-13.489	-14.431	-14.872	-15.081	-15.193	-15.305	-15.219	-15.013
3.250	-6.949	-7.053	-9.079	-11.770	-13.299	-14.319	-14.807	-15.045	-15.174	-15.317	-15.254	-15.060
3.500	-6.516	-6.492	-8.686	-11.460	-13.100	-14.198	-14.732	-14.998	-15.146	-15.319	-15.280	-15.100
3.750	-6.057	-5.882	-8.262	-11.112	-12.870	-14.050	-14.633	-14.929	-15.098	-15.304	-15.293	-15.129
