# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-11.343	-11.251	-11.111	-10.557	-10.169	-9.715	-9.373	-9.106	-8.898	-8.464	-7.887	-7.341
0.250	-14.279	-14.523	-14.650	-14.891	-14.797	-14.581	-14.369	-14.183	-14.033	-13.707	-13.241	-12.785
0.500	-13.287	-13.723	-14.110	-14.922	-15.092	-15.084	-14.981	-14.859	-14.749	-14.494	-14.097	-13.693
0.750	-11.229	-11.791	-12.549	-14.009	-14.544	-14.824	-14.880	-14.854	-14.808	-14.661	-14.361	-14.025
1.000	-9.264	-9.797	-10.756	-12.590	-13.487	-14.089	-14.347	-14.449	-14.491	-14.492	-14.319	-14.062
1.250	-8.363	-8.925	-9.864	-11.622	-12.526	-13.247	-13.644	-13.858	-13.984	-14.144	-14.115	-13.952
1.500	-7.664	-8.226	-9.303	-11.194	-12.068	-12.729	-13.121	-13.363	-13.527	-13.786	-13.871	-13.794
1.750	-6.910	-7.429	-8.696	-10.796	-11.788	-12.483	-12.861	-13.090	-13.249	-13.517	-13.637	-13.596
2.000	-6.088	-6.522	-8.008	-10.320	-11.484	-12.291	-12.711	-12.950	-13.106	-13.352	-13.440	-13.376
2.250	-5.201	-5.497	-7.239	-9.753	-11.107	-12.045	-12.528	-12.793	-12.961	-13.211	-13.287	-13.210
2.500	-4.255	-4.345	-6.390	-9.089	-10.656	-11.740	-12.302	-12.608	-12.797	-13.072	-13.156	-13.077
2.750	-3.268	-3.070	-5.477	-8.333	-10.135	-11.380	-12.032	-12.388	-12.607	-12.923	-13.031	-12.960
3.000	-2.249	-1.664	-4.510	-7.482	-9.546	-10.967	-11.719	-12.133	-12.389	-12.760	-12.904	-12.852
3.250	-1.221	-0.139	-3.516	-6.548	-8.901	-10.507	-11.367	-11.844	-12.142	-12.576	-12.768	-12.742
3.500	-0.218	1.470	-2.533	-5.563	-8.223	-10.017	-10.985	-11.528	-11.869	-12.374	-12.621	-12.629
3.750	0.708	3.042	-1.623	-4.592	-7.546	-9.514	-10.586	-11.192	-11.576	-12.153	-12.460	-12.507
4.000	1.209	3.806	-1.128	-4.058	-7.133	-9.173	-10.290	-10.925	-11.329	-11.942	-12.279	-12.346
4.250	1.396	3.993	-0.941	-3.871	-6.945	-8.986	-10.103	-10.738	-11.142	-11.754	-12.092	-12.159
4.500	1.576	4.173	-0.761	-3.691	-6.766	-8.807	-9.923	-10.558	-10.963	-11.575	-11.912	-11.980
4.750	1.745	4.342	-0.592	-3.522	-6.597	-8.638	-9.754	-10.389	-10.794	-11.406	-11.744	-11.811
5.000	1.902	4.499	-0.434	-3.365	-6.439	-8.480	-9.596	-10.231	-10.636	-11.248	-11.586	-11.653
5.250	2.049	4.646	-0.287	-3.218	-6.292	-8.333	-9.449	-10.084	-10.489	-11.101	-11.439	-11.506
5.500	2.186	4.783	-0.151	-3.081	-6.156	-8.197	-9.313	-9.948	-10.352	-10.965	-11.302	-11.369
5.750	2.312	4.909	-0.025	-2.955	-6.030	-8.070	-9.187	-9.822	-10.226	-10.838	-11.176	-11.243
6.000	2.429	5.026	0.092	-2.838	-5.913	-7.954	-9.070	-9.705	-10.110	-10.722	-11.059	-11.126
6.250	2.537	5.134	0.200	-2.730	-5.804	-7.845	-8.962	-9.597	-10.001	-10.613	-10.951	-11.018
6.500	2.639	5.236	0.302	-2.628	-5.703	-7.744	-8.860	-9.495	-9.900	-10.512	-10.850	-10.917
6.750	2.733	5.330	0.396	-2.534	-5.608	-7.649	-8.766	-9.400	-9.805	-10.417	-10.755	-10.822
7.000	2.823	5.420	0.486	-2.444	-5.519	-7.560	-8.676	-9.311	-9.716	-10.328	-10.665	-10.732
7.250	2.907	5.504	0.570	-2.360	-5.434	-7.475	-8.592	-9.227	-9.631	-10.243	-10.581	-10.648
7.500	2.988	5.585	0.651	-2.279	-5.354	-7.395	-8.511	-9.146	-9.551	-10.163	-10.500	-10.567
7.750	3.064	5.661	0.727	-2.203	-5.277	-7.318	-8.435	-9.070	-9.474	-10.086	-10.424	-10.491
8.000	3.138	5.735	0.801	-2.129	-5.204	-7.245	-8.361	-8.996	-9.401	-10.013	-10.351	-10.418
