# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.768 -10.561 -10.356 -9.493 -9.124 -8.945 -8.631 -8.756 -8.374 -8.559 -8.232 -7.950 -7.634 -7.390 -6.897 -6.260 -5.673
0.100 -15.473 -15.412 -15.297 -14.837 -14.600 -14.480 -14.268 -14.349 -14.085 -14.200 -13.981 -13.772 -13.527 -13.332 -12.927 -12.377 -11.851
0.200 -15.293 -15.367 -15.350 -15.218 -15.081 -15.002 -14.859 -14.911 -14.725 -14.797 -14.647 -14.483 -14.283 -14.118 -13.769 -13.269 -12.781
0.300 -14.753 -14.957 -15.055 -15.248 -15.211 -15.174 -15.096 -15.122 -15.007 -15.045 -14.954 -14.831 -14.670 -14.531 -14.229 -13.773 -13.315
0.400 -14.077 -14.398 -14.629 -15.134 -15.200 -15.206 -15.191 -15.194 -15.147 -15.153 -15.117 -15.032 -14.908 -14.793 -14.534 -14.117 -13.685
0.500 -13.346 -13.765 -14.140 -14.943 -15.113 -15.160 -15.208 -15.189 -15.207 -15.187 -15.200 -15.151 -15.062 -14.970 -14.751 -14.370 -13.963
0.600 -12.605 -13.101 -13.627 -14.706 -14.978 -15.067 -15.174 -15.136 -15.216 -15.174 -15.233 -15.217 -15.162 -15.092 -14.912 -14.565 -14.181
0.700 -11.886 -12.433 -13.113 -14.440 -14.811 -14.941 -15.105 -15.050 -15.189 -15.129 -15.228 -15.245 -15.222 -15.174 -15.031 -14.718 -14.356
0.800 -11.211 -11.784 -12.611 -14.156 -14.621 -14.789 -15.007 -14.938 -15.131 -15.058 -15.194 -15.242 -15.252 -15.225 -15.119 -14.837 -14.498
0.900 -10.588 -11.162 -12.125 -13.857 -14.411 -14.616 -14.885 -14.803 -15.049 -14.965 -15.134 -15.212 -15.254 -15.248 -15.179 -14.930 -14.614
1.000 -10.008 -10.566 -11.654 -13.545 -14.183 -14.423 -14.741 -14.648 -14.942 -14.852 -15.051 -15.158 -15.231 -15.247 -15.215 -15.000 -14.706
1.100 -9.451 -9.981 -11.188 -13.217 -13.935 -14.210 -14.574 -14.472 -14.813 -14.719 -14.945 -15.081 -15.187 -15.223 -15.230 -15.049 -14.779
1.200 -8.899 -9.388 -10.715 -12.871 -13.667 -13.975 -14.385 -14.276 -14.662 -14.567 -14.818 -14.982 -15.120 -15.179 -15.226 -15.080 -14.834
1.300 -8.335 -8.770 -10.225 -12.503 -13.378 -13.719 -14.174 -14.059 -14.489 -14.396 -14.670 -14.862 -15.033 -15.115 -15.202 -15.093 -14.873
1.400 -7.752 -8.115 -9.713 -12.110 -13.066 -13.443 -13.943 -13.822 -14.295 -14.206 -14.502 -14.722 -14.927 -15.032 -15.162 -15.091 -14.897
1.500 -7.149 -7.414 -9.176 -11.690 -12.733 -13.145 -13.691 -13.565 -14.082 -14.000 -14.316 -14.563 -14.803 -14.931 -15.105 -15.074 -14.908
1.600 -6.527 -6.664 -8.613 -11.244 -12.379 -12.829 -13.423 -13.294 -13.855 -13.781 -14.117 -14.392 -14.667 -14.819 -15.036 -15.043 -14.902
1.700 -5.906 -5.877 -8.040 -10.780 -12.014 -12.503 -13.147 -13.015 -13.621 -13.558 -13.913 -14.215 -14.524 -14.700 -14.958 -14.999 -14.879
1.800 -5.291 -5.061 -7.464 -10.300 -11.638 -12.169 -12.863 -12.729 -13.379 -13.329 -13.701 -14.029 -14.373 -14.573 -14.871 -14.946 -14.848
1.900 -4.707 -4.245 -6.904 -9.820 -11.264 -11.836 -12.579 -12.445 -13.138 -13.102 -13.489 -13.843 -14.221 -14.442 -14.778 -14.885 -14.809
2.000 -4.179 -3.472 -6.390 -9.362 -10.912 -11.524 -12.317 -12.184 -12.918 -12.897 -13.298 -13.676 -14.084 -14.324 -14.691 -14.818 -14.753
2.100 -3.715 -2.787 -5.930 -8.935 -10.578 -11.227 -12.063 -11.932 -12.702 -12.698 -13.110 -13.510 -13.947 -14.206 -14.602 -14.752 -14.699
2.200 -3.323 -2.226 -5.538 -8.557 -10.275 -10.954 -11.826 -11.697 -12.498 -12.510 -12.931 -13.349 -13.813 -14.089 -14.515 -14.688 -14.649
2.300 -3.001 -1.793 -5.215 -8.236 -10.009 -10.711 -11.611 -11.485 -12.309 -12.336 -12.763 -13.198 -13.684 -13.977 -14.431 -14.627 -14.602
2.400 -2.739 -1.457 -4.951 -7.971 -9.781 -10.499 -11.421 -11.297 -12.140 -12.179 -12.611 -13.058 -13.564 -13.870 -14.350 -14.569 -14.559
