# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.474 -10.269 -10.065 -9.206 -8.838 -8.660 -8.347 -8.472 -8.090 -8.275 -7.949 -7.667 -7.352 -7.109 -6.616 -5.980 -5.393
0.100 -14.957 -14.937 -14.851 -14.498 -14.294 -14.187 -13.996 -14.067 -13.827 -13.928 -13.731 -13.534 -13.300 -13.113 -12.721 -12.181 -11.663
0.200 -14.549 -14.697 -14.746 -14.807 -14.728 -14.674 -14.567 -14.604 -14.457 -14.509 -14.391 -14.248 -14.065 -13.912 -13.581 -13.097 -12.617
0.300 -13.795 -14.096 -14.303 -14.756 -14.803 -14.800 -14.772 -14.779 -14.717 -14.729 -14.680 -14.584 -14.447 -14.323 -14.045 -13.607 -13.160
0.400 -12.925 -13.349 -13.730 -14.544 -14.717 -14.766 -14.815 -14.795 -14.814 -14.793 -14.806 -14.755 -14.662 -14.566 -14.337 -13.944 -13.526
0.500 -12.008 -12.519 -13.085 -14.231 -14.532 -14.633 -14.758 -14.715 -14.813 -14.764 -14.835 -14.828 -14.778 -14.712 -14.532 -14.181 -13.792
0.600 -11.059 -11.621 -12.380 -13.836 -14.268 -14.424 -14.626 -14.561 -14.737 -14.667 -14.792 -14.829 -14.825 -14.788 -14.659 -14.351 -13.991
0.700 -10.065 -10.635 -11.608 -13.360 -13.931 -14.145 -14.426 -14.341 -14.598 -14.511 -14.687 -14.771 -14.815 -14.808 -14.733 -14.471 -14.140
0.800 -9.034 -9.562 -10.777 -12.812 -13.532 -13.806 -14.169 -14.067 -14.405 -14.309 -14.533 -14.663 -14.758 -14.784 -14.765 -14.551 -14.252
0.900 -8.019 -8.447 -9.926 -12.218 -13.089 -13.426 -13.871 -13.755 -14.172 -14.074 -14.341 -14.518 -14.665 -14.726 -14.765 -14.601 -14.334
1.000 -7.134 -7.426 -9.146 -11.632 -12.643 -13.038 -13.558 -13.433 -13.922 -13.829 -14.131 -14.352 -14.551 -14.645 -14.744 -14.630 -14.396
1.100 -6.470 -6.659 -8.526 -11.117 -12.233 -12.674 -13.256 -13.126 -13.673 -13.590 -13.919 -14.178 -14.424 -14.551 -14.707 -14.642 -14.441
1.200 -6.029 -6.174 -8.099 -10.727 -11.902 -12.373 -12.995 -12.864 -13.452 -13.381 -13.729 -14.016 -14.302 -14.457 -14.665 -14.646 -14.476
1.300 -5.727 -5.845 -7.807 -10.450 -11.652 -12.138 -12.784 -12.654 -13.266 -13.207 -13.565 -13.873 -14.189 -14.367 -14.620 -14.643 -14.503
1.400 -5.498 -5.583 -7.593 -10.258 -11.475 -11.969 -12.627 -12.497 -13.124 -13.073 -13.436 -13.757 -14.096 -14.291 -14.580 -14.639 -14.526
1.500 -5.302 -5.343 -7.413 -10.106 -11.340 -11.840 -12.507 -12.377 -13.012 -12.967 -13.334 -13.663 -14.017 -14.225 -14.542 -14.634 -14.545
1.600 -5.131 -5.118 -7.258 -9.983 -11.241 -11.750 -12.426 -12.296 -12.940 -12.899 -13.269 -13.605 -13.968 -14.184 -14.519 -14.629 -14.555
1.700 -4.968 -4.897 -7.110 -9.868 -11.153 -11.672 -12.360 -12.230 -12.885 -12.846 -13.220 -13.562 -13.934 -14.156 -14.503 -14.625 -14.559
1.800 -4.818 -4.685 -6.971 -9.759 -11.074 -11.603 -12.305 -12.174 -12.839 -12.805 -13.182 -13.530 -13.911 -14.138 -14.495 -14.624 -14.564
1.900 -4.671 -4.476 -6.836 -9.652 -10.996 -11.537 -12.251 -12.120 -12.796 -12.765 -13.147 -13.501 -13.890 -14.124 -14.491 -14.629 -14.575
2.000 -4.530 -4.271 -6.704 -9.546 -10.919 -11.470 -12.197 -12.066 -12.752 -12.725 -13.110 -13.471 -13.868 -14.108 -14.486 -14.636 -14.589
2.100 -4.395 -4.072 -6.578 -9.444 -10.843 -11.405 -12.143 -12.012 -12.709 -12.685 -13.074 -13.440 -13.845 -14.091 -14.482 -14.643 -14.605
2.200 -4.264 -3.875 -6.453 -9.342 -10.769 -11.341 -12.092 -11.961 -12.667 -12.647 -13.039 -13.411 -13.825 -14.077 -14.479 -14.653 -14.624
2.300 -4.144 -3.683 -6.340 -9.249 -10.710 -11.294 -12.059 -11.928 -12.646 -12.630 -13.025 -13.403 -13.823 -14.078 -14.484 -14.657 -14.628
2.400 -4.028 -3.494 -6.229 -9.158 -10.651 -11.248 -12.027 -11.896 -12.625 -12.612 -13.011 -13.395 -13.820 -14.078 -14.487 -14.662 -14.632
2.500 -3.917 -3.310 -6.122 -9.068 -10.593 -11.201 -11.994 -11.863 -12.603 -12.593 -12.996 -13.385 -13.817 -14.078 -14.491 -14.667 -14.637
2.600 -3.808 -3.126 -6.016 -8.978 -10.534 -11.154 -11.960 -11.829 -12.580 -12.574 -12.981 -13.375 -13.814 -14.078 -14.496 -14.674 -14.644
2.700 -3.700 -2.942 -5.910 -8.886 -10.473 -11.104 -11.924 -11.794 -12.555 -12.554 -12.963 -13.363 -13.808 -14.077 -14.499 -14.679 -14.651
2.800 -3.596 -2.764 -5.809 -8.796 -10.413 -11.056 -11.889 -11.759 -12.530 -12.533 -12.945 -13.351 -13.802 -14.074 -14.502 -14.685 -14.657
2.900 -3.495 -2.588 -5.710 -8.707 -10.354 -11.007 -11.853 -11.723 -12.504 -12.511 -12.926 -13.337 -13.795 -14.071 -14.503 -14.689 -14.662
3.000 -3.395 -2.412 -5.610 -8.617 -10.293 -10.957 -11.815 -11.686 -12.477 -12.488 -12.906 -13.323 -13.787 -14.067 -14.505 -14.694 -14.669
3.100 -3.298 -2.239 -5.514 -8.528 -10.232 -10.907 -11.777 -11.649 -12.450 -12.465 -12.886 -13.308 -13.779 -14.062 -14.506 -14.699 -14.675
3.200 -3.201 -2.066 -5.417 -8.437 -10.170 -10.856 -11.738 -11.611 -12.421 -12.440 -12.864 -13.291 -13.769 -14.056 -14.506 -14.703 -14.681
3.300 -3.108 -1.897 -5.324 -8.349 -10.109 -10.805 -11.699 -11.572 -12.391 -12.416 -12.842 -13.273 -13.758 -14.050 -14.506 -14.706 -14.687
