# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.066 -6.027 -5.923 -5.484 -5.234 -5.104 -4.873 -4.961 -4.671 -4.799 -4.556 -4.325 -4.057 -3.844 -3.406 -2.820 -2.269
0.100 -9.845 -10.024 -10.098 -10.271 -10.315 -10.342 -10.392 -10.379 -10.435 -10.423 -10.470 -10.484 -10.480 -10.451 -10.349 -10.075 -9.739
0.200 -10.038 -10.329 -10.513 -10.906 -10.964 -10.988 -11.033 -11.024 -11.080 -11.078 -11.130 -11.165 -11.208 -11.222 -11.215 -11.040 -10.777
0.300 -10.037 -10.399 -10.671 -11.246 -11.341 -11.371 -11.416 -11.406 -11.457 -11.457 -11.506 -11.542 -11.600 -11.633 -11.680 -11.569 -11.357
0.400 -9.939 -10.353 -10.705 -11.439 -11.578 -11.620 -11.676 -11.661 -11.717 -11.712 -11.764 -11.797 -11.860 -11.903 -11.986 -11.924 -11.752
0.500 -9.785 -10.242 -10.667 -11.544 -11.730 -11.787 -11.860 -11.838 -11.906 -11.894 -11.953 -11.986 -12.050 -12.099 -12.208 -12.185 -12.048
0.600 -9.593 -10.084 -10.582 -11.590 -11.822 -11.897 -11.991 -11.962 -12.046 -12.025 -12.095 -12.131 -12.196 -12.249 -12.377 -12.387 -12.280
0.700 -9.370 -9.889 -10.457 -11.590 -11.870 -11.963 -12.081 -12.043 -12.148 -12.118 -12.201 -12.241 -12.309 -12.365 -12.510 -12.549 -12.469
0.800 -9.121 -9.662 -10.302 -11.554 -11.883 -11.995 -12.138 -12.092 -12.221 -12.182 -12.280 -12.329 -12.402 -12.462 -12.619 -12.680 -12.620
0.900 -8.843 -9.402 -10.115 -11.484 -11.864 -11.997 -12.171 -12.116 -12.276 -12.229 -12.348 -12.412 -12.498 -12.563 -12.723 -12.781 -12.717
1.000 -8.542 -9.113 -9.902 -11.386 -11.818 -11.973 -12.178 -12.115 -12.306 -12.251 -12.391 -12.472 -12.573 -12.645 -12.812 -12.869 -12.804
1.100 -8.218 -8.795 -9.664 -11.262 -11.747 -11.924 -12.161 -12.090 -12.314 -12.252 -12.413 -12.511 -12.629 -12.710 -12.886 -12.946 -12.880
1.200 -7.868 -8.444 -9.397 -11.109 -11.650 -11.851 -12.121 -12.042 -12.299 -12.232 -12.414 -12.531 -12.667 -12.759 -12.948 -13.013 -12.948
1.300 -7.497 -8.065 -9.107 -10.933 -11.531 -11.757 -12.060 -11.974 -12.266 -12.196 -12.398 -12.535 -12.692 -12.796 -13.000 -13.072 -13.009
1.400 -7.104 -7.655 -8.792 -10.731 -11.390 -11.641 -11.981 -11.887 -12.216 -12.143 -12.365 -12.524 -12.703 -12.820 -13.042 -13.123 -13.063
1.500 -6.687 -7.211 -8.450 -10.503 -11.226 -11.505 -11.882 -11.782 -12.148 -12.073 -12.317 -12.498 -12.702 -12.833 -13.075 -13.167 -13.111
1.600 -6.251 -6.738 -8.086 -10.251 -11.041 -11.349 -11.766 -11.660 -12.065 -11.991 -12.256 -12.461 -12.690 -12.837 -13.102 -13.206 -13.155
1.700 -5.794 -6.229 -7.697 -9.974 -10.835 -11.174 -11.632 -11.520 -11.966 -11.896 -12.181 -12.410 -12.667 -12.831 -13.120 -13.238 -13.193
1.800 -5.319 -5.686 -7.285 -9.671 -10.609 -10.981 -11.483 -11.366 -11.855 -11.789 -12.095 -12.350 -12.637 -12.818 -13.133 -13.266 -13.228
1.900 -4.829 -5.111 -6.852 -9.345 -10.364 -10.771 -11.319 -11.198 -11.731 -11.673 -11.999 -12.280 -12.598 -12.798 -13.140 -13.290 -13.259
2.000 -4.326 -4.502 -6.400 -8.995 -10.101 -10.545 -11.143 -11.018 -11.597 -11.549 -11.894 -12.203 -12.553 -12.772 -13.142 -13.309 -13.285
2.100 -3.811 -3.855 -5.928 -8.619 -9.820 -10.304 -10.955 -10.828 -11.454 -11.419 -11.783 -12.119 -12.502 -12.742 -13.140 -13.325 -13.310
2.200 -3.291 -3.175 -5.444 -8.223 -9.526 -10.054 -10.759 -10.631 -11.305 -11.285 -11.667 -12.031 -12.448 -12.707 -13.135 -13.337 -13.331
2.300 -2.773 -2.462 -4.952 -7.808 -9.222 -9.796 -10.558 -10.431 -11.154 -11.152 -11.550 -11.941 -12.391 -12.670 -13.126 -13.347 -13.349
2.400 -2.263 -1.719 -4.461 -7.382 -8.916 -9.538 -10.359 -10.233 -11.004 -11.021 -11.434 -11.852 -12.334 -12.633 -13.117 -13.355 -13.366
2.500 -1.773 -0.948 -3.980 -6.950 -8.612 -9.285 -10.164 -10.041 -10.858 -10.897 -11.322 -11.765 -12.278 -12.594 -13.105 -13.361 -13.381
2.600 -1.317 -0.161 -3.527 -6.526 -8.323 -9.046 -9.981 -9.862 -10.722 -10.782 -11.218 -11.683 -12.224 -12.557 -13.093 -13.365 -13.394
2.700 -0.914 0.620 -3.120 -6.129 -8.060 -8.829 -9.816 -9.702 -10.598 -10.678 -11.124 -11.607 -12.174 -12.523 -13.081 -13.369 -13.406
2.800 -0.578 1.355 -2.778 -5.779 -7.834 -8.644 -9.674 -9.564 -10.492 -10.590 -11.042 -11.541 -12.130 -12.491 -13.070 -13.372 -13.416
2.900 -0.320 1.981 -2.512 -5.497 -7.651 -8.492 -9.557 -9.451 -10.403 -10.516 -10.973 -11.485 -12.091 -12.464 -13.060 -13.374 -13.426
3.000 -0.138 2.433 -2.324 -5.290 -7.514 -8.378 -9.467 -9.365 -10.333 -10.458 -10.918 -11.440 -12.059 -12.441 -13.051 -13.376 -13.435
3.100 -0.021 2.697 -2.204 -5.155 -7.420 -8.298 -9.402 -9.302 -10.281 -10.415 -10.877 -11.404 -12.034 -12.422 -13.044 -13.379 -13.444
3.200 0.008 2.753 -2.175 -5.122 -7.396 -8.277 -9.385 -9.285 -10.267 -10.403 -10.866 -11.395 -12.027 -12.418 -13.043 -13.381 -13.448
3.300 0.005 2.751 -2.177 -5.124 -7.398 -8.279 -9.387 -9.288 -10.269 -10.406 -10.868 -11.397 -12.030 -12.420 -13.046 -13.383 -13.450
3.400 0.001 2.747 -2.181 -5.128 -7.402 -8.283 -9.391 -9.292 -10.273 -10.409 -10.872 -11.401 -12.034 -12.424 -13.050 -13.387 -13.454
3.500 -0.004 2.741 -2.187 -5.134 -7.408 -8.289 -9.397 -9.297 -10.279 -10.415 -10.878 -11.407 -12.040 -12.430 -13.055 -13.393 -13.460
3.600 -0.012 2.734 -2.194 -5.141 -7.415 -8.296 -9.404 -9.304 -10.286 -10.422 -10.885 -11.414 -12.047 -12.437 -13.062 -13.400 -13.467
3.700 -0.020 2.725 -2.203 -5.150 -7.424 -8.305 -9.412 -9.313 -10.295 -10.431 -10.893 -11.423 -12.055 -12.446 -13.071 -13.409 -13.476
3.800 -0.029 2.716 -2.212 -5.159 -7.433 -8.314 -9.422 -9.322 -10.304 -10.440 -10.903 -11.432 -12.065 -12.455 -13.080 -13.418 -13.485
3.900 -0.039 2.706 -2.222 -5.169 -7.443 -8.324 -9.431 -9.332 -10.314 -10.450 -10.912 -11.442 -12.074 -12.465 -13.090 -13.428 -13.495
4.000 -0.050 2.696 -2.232 -5.180 -7.453 -8.334 -9.442 -9.343 -10.325 -10.461 -10.923 -11.453 -12.085 -12.475 -13.101 -13.438 -13.505
4.100 -0.061 2.685 -2.243 -5.191 -7.464 -8.345 -9.453 -9.354 -10.336 -10.472 -10.934 -11.464 -12.096 -12.486 -13.112 -13.449 -13.517
4.200 -0.073 2.673 -2.255 -5.202 -7.476 -8.357 -9.465 -9.366 -10.347 -10.483 -10.946 -11.475 -12.108 -12.498 -13.124 -13.461 -13.528
4.300 -0.085 2.661 -2.267 -5.214 -7.488 -8.369 -9.477 -9.378 -10.359 -10.495 -10.958 -11.487 -12.120 -12.510 -13.136 -13.473 -13.540
4.400 -0.097 2.649 -2.279 -5.226 -7.500 -8.381 -9.489 -9.390 -10.371 -10.507 -10.970 -11.499 -12.132 -12.522 -13.148 -13.485 -13.552
