# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.255 -10.049 -9.845 -8.985 -8.617 -8.438 -8.126 -8.250 -7.868 -8.054 -7.727 -7.445 -7.130 -6.887 -6.393 -5.757 -5.170
0.100 -15.049 -14.980 -14.864 -14.407 -14.177 -14.061 -13.856 -13.933 -13.677 -13.788 -13.577 -13.372 -13.131 -12.939 -12.540 -11.993 -11.470
0.200 -14.975 -15.028 -14.999 -14.844 -14.710 -14.635 -14.497 -14.547 -14.367 -14.437 -14.292 -14.133 -13.937 -13.774 -13.428 -12.931 -12.443
0.300 -14.550 -14.722 -14.795 -14.935 -14.893 -14.856 -14.780 -14.806 -14.694 -14.730 -14.642 -14.521 -14.363 -14.225 -13.924 -13.467 -13.007
0.400 -13.997 -14.277 -14.465 -14.889 -14.940 -14.942 -14.923 -14.928 -14.878 -14.886 -14.848 -14.762 -14.638 -14.523 -14.261 -13.839 -13.403
0.500 -13.391 -13.766 -14.078 -14.770 -14.913 -14.952 -14.990 -14.975 -14.984 -14.968 -14.975 -14.922 -14.829 -14.734 -14.509 -14.119 -13.705
0.600 -12.775 -13.227 -13.669 -14.610 -14.843 -14.919 -15.009 -14.977 -15.041 -15.005 -15.052 -15.030 -14.967 -14.892 -14.700 -14.340 -13.945
0.700 -12.172 -12.682 -13.255 -14.423 -14.743 -14.854 -14.995 -14.947 -15.063 -15.011 -15.095 -15.101 -15.067 -15.010 -14.851 -14.519 -14.144
0.800 -11.594 -12.143 -12.844 -14.217 -14.621 -14.766 -14.955 -14.894 -15.059 -14.993 -15.110 -15.144 -15.137 -15.099 -14.971 -14.667 -14.310
0.900 -11.044 -11.612 -12.438 -13.995 -14.480 -14.659 -14.894 -14.821 -15.033 -14.956 -15.104 -15.163 -15.185 -15.165 -15.067 -14.790 -14.450
1.000 -10.517 -11.086 -12.034 -13.757 -14.321 -14.533 -14.813 -14.728 -14.985 -14.900 -15.077 -15.162 -15.211 -15.209 -15.142 -14.891 -14.570
1.100 -10.001 -10.558 -11.627 -13.503 -14.145 -14.389 -14.713 -14.619 -14.920 -14.829 -15.032 -15.143 -15.219 -15.235 -15.200 -14.975 -14.672
