# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.351	-10.380	-10.321	-10.049	-9.754	-9.368	-9.058	-8.808	-8.611	-8.194	-7.629	-7.092
0.250	-11.460	-11.910	-12.341	-13.271	-13.552	-13.664	-13.641	-13.569	-13.492	-13.283	-12.909	-12.504
0.500	-10.474	-11.031	-11.774	-13.220	-13.784	-14.122	-14.230	-14.242	-14.222	-14.113	-13.831	-13.490
0.750	-8.569	-9.105	-10.299	-12.332	-13.288	-13.923	-14.202	-14.318	-14.369	-14.381	-14.206	-13.937
1.000	-6.023	-6.211	-8.115	-10.739	-12.237	-13.265	-13.774	-14.030	-14.175	-14.346	-14.306	-14.126
1.250	-4.073	-3.874	-6.269	-9.117	-11.066	-12.446	-13.178	-13.578	-13.822	-14.162	-14.270	-14.186
1.500	-3.222	-3.000	-5.429	-8.266	-10.285	-11.798	-12.658	-13.154	-13.473	-13.953	-14.191	-14.197
1.750	-2.801	-2.416	-5.037	-7.932	-10.014	-11.558	-12.441	-12.957	-13.291	-13.803	-14.074	-14.105
2.000	-2.483	-1.894	-4.743	-7.691	-9.876	-11.458	-12.348	-12.863	-13.194	-13.698	-13.961	-13.986
2.250	-2.192	-1.400	-4.470	-7.454	-9.735	-11.356	-12.256	-12.772	-13.102	-13.601	-13.857	-13.877
2.500	-1.912	-0.917	-4.203	-7.212	-9.585	-11.246	-12.159	-12.679	-13.010	-13.507	-13.758	-13.774
2.750	-1.663	-0.478	-3.962	-6.985	-9.440	-11.138	-12.065	-12.589	-12.922	-13.419	-13.667	-13.680
3.000	-1.412	-0.035	-3.719	-6.748	-9.285	-11.022	-11.966	-12.498	-12.834	-13.335	-13.583	-13.594
3.250	-1.181	0.375	-3.493	-6.523	-9.135	-10.909	-11.871	-12.412	-12.753	-13.259	-13.510	-13.522
3.500	-0.942	0.797	-3.259	-6.283	-8.974	-10.790	-11.772	-12.325	-12.673	-13.190	-13.447	-13.463
3.750	-0.724	1.184	-3.045	-6.059	-8.822	-10.677	-11.682	-12.247	-12.603	-13.132	-13.399	-13.419
4.000	-0.498	1.582	-2.823	-5.823	-8.661	-10.559	-11.588	-12.168	-12.534	-13.079	-13.359	-13.388
4.250	-0.274	1.975	-2.603	-5.584	-8.498	-10.440	-11.496	-12.092	-12.469	-13.033	-13.329	-13.369
4.500	-0.061	2.349	-2.393	-5.353	-8.339	-10.326	-11.409	-12.022	-12.411	-12.996	-13.309	-13.360
4.750	0.160	2.730	-2.176	-5.111	-8.173	-10.206	-11.317	-11.949	-12.351	-12.959	-13.293	-13.358
5.000	0.214	2.811	-2.123	-5.053	-8.128	-10.169	-11.285	-11.920	-12.325	-12.937	-13.274	-13.342
5.250	0.228	2.825	-2.109	-5.039	-8.114	-10.155	-11.271	-11.906	-12.311	-12.923	-13.260	-13.328
5.500	0.242	2.839	-2.095	-5.025	-8.100	-10.141	-11.257	-11.892	-12.297	-12.909	-13.247	-13.314
5.750	0.256	2.853	-2.081	-5.011	-8.086	-10.127	-11.243	-11.878	-12.283	-12.895	-13.232	-13.300
6.000	0.269	2.866	-2.068	-4.998	-8.073	-10.113	-11.230	-11.865	-12.269	-12.882	-13.219	-13.286
6.250	0.282	2.879	-2.055	-4.985	-8.060	-10.101	-11.217	-11.852	-12.257	-12.869	-13.206	-13.274
6.500	0.297	2.894	-2.040	-4.970	-8.045	-10.086	-11.202	-11.837	-12.241	-12.854	-13.191	-13.258
6.750	0.314	2.911	-2.022	-4.953	-8.027	-10.068	-11.184	-11.819	-12.224	-12.836	-13.174	-13.241
7.000	0.334	2.931	-2.003	-4.933	-8.007	-10.048	-11.165	-11.800	-12.204	-12.816	-13.154	-13.221
7.250	0.354	2.951	-1.983	-4.913	-7.988	-10.029	-11.145	-11.780	-12.185	-12.797	-13.134	-13.202
7.500	0.376	2.973	-1.961	-4.891	-7.966	-10.007	-11.123	-11.758	-12.163	-12.775	-13.112	-13.179
7.750	0.401	2.998	-1.936	-4.866	-7.941	-9.981	-11.098	-11.733	-12.137	-12.750	-13.087	-13.154
8.000	0.429	3.026	-1.908	-4.838	-7.913	-9.954	-11.070	-11.705	-12.110	-12.722	-13.060	-13.127
