# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-13.716	-13.528	-13.332	-12.522	-12.026	-11.467	-11.064	-10.758	-10.523	-10.041	-9.418	-8.839
0.250	-15.581	-15.698	-15.714	-15.682	-15.504	-15.233	-14.998	-14.798	-14.636	-14.286	-13.788	-13.301
0.500	-14.317	-14.679	-14.961	-15.580	-15.681	-15.634	-15.519	-15.392	-15.280	-15.014	-14.595	-14.164
0.750	-12.797	-13.311	-13.890	-15.068	-15.454	-15.629	-15.634	-15.579	-15.514	-15.329	-14.984	-14.605
1.000	-11.194	-11.764	-12.661	-14.330	-15.009	-15.411	-15.541	-15.561	-15.546	-15.447	-15.179	-14.852
1.250	-9.667	-10.194	-11.418	-13.485	-14.448	-15.066	-15.322	-15.419	-15.455	-15.444	-15.256	-14.985
1.500	-8.397	-8.808	-10.337	-12.693	-13.896	-14.697	-15.063	-15.229	-15.313	-15.382	-15.262	-15.034
1.750	-7.435	-7.701	-9.487	-12.036	-13.428	-14.369	-14.821	-15.043	-15.166	-15.302	-15.242	-15.052
2.000	-6.737	-6.878	-8.847	-11.511	-13.048	-14.097	-14.617	-14.883	-15.036	-15.227	-15.217	-15.064
2.250	-6.224	-6.270	-8.367	-11.098	-12.745	-13.881	-14.457	-14.759	-14.937	-15.169	-15.193	-15.060
2.500	-5.817	-5.775	-7.987	-10.767	-12.495	-13.699	-14.321	-14.653	-14.853	-15.121	-15.175	-15.060
2.750	-5.471	-5.336	-7.664	-10.489	-12.285	-13.541	-14.200	-14.557	-14.775	-15.077	-15.162	-15.068
3.000	-5.163	-4.924	-7.378	-10.246	-12.106	-13.406	-14.093	-14.471	-14.705	-15.038	-15.151	-15.079
3.250	-4.872	-4.518	-7.106	-10.016	-11.943	-13.284	-13.997	-14.393	-14.640	-15.000	-15.142	-15.091
3.500	-4.599	-4.120	-6.849	-9.796	-11.793	-13.175	-13.912	-14.323	-14.582	-14.966	-15.133	-15.103
3.750	-4.338	-3.728	-6.602	-9.580	-11.650	-13.075	-13.835	-14.260	-14.530	-14.934	-15.125	-15.115
4.000	-4.077	-3.326	-6.352	-9.356	-11.504	-12.974	-13.759	-14.199	-14.479	-14.903	-15.116	-15.125
4.250	-3.830	-2.936	-6.114	-9.138	-11.363	-12.880	-13.689	-14.144	-14.433	-14.875	-15.108	-15.134
4.500	-3.581	-2.536	-5.873	-8.911	-11.217	-12.782	-13.618	-14.088	-14.387	-14.847	-15.099	-15.141
4.750	-3.334	-2.133	-5.633	-8.679	-11.066	-12.682	-13.546	-14.031	-14.341	-14.819	-15.089	-15.147
5.000	-3.093	-1.735	-5.398	-8.447	-10.916	-12.581	-13.474	-13.976	-14.296	-14.792	-15.078	-15.152
5.250	-2.851	-1.329	-5.162	-8.207	-10.759	-12.476	-13.399	-13.918	-14.250	-14.764	-15.067	-15.155
5.500	-2.607	-0.916	-4.922	-7.960	-10.596	-12.366	-13.319	-13.857	-14.201	-14.734	-15.054	-15.156
5.750	-2.364	-0.502	-4.684	-7.709	-10.431	-12.253	-13.237	-13.794	-14.150	-14.704	-15.041	-15.155
6.000	-2.124	-0.088	-4.447	-7.456	-10.262	-12.137	-13.153	-13.729	-14.099	-14.673	-15.026	-15.154
6.250	-1.878	0.337	-4.205	-7.193	-10.085	-12.013	-13.063	-13.659	-14.042	-14.638	-15.010	-15.150
6.500	-1.629	0.767	-3.961	-6.923	-9.902	-11.885	-12.968	-13.585	-13.982	-14.602	-14.992	-15.145
6.750	-1.381	1.199	-3.717	-6.650	-9.716	-11.753	-12.870	-13.508	-13.920	-14.563	-14.972	-15.138
7.000	-1.342	1.255	-3.678	-6.609	-9.683	-11.725	-12.844	-13.484	-13.895	-14.537	-14.944	-15.112
7.250	-1.323	1.274	-3.660	-6.590	-9.665	-11.706	-12.825	-13.463	-13.873	-14.512	-14.915	-15.082
7.500	-1.303	1.294	-3.640	-6.570	-9.644	-11.686	-12.804	-13.441	-13.851	-14.486	-14.885	-15.050
7.750	-1.280	1.317	-3.617	-6.547	-9.622	-11.663	-12.780	-13.418	-13.826	-14.458	-14.853	-15.017
8.000	-1.257	1.340	-3.594	-6.524	-9.598	-11.639	-12.757	-13.393	-13.801	-14.431	-14.821	-14.984
8.250	-1.232	1.365	-3.569	-6.499	-9.574	-11.614	-12.732	-13.368	-13.775	-14.402	-14.789	-14.950
