# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.707 -10.500 -10.295 -9.431 -9.062 -8.883 -8.569 -8.694 -8.311 -8.497 -8.170 -7.888 -7.571 -7.328 -6.834 -6.198 -5.610
0.100 -15.575 -15.509 -15.391 -14.919 -14.676 -14.551 -14.332 -14.416 -14.143 -14.262 -14.036 -13.820 -13.568 -13.368 -12.955 -12.396 -11.864
0.200 -15.545 -15.603 -15.574 -15.404 -15.249 -15.162 -15.004 -15.062 -14.856 -14.938 -14.771 -14.595 -14.381 -14.207 -13.840 -13.324 -12.823
0.300 -15.176 -15.352 -15.424 -15.540 -15.471 -15.419 -15.316 -15.352 -15.206 -15.257 -15.141 -14.998 -14.816 -14.663 -14.335 -13.854 -13.379
0.400 -14.692 -14.974 -15.155 -15.538 -15.553 -15.535 -15.483 -15.499 -15.409 -15.433 -15.362 -15.249 -15.097 -14.963 -14.668 -14.219 -13.765
0.500 -14.169 -14.540 -14.833 -15.460 -15.557 -15.572 -15.569 -15.567 -15.529 -15.530 -15.500 -15.415 -15.290 -15.174 -14.911 -14.490 -14.056
0.600 -13.642 -14.083 -14.488 -15.336 -15.511 -15.558 -15.602 -15.584 -15.595 -15.576 -15.583 -15.526 -15.427 -15.328 -15.095 -14.701 -14.286
0.700 -13.124 -13.619 -14.132 -15.179 -15.430 -15.508 -15.597 -15.564 -15.622 -15.585 -15.628 -15.596 -15.522 -15.440 -15.236 -14.869 -14.472
0.800 -12.618 -13.149 -13.768 -14.996 -15.320 -15.428 -15.561 -15.515 -15.618 -15.566 -15.641 -15.635 -15.586 -15.520 -15.345 -15.004 -14.625
0.900 -12.117 -12.673 -13.395 -14.789 -15.185 -15.324 -15.499 -15.441 -15.588 -15.524 -15.629 -15.647 -15.624 -15.575 -15.429 -15.113 -14.752
1.000 -11.614 -12.182 -13.009 -14.559 -15.028 -15.197 -15.414 -15.344 -15.535 -15.460 -15.594 -15.637 -15.639 -15.607 -15.490 -15.200 -14.857
1.100 -11.103 -11.674 -12.608 -14.308 -14.849 -15.048 -15.307 -15.227 -15.460 -15.377 -15.538 -15.606 -15.634 -15.619 -15.532 -15.269 -14.944
1.200 -10.581 -11.142 -12.190 -14.036 -14.650 -14.880 -15.181 -15.091 -15.367 -15.277 -15.464 -15.557 -15.612 -15.613 -15.557 -15.321 -15.015
1.300 -10.050 -10.589 -11.757 -13.744 -14.433 -14.694 -15.037 -14.938 -15.255 -15.161 -15.373 -15.490 -15.572 -15.592 -15.567 -15.359 -15.072
1.400 -9.520 -10.023 -11.317 -13.437 -14.201 -14.493 -14.877 -14.771 -15.129 -15.031 -15.267 -15.409 -15.518 -15.556 -15.563 -15.383 -15.116
