# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.695 -10.491 -10.287 -9.430 -9.063 -8.884 -8.572 -8.697 -8.316 -8.500 -8.175 -7.893 -7.578 -7.335 -6.843 -6.207 -5.620
0.100 -14.919 -14.952 -14.901 -14.656 -14.475 -14.376 -14.198 -14.264 -14.036 -14.130 -13.943 -13.752 -13.524 -13.340 -12.954 -12.420 -11.905
0.200 -14.237 -14.475 -14.604 -14.856 -14.824 -14.787 -14.704 -14.732 -14.609 -14.648 -14.550 -14.418 -14.246 -14.098 -13.779 -13.305 -12.833
0.300 -13.197 -13.598 -13.932 -14.636 -14.758 -14.783 -14.795 -14.788 -14.766 -14.760 -14.742 -14.666 -14.549 -14.437 -14.181 -13.763 -13.330
0.400 -11.951 -12.467 -13.033 -14.168 -14.455 -14.549 -14.662 -14.622 -14.706 -14.661 -14.722 -14.706 -14.648 -14.575 -14.386 -14.028 -13.635
0.500 -10.553 -11.124 -11.952 -13.502 -13.973 -14.144 -14.366 -14.295 -14.492 -14.417 -14.555 -14.604 -14.613 -14.584 -14.470 -14.178 -13.828
0.600 -9.220 -9.769 -10.836 -12.722 -13.376 -13.627 -13.959 -13.864 -14.173 -14.081 -14.289 -14.405 -14.486 -14.505 -14.474 -14.252 -13.949
0.700 -8.291 -8.802 -9.952 -11.986 -12.777 -13.092 -13.517 -13.407 -13.811 -13.719 -13.980 -14.158 -14.311 -14.377 -14.431 -14.283 -14.027
0.800 -7.796 -8.313 -9.434 -11.447 -12.287 -12.637 -13.118 -13.003 -13.471 -13.390 -13.683 -13.909 -14.124 -14.235 -14.368 -14.289 -14.081
0.900 -7.513 -8.047 -9.160 -11.133 -11.956 -12.310 -12.808 -12.695 -13.190 -13.125 -13.433 -13.689 -13.952 -14.098 -14.301 -14.286 -14.122
1.000 -7.306 -7.843 -8.987 -10.967 -11.761 -12.104 -12.594 -12.486 -12.982 -12.928 -13.238 -13.509 -13.803 -13.976 -14.235 -14.277 -14.153
1.100 -7.125 -7.655 -8.849 -10.869 -11.651 -11.983 -12.458 -12.353 -12.838 -12.790 -13.095 -13.369 -13.679 -13.869 -14.171 -14.261 -14.174
