# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -8.163 -8.010 -7.836 -7.123 -6.798 -6.638 -6.357 -6.467 -6.121 -6.284 -5.990 -5.729 -5.433 -5.203 -4.733 -4.118 -3.546
0.100 -14.004 -14.100 -14.091 -13.957 -13.795 -13.703 -13.535 -13.597 -13.380 -13.468 -13.292 -13.109 -12.891 -12.716 -12.352 -11.844 -11.353
0.200 -14.261 -14.468 -14.559 -14.697 -14.616 -14.555 -14.435 -14.477 -14.311 -14.371 -14.237 -14.080 -13.885 -13.726 -13.391 -12.916 -12.451
0.300 -14.045 -14.346 -14.539 -14.928 -14.927 -14.899 -14.828 -14.851 -14.737 -14.770 -14.680 -14.550 -14.381 -14.237 -13.932 -13.485 -13.043
0.400 -13.525 -13.916 -14.229 -14.880 -14.971 -14.980 -14.965 -14.967 -14.913 -14.918 -14.875 -14.777 -14.638 -14.514 -14.243 -13.829 -13.412
0.500 -12.749 -13.221 -13.679 -14.616 -14.813 -14.867 -14.918 -14.897 -14.912 -14.889 -14.899 -14.840 -14.737 -14.637 -14.409 -14.035 -13.647
0.600 -11.799 -12.328 -12.949 -14.179 -14.499 -14.604 -14.730 -14.685 -14.779 -14.729 -14.796 -14.781 -14.724 -14.653 -14.476 -14.149 -13.796
0.700 -10.770 -11.311 -12.082 -13.581 -14.037 -14.200 -14.409 -14.342 -14.523 -14.449 -14.577 -14.614 -14.610 -14.574 -14.460 -14.189 -13.873
0.800 -9.894 -10.403 -11.226 -12.881 -13.463 -13.685 -13.980 -13.892 -14.164 -14.076 -14.261 -14.355 -14.413 -14.420 -14.379 -14.170 -13.893
0.900 -9.328 -9.822 -10.574 -12.191 -12.845 -13.112 -13.478 -13.379 -13.730 -13.641 -13.874 -14.024 -14.150 -14.203 -14.245 -14.107 -13.875
1.000 -8.976 -9.491 -10.183 -11.663 -12.294 -12.572 -12.973 -12.873 -13.273 -13.198 -13.458 -13.656 -13.848 -13.948 -14.078 -14.015 -13.831
1.100 -8.694 -9.233 -9.930 -11.342 -11.896 -12.151 -12.536 -12.445 -12.851 -12.797 -13.063 -13.291 -13.537 -13.680 -13.893 -13.906 -13.771
1.200 -8.412 -8.970 -9.711 -11.149 -11.649 -11.873 -12.219 -12.138 -12.517 -12.480 -12.735 -12.970 -13.250 -13.426 -13.711 -13.793 -13.704
1.300 -8.117 -8.686 -9.488 -10.999 -11.489 -11.694 -12.006 -11.931 -12.275 -12.246 -12.484 -12.711 -13.003 -13.199 -13.539 -13.680 -13.634
1.400 -7.803 -8.379 -9.249 -10.851 -11.361 -11.564 -11.862 -11.787 -12.107 -12.076 -12.301 -12.513 -12.801 -13.005 -13.382 -13.571 -13.564
1.500 -7.467 -8.043 -8.988 -10.690 -11.240 -11.455 -11.761 -11.682 -12.002 -11.963 -12.187 -12.389 -12.665 -12.866 -13.249 -13.458 -13.469
1.600 -7.114 -7.683 -8.708 -10.513 -11.113 -11.348 -11.679 -11.593 -11.933 -11.886 -12.120 -12.324 -12.593 -12.785 -13.152 -13.347 -13.350
1.700 -6.739 -7.295 -8.406 -10.315 -10.968 -11.225 -11.582 -11.491 -11.853 -11.801 -12.047 -12.256 -12.523 -12.710 -13.063 -13.246 -13.242
1.800 -6.345 -6.880 -8.083 -10.096 -10.806 -11.085 -11.472 -11.374 -11.763 -11.706 -11.964 -12.182 -12.451 -12.635 -12.979 -13.151 -13.141
1.900 -5.935 -6.439 -7.740 -9.857 -10.626 -10.930 -11.348 -11.244 -11.661 -11.601 -11.873 -12.101 -12.375 -12.560 -12.897 -13.062 -13.046
2.000 -5.509 -5.972 -7.378 -9.598 -10.430 -10.760 -11.211 -11.102 -11.547 -11.486 -11.772 -12.013 -12.296 -12.482 -12.817 -12.975 -12.954
2.100 -5.066 -5.474 -6.996 -9.318 -10.216 -10.573 -11.059 -10.945 -11.422 -11.360 -11.661 -11.916 -12.211 -12.401 -12.737 -12.891 -12.866
