# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -9.622 -9.421 -9.219 -8.370 -8.004 -7.827 -7.517 -7.641 -7.261 -7.445 -7.121 -6.841 -6.526 -6.284 -5.793 -5.159 -4.572
0.100 -14.358 -14.400 -14.354 -14.117 -13.929 -13.826 -13.639 -13.708 -13.469 -13.568 -13.371 -13.171 -12.933 -12.742 -12.343 -11.797 -11.274
0.200 -14.354 -14.533 -14.603 -14.699 -14.611 -14.548 -14.424 -14.467 -14.296 -14.358 -14.220 -14.058 -13.855 -13.687 -13.329 -12.821 -12.325
0.300 -14.207 -14.464 -14.619 -14.939 -14.926 -14.894 -14.818 -14.843 -14.724 -14.760 -14.665 -14.532 -14.356 -14.206 -13.881 -13.402 -12.927
0.400 -13.978 -14.298 -14.531 -15.032 -15.084 -15.079 -15.045 -15.054 -14.980 -14.995 -14.936 -14.828 -14.677 -14.542 -14.245 -13.793 -13.337
0.500 -13.677 -14.059 -14.373 -15.046 -15.157 -15.177 -15.180 -15.176 -15.142 -15.139 -15.112 -15.027 -14.898 -14.779 -14.508 -14.079 -13.641
0.600 -13.306 -13.747 -14.151 -14.996 -15.167 -15.212 -15.251 -15.234 -15.239 -15.221 -15.223 -15.160 -15.052 -14.947 -14.702 -14.297 -13.875
0.700 -12.901 -13.390 -13.887 -14.899 -15.131 -15.201 -15.275 -15.247 -15.289 -15.257 -15.288 -15.245 -15.158 -15.067 -14.847 -14.465 -14.060
0.800 -12.513 -13.036 -13.618 -14.777 -15.067 -15.160 -15.269 -15.230 -15.308 -15.263 -15.319 -15.297 -15.230 -15.153 -14.957 -14.598 -14.209
0.900 -12.182 -12.724 -13.375 -14.651 -14.991 -15.106 -15.245 -15.197 -15.307 -15.252 -15.331 -15.327 -15.279 -15.214 -15.041 -14.704 -14.332
1.000 -11.906 -12.460 -13.166 -14.533 -14.916 -15.048 -15.213 -15.158 -15.295 -15.233 -15.331 -15.343 -15.313 -15.259 -15.108 -14.792 -14.434
1.100 -11.667 -12.229 -12.985 -14.428 -14.847 -14.994 -15.182 -15.120 -15.280 -15.213 -15.326 -15.352 -15.337 -15.294 -15.162 -14.864 -14.522
1.200 -11.443 -12.013 -12.819 -14.335 -14.786 -14.947 -15.154 -15.087 -15.267 -15.195 -15.322 -15.360 -15.358 -15.324 -15.208 -14.928 -14.598
1.300 -11.220 -11.794 -12.655 -14.245 -14.728 -14.903 -15.128 -15.056 -15.255 -15.179 -15.318 -15.367 -15.377 -15.351 -15.250 -14.984 -14.666
1.400 -10.991 -11.567 -12.485 -14.152 -14.669 -14.858 -15.102 -15.025 -15.244 -15.163 -15.315 -15.375 -15.396 -15.377 -15.290 -15.034 -14.722
1.500 -10.756 -11.330 -12.307 -14.052 -14.606 -14.808 -15.072 -14.991 -15.229 -15.145 -15.309 -15.380 -15.413 -15.401 -15.327 -15.082 -14.776
1.600 -10.511 -11.079 -12.119 -13.942 -14.533 -14.751 -15.036 -14.950 -15.208 -15.120 -15.297 -15.380 -15.425 -15.421 -15.360 -15.126 -14.828
1.700 -10.258 -10.816 -11.920 -13.821 -14.452 -14.686 -14.993 -14.902 -15.181 -15.090 -15.280 -15.374 -15.432 -15.436 -15.388 -15.167 -14.876
1.800 -9.997 -10.541 -11.712 -13.690 -14.362 -14.613 -14.942 -14.846 -15.147 -15.053 -15.256 -15.363 -15.434 -15.447 -15.413 -15.204 -14.921
1.900 -9.727 -10.252 -11.493 -13.548 -14.261 -14.530 -14.882 -14.781 -15.105 -15.009 -15.225 -15.345 -15.429 -15.451 -15.433 -15.236 -14.962
2.000 -9.448 -9.949 -11.264 -13.394 -14.151 -14.437 -14.813 -14.708 -15.055 -14.957 -15.186 -15.320 -15.419 -15.450 -15.447 -15.264 -14.998
2.100 -9.164 -9.635 -11.026 -13.231 -14.032 -14.337 -14.737 -14.627 -14.999 -14.899 -15.141 -15.289 -15.404 -15.445 -15.458 -15.287 -15.029
2.200 -8.869 -9.304 -10.775 -13.055 -13.902 -14.226 -14.651 -14.537 -14.933 -14.833 -15.089 -15.251 -15.382 -15.433 -15.464 -15.306 -15.055
2.300 -8.568 -8.960 -10.516 -12.868 -13.762 -14.106 -14.557 -14.439 -14.860 -14.760 -15.029 -15.206 -15.354 -15.416 -15.465 -15.321 -15.078
2.400 -8.257 -8.600 -10.245 -12.668 -13.612 -13.975 -14.452 -14.332 -14.777 -14.679 -14.960 -15.153 -15.318 -15.392 -15.461 -15.332 -15.097
2.500 -7.942 -8.227 -9.966 -12.459 -13.452 -13.837 -14.341 -14.217 -14.688 -14.591 -14.885 -15.093 -15.277 -15.363 -15.452 -15.339 -15.114
2.600 -7.619 -7.839 -9.677 -12.237 -13.282 -13.688 -14.220 -14.093 -14.590 -14.496 -14.802 -15.026 -15.229 -15.327 -15.438 -15.342 -15.128
2.700 -7.290 -7.435 -9.379 -12.004 -13.103 -13.531 -14.090 -13.961 -14.484 -14.393 -14.712 -14.952 -15.174 -15.286 -15.418 -15.341 -15.138
2.800 -6.955 -7.016 -9.072 -11.758 -12.913 -13.363 -13.951 -13.820 -14.369 -14.284 -14.614 -14.871 -15.114 -15.239 -15.394 -15.336 -15.144
2.900 -6.614 -6.579 -8.754 -11.500 -12.712 -13.186 -13.804 -13.670 -14.247 -14.167 -14.509 -14.783 -15.046 -15.185 -15.365 -15.327 -15.148
3.000 -6.269 -6.128 -8.430 -11.231 -12.502 -13.000 -13.648 -13.513 -14.117 -14.044 -14.397 -14.688 -14.973 -15.127 -15.332 -15.314 -15.148
3.100 -5.919 -5.660 -8.098 -10.949 -12.281 -12.804 -13.483 -13.347 -13.979 -13.913 -14.278 -14.586 -14.893 -15.062 -15.293 -15.297 -15.145
3.200 -5.565 -5.177 -7.758 -10.654 -12.051 -12.599 -13.309 -13.173 -13.833 -13.777 -14.151 -14.477 -14.808 -14.992 -15.250 -15.277 -15.139
3.300 -5.207 -4.677 -7.411 -10.348 -11.810 -12.385 -13.127 -12.991 -13.679 -13.633 -14.018 -14.362 -14.716 -14.916 -15.203 -15.252 -15.130
3.400 -4.845 -4.158 -7.056 -10.028 -11.558 -12.160 -12.936 -12.800 -13.517 -13.483 -13.878 -14.239 -14.618 -14.835 -15.150 -15.224 -15.117
3.500 -4.482 -3.626 -6.698 -9.697 -11.298 -11.928 -12.737 -12.603 -13.348 -13.327 -13.731 -14.111 -14.515 -14.748 -15.094 -15.193 -15.102
3.600 -4.116 -3.077 -6.333 -9.354 -11.028 -11.686 -12.530 -12.398 -13.171 -13.165 -13.578 -13.976 -14.406 -14.657 -15.033 -15.158 -15.084
3.700 -3.747 -2.512 -5.964 -8.999 -10.749 -11.436 -12.315 -12.185 -12.988 -12.997 -13.418 -13.835 -14.291 -14.559 -14.967 -15.119 -15.062
3.800 -3.378 -1.933 -5.592 -8.633 -10.461 -11.178 -12.092 -11.966 -12.798 -12.823 -13.253 -13.688 -14.170 -14.458 -14.898 -15.077 -15.038
3.900 -3.008 -1.339 -5.218 -8.258 -10.166 -10.913 -11.863 -11.741 -12.601 -12.645 -13.082 -13.535 -14.045 -14.351 -14.824 -15.031 -15.011
4.000 -2.637 -0.733 -4.842 -7.872 -9.863 -10.641 -11.628 -11.509 -12.399 -12.462 -12.906 -13.377 -13.914 -14.239 -14.747 -14.982 -14.981
