# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.660 -10.453 -10.249 -9.386 -9.016 -8.837 -8.524 -8.649 -8.266 -8.452 -8.125 -7.843 -7.527 -7.283 -6.789 -6.153 -5.565
0.100 -15.519 -15.468 -15.359 -14.915 -14.675 -14.552 -14.334 -14.417 -14.145 -14.264 -14.038 -13.822 -13.570 -13.370 -12.956 -12.396 -11.864
0.200 -15.474 -15.556 -15.544 -15.420 -15.272 -15.186 -15.028 -15.086 -14.880 -14.962 -14.795 -14.616 -14.400 -14.224 -13.854 -13.336 -12.833
0.300 -15.124 -15.327 -15.420 -15.583 -15.520 -15.469 -15.365 -15.401 -15.253 -15.304 -15.185 -15.039 -14.852 -14.696 -14.361 -13.876 -13.397
0.400 -14.703 -15.004 -15.202 -15.615 -15.631 -15.612 -15.556 -15.573 -15.477 -15.502 -15.426 -15.307 -15.148 -15.009 -14.705 -14.248 -13.789
0.500 -14.284 -14.659 -14.954 -15.578 -15.667 -15.677 -15.665 -15.666 -15.617 -15.622 -15.583 -15.490 -15.354 -15.231 -14.956 -14.525 -14.084
0.600 -13.890 -14.317 -14.699 -15.501 -15.656 -15.694 -15.723 -15.710 -15.704 -15.690 -15.685 -15.616 -15.504 -15.396 -15.147 -14.740 -14.317
0.700 -13.515 -13.980 -14.439 -15.395 -15.612 -15.676 -15.743 -15.717 -15.752 -15.723 -15.748 -15.701 -15.611 -15.518 -15.295 -14.912 -14.505
0.800 -13.144 -13.639 -14.172 -15.266 -15.542 -15.630 -15.734 -15.696 -15.770 -15.727 -15.780 -15.755 -15.687 -15.608 -15.410 -15.050 -14.660
0.900 -12.763 -13.284 -13.891 -15.116 -15.448 -15.561 -15.699 -15.651 -15.761 -15.707 -15.786 -15.783 -15.736 -15.672 -15.499 -15.161 -14.787
1.000 -12.362 -12.905 -13.592 -14.945 -15.334 -15.470 -15.643 -15.585 -15.731 -15.667 -15.771 -15.788 -15.763 -15.713 -15.565 -15.250 -14.893
1.100 -11.940 -12.499 -13.272 -14.754 -15.200 -15.360 -15.567 -15.500 -15.681 -15.609 -15.736 -15.774 -15.771 -15.735 -15.613 -15.321 -14.979
1.200 -11.497 -12.066 -12.931 -14.543 -15.048 -15.233 -15.474 -15.398 -15.614 -15.534 -15.684 -15.743 -15.761 -15.740 -15.643 -15.375 -15.050
1.300 -11.039 -11.609 -12.575 -14.316 -14.881 -15.091 -15.366 -15.282 -15.532 -15.446 -15.618 -15.697 -15.737 -15.730 -15.660 -15.414 -15.105
1.400 -10.579 -11.140 -12.210 -14.078 -14.703 -14.937 -15.246 -15.155 -15.439 -15.348 -15.541 -15.640 -15.702 -15.710 -15.665 -15.440 -15.144
1.500 -10.134 -10.675 -11.849 -13.833 -14.517 -14.776 -15.118 -15.020 -15.336 -15.242 -15.454 -15.572 -15.656 -15.678 -15.658 -15.456 -15.174
1.600 -9.720 -10.235 -11.504 -13.591 -14.330 -14.612 -14.984 -14.881 -15.227 -15.131 -15.360 -15.497 -15.602 -15.638 -15.643 -15.462 -15.194
1.700 -9.357 -9.842 -11.190 -13.359 -14.149 -14.451 -14.851 -14.743 -15.117 -15.020 -15.264 -15.418 -15.542 -15.591 -15.620 -15.461 -15.207
1.800 -9.049 -9.507 -10.916 -13.146 -13.977 -14.298 -14.722 -14.610 -15.008 -14.911 -15.168 -15.337 -15.479 -15.540 -15.592 -15.453 -15.214
1.900 -8.793 -9.231 -10.684 -12.958 -13.822 -14.157 -14.601 -14.486 -14.904 -14.809 -15.076 -15.258 -15.416 -15.488 -15.560 -15.440 -15.215
