# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.387 -7.249 -7.082 -6.391 -6.069 -5.909 -5.629 -5.739 -5.393 -5.555 -5.263 -5.001 -4.705 -4.474 -4.003 -3.387 -2.814
0.100 -11.948 -12.181 -12.321 -12.621 -12.614 -12.587 -12.519 -12.540 -12.431 -12.462 -12.375 -12.246 -12.074 -11.925 -11.599 -11.114 -10.633
0.200 -12.015 -12.351 -12.616 -13.211 -13.314 -13.333 -13.336 -13.332 -13.301 -13.298 -13.272 -13.189 -13.061 -12.942 -12.667 -12.228 -11.778
0.300 -11.781 -12.194 -12.577 -13.414 -13.606 -13.664 -13.724 -13.701 -13.731 -13.704 -13.725 -13.677 -13.585 -13.488 -13.254 -12.852 -12.427
0.400 -11.333 -11.815 -12.330 -13.412 -13.699 -13.795 -13.912 -13.871 -13.960 -13.913 -13.978 -13.963 -13.905 -13.830 -13.634 -13.266 -12.863
0.500 -10.696 -11.234 -11.915 -13.264 -13.656 -13.796 -13.974 -13.915 -14.066 -14.001 -14.108 -14.128 -14.105 -14.053 -13.896 -13.561 -13.181
0.600 -9.959 -10.528 -11.399 -13.016 -13.522 -13.707 -13.948 -13.872 -14.087 -14.007 -14.156 -14.212 -14.225 -14.196 -14.080 -13.780 -13.422
0.700 -9.280 -9.843 -10.892 -12.735 -13.347 -13.576 -13.876 -13.787 -14.061 -13.970 -14.156 -14.246 -14.295 -14.290 -14.213 -13.947 -13.612
0.800 -8.773 -9.310 -10.485 -12.480 -13.177 -13.442 -13.791 -13.692 -14.015 -13.919 -14.134 -14.254 -14.336 -14.352 -14.314 -14.081 -13.768
0.900 -8.420 -8.932 -10.191 -12.280 -13.038 -13.329 -13.715 -13.610 -13.970 -13.873 -14.110 -14.253 -14.363 -14.399 -14.395 -14.192 -13.900
1.000 -8.168 -8.657 -9.985 -12.143 -12.943 -13.254 -13.666 -13.556 -13.944 -13.847 -14.099 -14.261 -14.393 -14.444 -14.469 -14.293 -14.018
1.100 -7.939 -8.401 -9.800 -12.024 -12.864 -13.192 -13.627 -13.513 -13.924 -13.828 -14.092 -14.269 -14.420 -14.484 -14.534 -14.382 -14.124
1.200 -7.733 -8.163 -9.634 -11.922 -12.799 -13.142 -13.597 -13.481 -13.911 -13.817 -14.091 -14.281 -14.448 -14.524 -14.595 -14.464 -14.221
1.300 -7.531 -7.925 -9.470 -11.819 -12.735 -13.093 -13.569 -13.450 -13.899 -13.806 -14.090 -14.292 -14.473 -14.560 -14.651 -14.538 -14.310
1.400 -7.341 -7.696 -9.314 -11.721 -12.674 -13.047 -13.542 -13.420 -13.888 -13.796 -14.089 -14.302 -14.497 -14.593 -14.702 -14.607 -14.392
1.500 -7.147 -7.458 -9.151 -11.614 -12.605 -12.994 -13.508 -13.385 -13.870 -13.781 -14.082 -14.306 -14.515 -14.620 -14.747 -14.669 -14.466
1.600 -6.973 -7.239 -9.004 -11.517 -12.544 -12.947 -13.480 -13.355 -13.857 -13.769 -14.079 -14.313 -14.535 -14.648 -14.791 -14.727 -14.535
1.700 -6.789 -7.006 -8.846 -11.408 -12.472 -12.891 -13.443 -13.316 -13.836 -13.751 -14.069 -14.315 -14.549 -14.672 -14.829 -14.778 -14.593
1.800 -6.612 -6.777 -8.691 -11.299 -12.400 -12.834 -13.405 -13.276 -13.814 -13.732 -14.058 -14.314 -14.561 -14.692 -14.865 -14.826 -14.649
1.900 -6.445 -6.556 -8.543 -11.193 -12.330 -12.778 -13.367 -13.236 -13.791 -13.712 -14.045 -14.311 -14.570 -14.710 -14.898 -14.871 -14.703
2.000 -6.270 -6.322 -8.386 -11.076 -12.250 -12.712 -13.319 -13.188 -13.759 -13.683 -14.023 -14.300 -14.572 -14.721 -14.924 -14.911 -14.751
2.100 -6.095 -6.087 -8.228 -10.957 -12.166 -12.643 -13.269 -13.136 -13.724 -13.652 -13.999 -14.285 -14.571 -14.728 -14.947 -14.948 -14.797
2.200 -5.934 -5.864 -8.081 -10.844 -12.088 -12.579 -13.221 -13.088 -13.691 -13.623 -13.976 -14.272 -14.570 -14.736 -14.969 -14.983 -14.842
2.300 -5.767 -5.631 -7.926 -10.722 -12.002 -12.506 -13.166 -13.033 -13.651 -13.587 -13.947 -14.252 -14.563 -14.737 -14.986 -15.014 -14.882
2.400 -5.593 -5.387 -7.764 -10.592 -11.908 -12.427 -13.105 -12.970 -13.605 -13.546 -13.911 -14.227 -14.550 -14.733 -14.998 -15.039 -14.917
2.500 -5.427 -5.148 -7.607 -10.464 -11.815 -12.349 -13.044 -12.909 -13.559 -13.505 -13.876 -14.201 -14.537 -14.728 -15.009 -15.065 -14.952
2.600 -5.266 -4.914 -7.454 -10.337 -11.724 -12.271 -12.983 -12.848 -13.512 -13.463 -13.840 -14.174 -14.522 -14.722 -15.018 -15.087 -14.985
2.700 -5.099 -4.669 -7.295 -10.203 -11.626 -12.188 -12.917 -12.783 -13.462 -13.418 -13.801 -14.144 -14.505 -14.713 -15.023 -15.106 -15.011
2.800 -4.930 -4.415 -7.132 -10.063 -11.525 -12.103 -12.851 -12.716 -13.412 -13.374 -13.762 -14.115 -14.488 -14.704 -15.027 -15.119 -15.029
2.900 -4.760 -4.157 -6.967 -9.919 -11.421 -12.014 -12.781 -12.646 -13.358 -13.326 -13.720 -14.083 -14.468 -14.692 -15.029 -15.130 -15.046
3.000 -4.599 -3.906 -6.809 -9.780 -11.320 -11.928 -12.713 -12.579 -13.306 -13.280 -13.679 -14.051 -14.449 -14.681 -15.030 -15.141 -15.063
3.100 -4.435 -3.650 -6.649 -9.635 -11.214 -11.837 -12.641 -12.507 -13.250 -13.231 -13.634 -14.016 -14.426 -14.666 -15.029 -15.150 -15.078
3.200 -4.266 -3.383 -6.482 -9.483 -11.102 -11.740 -12.563 -12.430 -13.188 -13.176 -13.584 -13.975 -14.398 -14.647 -15.024 -15.155 -15.089
3.300 -4.094 -3.107 -6.310 -9.324 -10.984 -11.638 -12.480 -12.348 -13.122 -13.117 -13.530 -13.931 -14.367 -14.624 -15.015 -15.158 -15.099
3.400 -3.918 -2.823 -6.135 -9.158 -10.861 -11.532 -12.392 -12.262 -13.051 -13.055 -13.472 -13.883 -14.332 -14.598 -15.004 -15.159 -15.107
3.500 -3.749 -2.545 -5.965 -8.996 -10.740 -11.426 -12.306 -12.177 -12.981 -12.993 -13.415 -13.835 -14.297 -14.572 -14.993 -15.160 -15.115
3.600 -3.579 -2.264 -5.795 -8.831 -10.616 -11.319 -12.217 -12.089 -12.909 -12.929 -13.355 -13.784 -14.260 -14.544 -14.980 -15.158 -15.121
3.700 -3.406 -1.973 -5.620 -8.659 -10.487 -11.206 -12.123 -11.997 -12.832 -12.861 -13.292 -13.730 -14.219 -14.512 -14.963 -15.155 -15.125
