# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.384 -6.286 -6.146 -5.571 -5.284 -5.140 -4.884 -4.983 -4.666 -4.811 -4.544 -4.299 -4.017 -3.797 -3.344 -2.745 -2.184
0.100 -10.779 -11.013 -11.134 -11.373 -11.355 -11.330 -11.277 -11.296 -11.215 -11.242 -11.181 -11.090 -10.970 -10.862 -10.622 -10.229 -9.817
0.200 -10.960 -11.302 -11.549 -12.066 -12.125 -12.129 -12.115 -12.119 -12.080 -12.089 -12.061 -11.994 -11.902 -11.817 -11.627 -11.289 -10.920
0.300 -10.933 -11.344 -11.688 -12.406 -12.530 -12.558 -12.578 -12.569 -12.563 -12.557 -12.554 -12.502 -12.427 -12.354 -12.192 -11.889 -11.549
0.400 -10.845 -11.302 -11.729 -12.608 -12.788 -12.837 -12.887 -12.868 -12.890 -12.872 -12.890 -12.852 -12.789 -12.725 -12.583 -12.304 -11.986
0.500 -10.733 -11.225 -11.725 -12.737 -12.967 -13.036 -13.113 -13.085 -13.134 -13.105 -13.142 -13.116 -13.064 -13.007 -12.879 -12.619 -12.319
0.600 -10.611 -11.129 -11.695 -12.822 -13.098 -13.185 -13.287 -13.250 -13.325 -13.286 -13.341 -13.326 -13.284 -13.233 -13.117 -12.872 -12.587
0.700 -10.486 -11.023 -11.650 -12.879 -13.196 -13.300 -13.425 -13.381 -13.479 -13.432 -13.503 -13.499 -13.466 -13.421 -13.315 -13.083 -12.810
0.800 -10.359 -10.912 -11.595 -12.916 -13.271 -13.390 -13.538 -13.487 -13.607 -13.552 -13.639 -13.645 -13.621 -13.581 -13.485 -13.263 -13.001
0.900 -10.232 -10.795 -11.532 -12.936 -13.328 -13.462 -13.630 -13.574 -13.713 -13.652 -13.753 -13.770 -13.755 -13.720 -13.632 -13.420 -13.168
1.000 -10.108 -10.679 -11.466 -12.947 -13.373 -13.521 -13.709 -13.647 -13.807 -13.741 -13.855 -13.883 -13.878 -13.848 -13.767 -13.556 -13.303
1.100 -9.985 -10.560 -11.397 -12.949 -13.407 -13.569 -13.775 -13.708 -13.888 -13.816 -13.943 -13.982 -13.986 -13.963 -13.888 -13.679 -13.423
1.200 -9.865 -10.441 -11.325 -12.943 -13.432 -13.607 -13.831 -13.760 -13.957 -13.881 -14.020 -14.069 -14.083 -14.065 -13.998 -13.791 -13.533
1.300 -9.746 -10.323 -11.252 -12.932 -13.450 -13.637 -13.879 -13.803 -14.018 -13.938 -14.088 -14.146 -14.170 -14.158 -14.098 -13.893 -13.635
1.400 -9.629 -10.204 -11.177 -12.915 -13.462 -13.661 -13.919 -13.839 -14.070 -13.988 -14.148 -14.216 -14.249 -14.242 -14.189 -13.988 -13.730
1.500 -9.513 -10.084 -11.101 -12.894 -13.468 -13.679 -13.953 -13.869 -14.116 -14.030 -14.201 -14.277 -14.320 -14.318 -14.273 -14.076 -13.819
1.600 -9.401 -9.967 -11.025 -12.870 -13.471 -13.693 -13.982 -13.894 -14.157 -14.069 -14.248 -14.334 -14.385 -14.389 -14.352 -14.159 -13.902
1.700 -9.287 -9.846 -10.946 -12.842 -13.468 -13.701 -14.005 -13.914 -14.191 -14.101 -14.289 -14.383 -14.443 -14.452 -14.423 -14.235 -13.980
1.800 -9.179 -9.730 -10.870 -12.812 -13.464 -13.707 -14.025 -13.931 -14.222 -14.130 -14.327 -14.429 -14.498 -14.512 -14.491 -14.307 -14.054
1.900 -9.070 -9.611 -10.792 -12.779 -13.456 -13.709 -14.041 -13.944 -14.249 -14.155 -14.360 -14.470 -14.547 -14.567 -14.553 -14.375 -14.123
2.000 -8.961 -9.492 -10.712 -12.744 -13.444 -13.707 -14.052 -13.953 -14.272 -14.176 -14.389 -14.507 -14.592 -14.617 -14.612 -14.438 -14.189
2.100 -8.856 -9.376 -10.634 -12.707 -13.431 -13.704 -14.062 -13.961 -14.292 -14.196 -14.416 -14.541 -14.635 -14.664 -14.667 -14.499 -14.251
2.200 -8.751 -9.258 -10.555 -12.668 -13.415 -13.698 -14.069 -13.965 -14.308 -14.211 -14.439 -14.572 -14.673 -14.708 -14.718 -14.556 -14.311
2.300 -8.647 -9.139 -10.475 -12.627 -13.397 -13.689 -14.072 -13.966 -14.322 -14.224 -14.459 -14.599 -14.708 -14.748 -14.767 -14.609 -14.367
2.400 -8.545 -9.023 -10.397 -12.586 -13.377 -13.679 -14.075 -13.966 -14.334 -14.236 -14.477 -14.624 -14.741 -14.786 -14.812 -14.661 -14.421
2.500 -8.443 -8.905 -10.317 -12.542 -13.356 -13.666 -14.074 -13.964 -14.343 -14.245 -14.492 -14.646 -14.771 -14.821 -14.855 -14.709 -14.473
2.600 -8.343 -8.788 -10.238 -12.497 -13.333 -13.652 -14.072 -13.959 -14.351 -14.252 -14.505 -14.667 -14.799 -14.854 -14.896 -14.756 -14.522
2.700 -8.242 -8.669 -10.157 -12.450 -13.307 -13.635 -14.067 -13.953 -14.355 -14.256 -14.516 -14.684 -14.824 -14.884 -14.934 -14.799 -14.569
2.800 -8.143 -8.552 -10.077 -12.403 -13.281 -13.618 -14.061 -13.945 -14.359 -14.260 -14.525 -14.700 -14.847 -14.912 -14.970 -14.842 -14.614
2.900 -8.045 -8.433 -9.996 -12.354 -13.253 -13.598 -14.053 -13.935 -14.360 -14.261 -14.532 -14.714 -14.869 -14.938 -15.004 -14.882 -14.657
3.000 -7.947 -8.315 -9.916 -12.304 -13.223 -13.578 -14.043 -13.924 -14.359 -14.261 -14.538 -14.726 -14.888 -14.962 -15.036 -14.920 -14.699
3.100 -7.850 -8.196 -9.834 -12.252 -13.193 -13.555 -14.032 -13.912 -14.357 -14.260 -14.542 -14.736 -14.906 -14.985 -15.067 -14.956 -14.739
3.200 -7.754 -8.078 -9.754 -12.201 -13.161 -13.532 -14.020 -13.898 -14.354 -14.257 -14.544 -14.745 -14.922 -15.006 -15.096 -14.991 -14.777
3.300 -7.658 -7.959 -9.673 -12.147 -13.128 -13.508 -14.006 -13.883 -14.349 -14.253 -14.545 -14.752 -14.937 -15.025 -15.123 -15.024 -14.814
3.400 -7.562 -7.839 -9.591 -12.092 -13.093 -13.481 -13.990 -13.866 -14.343 -14.248 -14.544 -14.758 -14.949 -15.043 -15.148 -15.056 -14.849
3.500 -7.467 -7.719 -9.509 -12.037 -13.058 -13.454 -13.974 -13.848 -14.335 -14.241 -14.543 -14.762 -14.961 -15.059 -15.173 -15.086 -14.883
3.600 -7.371 -7.597 -9.426 -11.980 -13.021 -13.425 -13.956 -13.829 -14.326 -14.233 -14.539 -14.765 -14.971 -15.074 -15.195 -15.115 -14.915
3.700 -7.278 -7.478 -9.345 -11.923 -12.984 -13.397 -13.937 -13.810 -14.316 -14.224 -14.535 -14.767 -14.980 -15.087 -15.217 -15.143 -14.947
3.800 -7.184 -7.356 -9.262 -11.865 -12.945 -13.366 -13.917 -13.789 -14.305 -14.214 -14.530 -14.767 -14.988 -15.100 -15.237 -15.170 -14.977
3.900 -7.090 -7.234 -9.179 -11.805 -12.905 -13.334 -13.896 -13.766 -14.292 -14.203 -14.523 -14.766 -14.994 -15.111 -15.256 -15.195 -15.006
4.000 -6.996 -7.110 -9.096 -11.744 -12.864 -13.301 -13.873 -13.743 -14.278 -14.191 -14.515 -14.764 -14.999 -15.120 -15.274 -15.219 -15.034
4.100 -6.904 -6.988 -9.013 -11.683 -12.823 -13.268 -13.850 -13.719 -14.263 -14.178 -14.506 -14.761 -15.003 -15.129 -15.291 -15.242 -15.061
4.200 -6.810 -6.863 -8.929 -11.620 -12.780 -13.233 -13.825 -13.693 -14.247 -14.164 -14.496 -14.757 -15.006 -15.137 -15.306 -15.264 -15.086
4.300 -6.718 -6.739 -8.845 -11.557 -12.736 -13.197 -13.800 -13.667 -14.231 -14.149 -14.485 -14.752 -15.008 -15.144 -15.321 -15.285 -15.111
4.400 -6.625 -6.614 -8.761 -11.492 -12.692 -13.161 -13.773 -13.640 -14.213 -14.133 -14.473 -14.746 -15.009 -15.149 -15.335 -15.305 -15.135
4.500 -6.533 -6.488 -8.676 -11.427 -12.646 -13.123 -13.746 -13.612 -14.194 -14.116 -14.460 -14.739 -15.009 -15.154 -15.347 -15.324 -15.158
4.600 -6.440 -6.360 -8.590 -11.360 -12.599 -13.084 -13.717 -13.583 -14.174 -14.098 -14.446 -14.730 -15.008 -15.157 -15.359 -15.342 -15.180
4.700 -6.348 -6.233 -8.505 -11.293 -12.552 -13.045 -13.687 -13.553 -14.153 -14.080 -14.431 -14.721 -15.006 -15.160 -15.370 -15.360 -15.201
4.800 -6.256 -6.104 -8.419 -11.225 -12.503 -13.004 -13.657 -13.522 -14.131 -14.060 -14.416 -14.711 -15.003 -15.162 -15.379 -15.376 -15.222
