# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-6.402	-6.361	-6.249	-5.782	-5.406	-4.948	-4.599	-4.325	-4.111	-3.666	-3.076	-2.521
0.250	-8.453	-8.838	-9.141	-9.784	-9.870	-9.792	-9.646	-9.492	-9.358	-9.048	-8.579	-8.106
0.500	-8.112	-8.611	-9.129	-10.186	-10.483	-10.572	-10.517	-10.418	-10.319	-10.068	-9.652	-9.214
0.750	-7.629	-8.184	-8.882	-10.242	-10.709	-10.931	-10.949	-10.894	-10.824	-10.622	-10.248	-9.839
1.000	-7.059	-7.635	-8.507	-10.125	-10.751	-11.096	-11.183	-11.169	-11.127	-10.970	-10.636	-10.254
1.250	-6.410	-6.978	-8.031	-9.887	-10.671	-11.137	-11.293	-11.321	-11.307	-11.197	-10.903	-10.548
1.500	-5.684	-6.209	-7.459	-9.542	-10.491	-11.082	-11.310	-11.382	-11.397	-11.336	-11.086	-10.759
1.750	-4.880	-5.321	-6.793	-9.094	-10.221	-10.944	-11.249	-11.368	-11.415	-11.408	-11.203	-10.908
2.000	-4.003	-4.306	-6.037	-8.543	-9.863	-10.728	-11.116	-11.287	-11.369	-11.421	-11.268	-11.007
2.250	-3.066	-3.165	-5.198	-7.893	-9.424	-10.439	-10.918	-11.146	-11.266	-11.384	-11.288	-11.064
2.500	-2.079	-1.893	-4.286	-7.140	-8.902	-10.080	-10.658	-10.947	-11.110	-11.300	-11.268	-11.086
2.750	-1.054	-0.493	-3.313	-6.287	-8.301	-9.653	-10.337	-10.694	-10.903	-11.173	-11.211	-11.075
3.000	-0.014	1.014	-2.306	-5.345	-7.631	-9.166	-9.963	-10.392	-10.652	-11.009	-11.123	-11.039
3.250	1.036	2.617	-1.276	-4.321	-6.899	-8.624	-9.541	-10.047	-10.360	-10.812	-11.008	-10.979
3.500	2.083	4.285	-0.244	-3.234	-6.119	-8.041	-9.081	-9.667	-10.037	-10.587	-10.871	-10.901
3.750	2.782	5.379	0.445	-2.485	-5.559	-7.600	-8.717	-9.352	-9.756	-10.368	-10.706	-10.773
4.000	2.961	5.558	0.624	-2.306	-5.381	-7.422	-8.538	-9.173	-9.578	-10.190	-10.527	-10.594
4.250	3.126	5.723	0.789	-2.141	-5.216	-7.257	-8.373	-9.008	-9.413	-10.025	-10.362	-10.430
4.500	3.278	5.875	0.941	-1.989	-5.064	-7.105	-8.221	-8.856	-9.261	-9.873	-10.210	-10.277
4.750	3.416	6.013	1.079	-1.851	-4.926	-6.966	-8.083	-8.718	-9.122	-9.734	-10.072	-10.139
5.000	3.542	6.139	1.205	-1.725	-4.799	-6.840	-7.957	-8.592	-8.996	-9.608	-9.946	-10.013
