# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.948	-10.914	-10.814	-10.409	-10.072	-9.654	-9.329	-9.070	-8.867	-8.440	-7.868	-7.325
0.250	-12.952	-13.305	-13.567	-14.133	-14.212	-14.159	-14.049	-13.929	-13.821	-13.565	-13.156	-12.730
0.500	-11.512	-12.043	-12.654	-13.877	-14.286	-14.491	-14.524	-14.492	-14.445	-14.295	-13.986	-13.631
0.750	-9.045	-9.599	-10.700	-12.627	-13.494	-14.056	-14.294	-14.388	-14.427	-14.424	-14.246	-13.979
1.000	-6.946	-7.414	-8.730	-10.958	-12.231	-13.167	-13.652	-13.906	-14.055	-14.245	-14.234	-14.079
1.250	-5.979	-6.460	-7.811	-10.014	-11.278	-12.328	-12.963	-13.342	-13.589	-13.961	-14.119	-14.079
1.500	-5.190	-5.587	-7.143	-9.513	-10.823	-11.878	-12.545	-12.967	-13.256	-13.721	-13.974	-14.001
1.750	-4.378	-4.615	-6.445	-9.014	-10.524	-11.694	-12.397	-12.827	-13.115	-13.573	-13.815	-13.835
2.000	-3.525	-3.531	-5.684	-8.427	-10.162	-11.467	-12.223	-12.673	-12.970	-13.431	-13.670	-13.686
2.250	-2.646	-2.330	-4.873	-7.758	-9.742	-11.195	-12.016	-12.495	-12.805	-13.280	-13.523	-13.539
2.500	-1.759	-1.007	-4.034	-7.013	-9.271	-10.880	-11.774	-12.287	-12.615	-13.113	-13.367	-13.387
2.750	-0.901	0.410	-3.206	-6.223	-8.768	-10.530	-11.498	-12.049	-12.399	-12.925	-13.197	-13.225
3.000	-0.122	1.826	-2.446	-5.443	-8.259	-10.160	-11.198	-11.786	-12.159	-12.720	-13.016	-13.056
3.250	0.529	3.004	-1.805	-4.753	-7.774	-9.783	-10.880	-11.503	-11.899	-12.496	-12.821	-12.880
3.500	0.876	3.473	-1.461	-4.391	-7.466	-9.507	-10.623	-11.258	-11.663	-12.275	-12.612	-12.679
3.750	1.089	3.686	-1.248	-4.178	-7.252	-9.293	-10.410	-11.044	-11.449	-12.061	-12.399	-12.466
4.000	1.298	3.895	-1.039	-3.969	-7.043	-9.084	-10.201	-10.836	-11.240	-11.852	-12.190	-12.257
4.250	1.497	4.094	-0.840	-3.770	-6.844	-8.885	-10.002	-10.637	-11.041	-11.653	-11.991	-12.058
4.500	1.685	4.282	-0.651	-3.582	-6.656	-8.697	-9.813	-10.448	-10.853	-11.465	-11.803	-11.870
4.750	1.860	4.457	-0.477	-3.407	-6.482	-8.523	-9.639	-10.274	-10.679	-11.291	-11.629	-11.696
5.000	2.020	4.616	-0.317	-3.247	-6.322	-8.363	-9.479	-10.114	-10.519	-11.131	-11.469	-11.536
5.250	2.165	4.762	-0.172	-3.102	-6.176	-8.217	-9.334	-9.968	-10.373	-10.985	-11.323	-11.390
5.500	2.299	4.896	-0.038	-2.968	-6.043	-8.084	-9.200	-9.835	-10.240	-10.852	-11.189	-11.256
5.750	2.421	5.018	0.084	-2.846	-5.921	-7.962	-9.078	-9.713	-10.118	-10.730	-11.067	-11.134
6.000	2.533	5.130	0.196	-2.734	-5.809	-7.849	-8.966	-9.601	-10.005	-10.617	-10.955	-11.022
6.250	2.637	5.234	0.300	-2.630	-5.704	-7.745	-8.862	-9.497	-9.901	-10.513	-10.851	-10.918
6.500	2.735	5.332	0.398	-2.532	-5.607	-7.648	-8.764	-9.399	-9.804	-10.416	-10.753	-10.820
6.750	2.827	5.424	0.490	-2.440	-5.515	-7.556	-8.672	-9.307	-9.712	-10.324	-10.662	-10.729
7.000	2.914	5.511	0.577	-2.353	-5.428	-7.469	-8.585	-9.220	-9.625	-10.237	-10.575	-10.642
7.250	2.996	5.593	0.660	-2.271	-5.345	-7.386	-8.502	-9.137	-9.542	-10.154	-10.492	-10.559
7.500	3.076	5.673	0.739	-2.191	-5.266	-7.306	-8.423	-9.058	-9.462	-10.075	-10.412	-10.479
7.750	3.152	5.749	0.815	-2.115	-5.190	-7.230	-8.347	-8.982	-9.386	-9.999	-10.336	-10.403
8.000	3.225	5.822	0.888	-2.042	-5.116	-7.157	-8.274	-8.909	-9.313	-9.925	-10.263	-10.330
8.250	3.296	5.893	0.959	-1.971	-5.046	-7.087	-8.203	-8.838	-9.242	-9.855	-10.192	-10.259
8.500	3.364	5.961	1.027	-1.903	-4.977	-7.018	-8.135	-8.770	-9.174	-9.786	-10.124	-10.191
8.750	3.430	6.027	1.093	-1.837	-4.911	-6.952	-8.069	-8.704	-9.108	-9.720	-10.058	-10.125
9.000	3.494	6.091	1.157	-1.773	-4.847	-6.888	-8.005	-8.639	-9.044	-9.656	-9.994	-10.061
9.250	3.556	6.153	1.219	-1.711	-4.785	-6.826	-7.943	-8.577	-8.982	-9.594	-9.932	-9.999
9.500	3.617	6.214	1.280	-1.650	-4.725	-6.766	-7.882	-8.517	-8.922	-9.534	-9.871	-9.939
9.750	3.675	6.272	1.338	-1.592	-4.666	-6.707	-7.824	-8.459	-8.863	-9.475	-9.813	-9.880
10.000	3.732	6.329	1.396	-1.535	-4.609	-6.650	-7.767	-8.401	-8.806	-9.418	-9.756	-9.823
10.250	3.788	6.385	1.451	-1.479	-4.554	-6.594	-7.711	-8.346	-8.750	-9.363	-9.700	-9.767
10.500	3.842	6.439	1.505	-1.425	-4.499	-6.540	-7.657	-8.292	-8.696	-9.308	-9.646	-9.713
10.750	3.895	6.492	1.558	-1.372	-4.446	-6.487	-7.604	-8.239	-8.643	-9.255	-9.593	-9.660
11.000	3.947	6.544	1.610	-1.320	-4.395	-6.436	-7.552	-8.187	-8.592	-9.204	-9.541	-9.609
11.250	3.997	6.594	1.660	-1.270	-4.344	-6.385	-7.502	-8.137	-8.541	-9.153	-9.491	-9.558
11.500	4.046	6.643	1.709	-1.221	-4.295	-6.336	-7.453	-8.087	-8.492	-9.104	-9.442	-9.509
11.750	4.094	6.691	1.758	-1.173	-4.247	-6.288	-7.404	-8.039	-8.444	-9.056	-9.394	-9.461
12.000	4.142	6.739	1.805	-1.125	-4.200	-6.241	-7.357	-7.992	-8.397	-9.009	-9.347	-9.414
12.250	4.188	6.785	1.851	-1.079	-4.154	-6.195	-7.311	-7.946	-8.351	-8.963	-9.300	-9.367
12.500	4.233	6.830	1.896	-1.034	-4.109	-6.149	-7.266	-7.901	-8.305	-8.918	-9.255	-9.322
12.750	4.277	6.874	1.940	-0.990	-4.064	-6.105	-7.222	-7.857	-8.261	-8.873	-9.211	-9.278
13.000	4.321	6.918	1.984	-0.946	-4.021	-6.062	-7.178	-7.813	-8.218	-8.830	-9.167	-9.235
13.250	4.363	6.960	2.026	-0.904	-3.978	-6.019	-7.136	-7.771	-8.175	-8.787	-9.125	-9.192
13.500	4.405	7.002	2.068	-0.862	-3.937	-5.977	-7.094	-7.729	-8.133	-8.746	-9.083	-9.150
13.750	4.446	7.043	2.109	-0.821	-3.896	-5.936	-7.053	-7.688	-8.092	-8.705	-9.042	-9.109
14.000	4.486	7.083	2.149	-0.781	-3.855	-5.896	-7.013	-7.648	-8.052	-8.664	-9.002	-9.069
14.250	4.526	7.123	2.189	-0.741	-3.816	-5.857	-6.973	-7.608	-8.013	-8.625	-8.962	-9.029
14.500	4.565	7.162	2.228	-0.702	-3.777	-5.818	-6.934	-7.569	-7.974	-8.586	-8.924	-8.991
14.750	4.603	7.200	2.266	-0.664	-3.739	-5.780	-6.896	-7.531	-7.936	-8.548	-8.885	-8.952
15.000	4.640	7.237	2.303	-0.627	-3.701	-5.742	-6.859	-7.493	-7.898	-8.510	-8.848	-8.915
15.250	4.677	7.274	2.340	-0.590	-3.664	-5.705	-6.822	-7.457	-7.861	-8.473	-8.811	-8.878
15.500	4.714	7.310	2.377	-0.553	-3.628	-5.669	-6.785	-7.420	-7.825	-8.437	-8.775	-8.842
15.750	4.749	7.346	2.412	-0.518	-3.592	-5.633	-6.750	-7.385	-7.789	-8.401	-8.739	-8.806
16.000	4.784	7.381	2.448	-0.483	-3.557	-5.598	-6.715	-7.349	-7.754	-8.366	-8.704	-8.771
16.250	4.819	7.416	2.482	-0.448	-3.523	-5.563	-6.680	-7.315	-7.719	-8.331	-8.669	-8.736
16.500	4.853	7.450	2.516	-0.414	-3.488	-5.529	-6.646	-7.281	-7.685	-8.297	-8.635	-8.702
