# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -9.819 -9.617 -9.414 -8.562 -8.196 -8.019 -7.708 -7.832 -7.452 -7.636 -7.311 -7.031 -6.716 -6.474 -5.982 -5.347 -4.760
0.100 -14.265 -14.266 -14.201 -13.929 -13.754 -13.660 -13.490 -13.552 -13.334 -13.423 -13.244 -13.059 -12.836 -12.654 -12.273 -11.741 -11.228
0.200 -13.855 -14.032 -14.113 -14.274 -14.234 -14.195 -14.112 -14.140 -14.018 -14.057 -13.960 -13.829 -13.657 -13.510 -13.188 -12.710 -12.233
0.300 -13.161 -13.489 -13.735 -14.282 -14.366 -14.378 -14.373 -14.372 -14.332 -14.334 -14.302 -14.216 -14.087 -13.968 -13.695 -13.260 -12.812
0.400 -12.428 -12.866 -13.277 -14.156 -14.357 -14.416 -14.481 -14.456 -14.490 -14.462 -14.486 -14.441 -14.351 -14.257 -14.028 -13.631 -13.210
0.500 -11.742 -12.249 -12.813 -13.968 -14.277 -14.381 -14.509 -14.465 -14.565 -14.514 -14.586 -14.578 -14.525 -14.455 -14.267 -13.905 -13.508
0.600 -11.084 -11.629 -12.340 -13.733 -14.144 -14.291 -14.479 -14.418 -14.580 -14.512 -14.627 -14.653 -14.636 -14.589 -14.441 -14.114 -13.739
0.700 -10.419 -10.983 -11.844 -13.458 -13.970 -14.158 -14.405 -14.328 -14.549 -14.468 -14.621 -14.682 -14.700 -14.676 -14.567 -14.274 -13.922
0.800 -9.748 -10.310 -11.331 -13.153 -13.764 -13.994 -14.296 -14.207 -14.484 -14.393 -14.582 -14.675 -14.729 -14.727 -14.658 -14.399 -14.069
0.900 -9.105 -9.639 -10.825 -12.832 -13.539 -13.808 -14.164 -14.063 -14.393 -14.297 -14.517 -14.641 -14.729 -14.750 -14.720 -14.496 -14.189
1.000 -8.565 -9.057 -10.383 -12.535 -13.324 -13.628 -14.029 -13.921 -14.296 -14.198 -14.443 -14.596 -14.715 -14.758 -14.766 -14.574 -14.289
1.100 -8.140 -8.588 -10.018 -12.271 -13.126 -13.458 -13.898 -13.783 -14.197 -14.100 -14.365 -14.541 -14.690 -14.752 -14.795 -14.635 -14.371
1.200 -7.828 -8.241 -9.744 -12.063 -12.965 -13.318 -13.786 -13.668 -14.110 -14.015 -14.295 -14.491 -14.663 -14.742 -14.817 -14.686 -14.443
1.300 -7.575 -7.955 -9.523 -11.896 -12.835 -13.204 -13.694 -13.574 -14.037 -13.946 -14.237 -14.448 -14.640 -14.733 -14.835 -14.730 -14.506
1.400 -7.363 -7.708 -9.340 -11.761 -12.732 -13.115 -13.623 -13.501 -13.982 -13.893 -14.192 -14.415 -14.623 -14.727 -14.852 -14.770 -14.563
1.500 -7.159 -7.463 -9.165 -11.635 -12.640 -13.036 -13.561 -13.437 -13.934 -13.847 -14.155 -14.388 -14.609 -14.724 -14.868 -14.806 -14.614
1.600 -6.980 -7.242 -9.012 -11.529 -12.566 -12.974 -13.516 -13.390 -13.903 -13.818 -14.133 -14.375 -14.608 -14.731 -14.891 -14.842 -14.659
1.700 -6.794 -7.008 -8.850 -11.414 -12.486 -12.908 -13.467 -13.339 -13.868 -13.786 -14.107 -14.359 -14.605 -14.736 -14.910 -14.875 -14.701
1.800 -6.615 -6.778 -8.694 -11.303 -12.408 -12.845 -13.420 -13.292 -13.835 -13.756 -14.084 -14.346 -14.602 -14.741 -14.931 -14.909 -14.745
1.900 -6.447 -6.558 -8.546 -11.195 -12.335 -12.784 -13.376 -13.246 -13.805 -13.728 -14.063 -14.333 -14.601 -14.748 -14.951 -14.942 -14.788
2.000 -6.272 -6.324 -8.388 -11.078 -12.253 -12.717 -13.326 -13.195 -13.770 -13.696 -14.038 -14.317 -14.597 -14.751 -14.968 -14.972 -14.825
2.100 -6.097 -6.088 -8.230 -10.959 -12.170 -12.648 -13.275 -13.143 -13.734 -13.664 -14.012 -14.301 -14.592 -14.755 -14.985 -14.999 -14.860
2.200 -5.936 -5.866 -8.083 -10.846 -12.091 -12.583 -13.227 -13.095 -13.700 -13.634 -13.988 -14.286 -14.589 -14.759 -15.002 -15.027 -14.895
2.300 -5.769 -5.632 -7.928 -10.724 -12.005 -12.511 -13.172 -13.039 -13.659 -13.597 -13.957 -14.265 -14.580 -14.758 -15.015 -15.052 -14.928
2.400 -5.595 -5.389 -7.766 -10.594 -11.911 -12.431 -13.110 -12.976 -13.612 -13.555 -13.921 -14.238 -14.565 -14.751 -15.024 -15.073 -14.957
2.500 -5.429 -5.150 -7.609 -10.466 -11.819 -12.353 -13.049 -12.915 -13.566 -13.513 -13.885 -14.212 -14.551 -14.745 -15.032 -15.095 -14.987
2.600 -5.267 -4.915 -7.456 -10.339 -11.727 -12.275 -12.988 -12.854 -13.519 -13.471 -13.849 -14.185 -14.535 -14.738 -15.039 -15.114 -15.016
2.700 -5.101 -4.671 -7.297 -10.205 -11.629 -12.192 -12.923 -12.788 -13.469 -13.426 -13.809 -14.154 -14.517 -14.727 -15.043 -15.130 -15.039
2.800 -4.932 -4.417 -7.134 -10.065 -11.529 -12.106 -12.856 -12.721 -13.418 -13.381 -13.770 -14.124 -14.499 -14.717 -15.045 -15.141 -15.055
2.900 -4.762 -4.158 -6.969 -9.921 -11.424 -12.018 -12.786 -12.652 -13.364 -13.334 -13.727 -14.091 -14.479 -14.705 -15.045 -15.150 -15.069
3.000 -4.601 -3.908 -6.812 -9.782 -11.323 -11.931 -12.718 -12.584 -13.312 -13.287 -13.686 -14.059 -14.459 -14.693 -15.045 -15.160 -15.084
3.100 -4.437 -3.651 -6.651 -9.637 -11.218 -11.841 -12.646 -12.512 -13.256 -13.238 -13.641 -14.024 -14.436 -14.677 -15.043 -15.167 -15.097
3.200 -4.269 -3.384 -6.484 -9.485 -11.105 -11.744 -12.567 -12.435 -13.194 -13.183 -13.592 -13.983 -14.408 -14.657 -15.037 -15.171 -15.107
3.300 -4.096 -3.109 -6.313 -9.326 -10.987 -11.642 -12.485 -12.353 -13.128 -13.124 -13.537 -13.939 -14.376 -14.634 -15.028 -15.173 -15.116
3.400 -3.921 -2.825 -6.138 -9.161 -10.865 -11.536 -12.397 -12.267 -13.057 -13.062 -13.479 -13.890 -14.341 -14.608 -15.016 -15.173 -15.123
3.500 -3.752 -2.547 -5.968 -8.999 -10.744 -11.431 -12.311 -12.182 -12.987 -13.000 -13.422 -13.842 -14.306 -14.582 -15.005 -15.173 -15.130
3.600 -3.582 -2.266 -5.798 -8.834 -10.620 -11.323 -12.222 -12.095 -12.915 -12.936 -13.362 -13.792 -14.269 -14.553 -14.991 -15.171 -15.135
3.700 -3.409 -1.975 -5.624 -8.662 -10.492 -11.211 -12.128 -12.003 -12.838 -12.868 -13.299 -13.737 -14.227 -14.521 -14.974 -15.167 -15.138
3.800 -3.233 -1.676 -5.445 -8.484 -10.357 -11.093 -12.030 -11.906 -12.757 -12.796 -13.230 -13.679 -14.183 -14.485 -14.954 -15.160 -15.140
3.900 -3.053 -1.369 -5.263 -8.300 -10.218 -10.970 -11.927 -11.805 -12.671 -12.720 -13.158 -13.616 -14.134 -14.446 -14.931 -15.150 -15.139
4.000 -2.871 -1.055 -5.077 -8.110 -10.074 -10.843 -11.819 -11.700 -12.582 -12.641 -13.083 -13.550 -14.082 -14.404 -14.906 -15.139 -15.136
4.100 -2.692 -0.744 -4.895 -7.922 -9.931 -10.716 -11.712 -11.595 -12.492 -12.561 -13.007 -13.483 -14.030 -14.361 -14.880 -15.127 -15.134
4.200 -2.514 -0.432 -4.715 -7.732 -9.786 -10.588 -11.603 -11.489 -12.400 -12.480 -12.929 -13.414 -13.975 -14.316 -14.853 -15.114 -15.130
4.300 -2.335 -0.116 -4.532 -7.538 -9.638 -10.456 -11.490 -11.379 -12.305 -12.396 -12.848 -13.343 -13.918 -14.268 -14.823 -15.099 -15.124
4.400 -2.153 0.203 -4.346 -7.340 -9.485 -10.320 -11.374 -11.265 -12.206 -12.308 -12.763 -13.267 -13.857 -14.218 -14.790 -15.081 -15.117
4.500 -1.970 0.526 -4.159 -7.138 -9.329 -10.180 -11.253 -11.148 -12.103 -12.217 -12.675 -13.188 -13.792 -14.163 -14.754 -15.061 -15.107
4.600 -1.786 0.847 -3.971 -6.934 -9.170 -10.037 -11.129 -11.027 -11.997 -12.123 -12.583 -13.105 -13.725 -14.106 -14.715 -15.039 -15.096
4.700 -1.625 1.120 -3.808 -6.755 -9.029 -9.910 -11.018 -10.918 -11.900 -12.036 -12.499 -13.028 -13.660 -14.051 -14.676 -15.014 -15.081
4.800 -1.595 1.151 -3.777 -6.724 -8.998 -9.879 -10.987 -10.888 -11.869 -12.006 -12.468 -12.997 -13.630 -14.020 -14.646 -14.983 -15.050
4.900 -1.564 1.182 -3.746 -6.694 -8.967 -9.848 -10.956 -10.857 -11.838 -11.975 -12.437 -12.967 -13.599 -13.989 -14.615 -14.952 -15.019
5.000 -1.532 1.214 -3.714 -6.662 -8.935 -9.816 -10.924 -10.825 -11.807 -11.943 -12.405 -12.935 -13.567 -13.957 -14.583 -14.921 -14.988
5.100 -1.499 1.247 -3.681 -6.629 -8.902 -9.783 -10.891 -10.792 -11.774 -11.910 -12.372 -12.902 -13.534 -13.924 -14.550 -14.887 -14.955
5.200 -1.465 1.281 -3.647 -6.595 -8.868 -9.749 -10.857 -10.758 -11.739 -11.876 -12.338 -12.867 -13.500 -13.890 -14.516 -14.853 -14.920
5.300 -1.429 1.316 -3.612 -6.559 -8.833 -9.714 -10.822 -10.722 -11.704 -11.840 -12.303 -12.832 -13.465 -13.855 -14.480 -14.818 -14.885
5.400 -1.393 1.352 -3.576 -6.523 -8.797 -9.678 -10.786 -10.686 -11.668 -11.804 -12.267 -12.796 -13.429 -13.819 -14.444 -14.782 -14.849
5.500 -1.356 1.389 -3.539 -6.486 -8.760 -9.641 -10.748 -10.649 -11.631 -11.767 -12.229 -12.759 -13.391 -13.782 -14.407 -14.745 -14.812
5.600 -1.319 1.427 -3.501 -6.448 -8.722 -9.603 -10.711 -10.612 -11.593 -11.729 -12.192 -12.721 -13.354 -13.744 -14.369 -14.707 -14.774
