# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.581 -10.377 -10.173 -9.316 -8.948 -8.770 -8.458 -8.582 -8.201 -8.386 -8.060 -7.778 -7.463 -7.220 -6.728 -6.092 -5.505
0.100 -14.954 -14.984 -14.928 -14.661 -14.468 -14.364 -14.176 -14.246 -14.007 -14.107 -13.910 -13.712 -13.478 -13.289 -12.896 -12.355 -11.837
0.200 -14.533 -14.745 -14.843 -15.008 -14.941 -14.888 -14.780 -14.817 -14.666 -14.719 -14.597 -14.448 -14.260 -14.102 -13.764 -13.276 -12.794
0.300 -13.970 -14.299 -14.532 -15.021 -15.063 -15.054 -15.015 -15.026 -14.948 -14.966 -14.904 -14.796 -14.647 -14.516 -14.225 -13.780 -13.329
0.400 -13.403 -13.806 -14.154 -14.894 -15.031 -15.063 -15.084 -15.074 -15.062 -15.051 -15.041 -14.971 -14.859 -14.752 -14.506 -14.102 -13.680
0.500 -12.810 -13.273 -13.730 -14.687 -14.912 -14.981 -15.059 -15.030 -15.078 -15.046 -15.081 -15.046 -14.970 -14.888 -14.686 -14.322 -13.929
0.600 -12.132 -12.647 -13.228 -14.403 -14.717 -14.824 -14.957 -14.911 -15.018 -14.968 -15.046 -15.046 -15.007 -14.950 -14.793 -14.471 -14.107
0.700 -11.353 -11.909 -12.636 -14.040 -14.450 -14.597 -14.788 -14.726 -14.894 -14.828 -14.947 -14.983 -14.984 -14.952 -14.843 -14.566 -14.233
0.800 -10.520 -11.094 -11.980 -13.611 -14.123 -14.313 -14.563 -14.486 -14.715 -14.637 -14.797 -14.870 -14.911 -14.908 -14.850 -14.619 -14.319
0.900 -9.724 -10.287 -11.318 -13.143 -13.755 -13.987 -14.296 -14.206 -14.494 -14.409 -14.605 -14.715 -14.798 -14.824 -14.820 -14.639 -14.374
1.000 -9.091 -9.633 -10.749 -12.694 -13.384 -13.651 -14.010 -13.911 -14.251 -14.163 -14.390 -14.534 -14.658 -14.712 -14.763 -14.633 -14.405
1.100 -8.664 -9.198 -10.339 -12.322 -13.055 -13.344 -13.736 -13.633 -14.010 -13.924 -14.172 -14.343 -14.503 -14.584 -14.686 -14.608 -14.417
1.200 -8.390 -8.926 -10.078 -12.067 -12.807 -13.104 -13.510 -13.405 -13.799 -13.719 -13.976 -14.165 -14.351 -14.454 -14.602 -14.571 -14.417
1.300 -8.184 -8.718 -9.898 -11.904 -12.643 -12.938 -13.345 -13.241 -13.639 -13.562 -13.822 -14.019 -14.222 -14.339 -14.521 -14.528 -14.402
1.400 -8.011 -8.537 -9.759 -11.800 -12.544 -12.839 -13.243 -13.140 -13.537 -13.463 -13.723 -13.921 -14.131 -14.256 -14.457 -14.484 -14.371
1.500 -7.846 -8.360 -9.631 -11.721 -12.478 -12.776 -13.182 -13.078 -13.474 -13.399 -13.659 -13.856 -14.068 -14.196 -14.407 -14.447 -14.345
1.600 -7.688 -8.183 -9.508 -11.649 -12.429 -12.733 -13.144 -13.038 -13.437 -13.360 -13.621 -13.817 -14.027 -14.154 -14.370 -14.419 -14.326
1.700 -7.535 -8.011 -9.389 -11.582 -12.387 -12.700 -13.121 -13.012 -13.417 -13.337 -13.600 -13.796 -14.003 -14.129 -14.344 -14.397 -14.311
1.800 -7.381 -7.833 -9.267 -11.512 -12.346 -12.670 -13.103 -12.993 -13.408 -13.325 -13.594 -13.792 -13.998 -14.121 -14.330 -14.380 -14.292
1.900 -7.231 -7.657 -9.146 -11.440 -12.306 -12.642 -13.090 -12.977 -13.405 -13.321 -13.596 -13.799 -14.007 -14.129 -14.329 -14.367 -14.270
2.000 -7.084 -7.482 -9.026 -11.368 -12.263 -12.611 -13.075 -12.959 -13.400 -13.315 -13.597 -13.805 -14.016 -14.138 -14.333 -14.360 -14.255
2.100 -6.935 -7.303 -8.902 -11.290 -12.215 -12.576 -13.055 -12.936 -13.392 -13.306 -13.594 -13.809 -14.024 -14.146 -14.338 -14.358 -14.245
2.200 -6.788 -7.124 -8.779 -11.210 -12.166 -12.538 -13.032 -12.912 -13.380 -13.295 -13.589 -13.810 -14.030 -14.154 -14.345 -14.359 -14.241
2.300 -6.644 -6.946 -8.657 -11.129 -12.114 -12.499 -13.008 -12.885 -13.367 -13.282 -13.583 -13.810 -14.036 -14.162 -14.352 -14.362 -14.239
2.400 -6.499 -6.765 -8.533 -11.045 -12.060 -12.456 -12.980 -12.856 -13.351 -13.266 -13.573 -13.808 -14.039 -14.168 -14.360 -14.366 -14.239
2.500 -6.354 -6.583 -8.408 -10.958 -12.002 -12.410 -12.949 -12.823 -13.332 -13.248 -13.561 -13.803 -14.041 -14.173 -14.367 -14.372 -14.241
