# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.154 -7.006 -6.833 -6.122 -5.796 -5.634 -5.351 -5.463 -5.114 -5.278 -4.983 -4.720 -4.422 -4.191 -3.718 -3.102 -2.528
0.100 -12.429 -12.604 -12.665 -12.732 -12.635 -12.570 -12.444 -12.488 -12.317 -12.380 -12.241 -12.081 -11.881 -11.716 -11.364 -10.860 -10.367
0.200 -12.746 -13.023 -13.189 -13.518 -13.501 -13.468 -13.391 -13.416 -13.298 -13.334 -13.240 -13.109 -12.937 -12.791 -12.474 -12.004 -11.536
0.300 -12.802 -13.147 -13.396 -13.911 -13.955 -13.947 -13.907 -13.918 -13.839 -13.857 -13.794 -13.684 -13.533 -13.400 -13.107 -12.660 -12.209
0.400 -12.778 -13.172 -13.490 -14.153 -14.249 -14.262 -14.252 -14.252 -14.205 -14.208 -14.171 -14.078 -13.944 -13.822 -13.548 -13.120 -12.683
0.500 -12.708 -13.140 -13.522 -14.311 -14.453 -14.484 -14.501 -14.492 -14.473 -14.464 -14.449 -14.372 -14.252 -14.139 -13.882 -13.470 -13.044
0.600 -12.619 -13.082 -13.521 -14.420 -14.603 -14.651 -14.693 -14.675 -14.682 -14.663 -14.667 -14.603 -14.497 -14.392 -14.151 -13.752 -13.337
0.700 -12.519 -13.007 -13.499 -14.496 -14.717 -14.781 -14.846 -14.820 -14.851 -14.822 -14.844 -14.793 -14.698 -14.602 -14.374 -13.988 -13.582
0.800 -12.412 -12.921 -13.464 -14.550 -14.806 -14.884 -14.970 -14.937 -14.990 -14.953 -14.991 -14.952 -14.869 -14.780 -14.564 -14.190 -13.792
0.900 -12.299 -12.825 -13.415 -14.583 -14.873 -14.965 -15.071 -15.032 -15.105 -15.061 -15.114 -15.086 -15.014 -14.932 -14.729 -14.366 -13.976
1.000 -12.173 -12.713 -13.351 -14.598 -14.920 -15.026 -15.151 -15.106 -15.199 -15.149 -15.216 -15.199 -15.138 -15.063 -14.871 -14.519 -14.136
1.100 -12.055 -12.607 -13.289 -14.607 -14.960 -15.078 -15.221 -15.171 -15.283 -15.227 -15.306 -15.300 -15.249 -15.180 -15.000 -14.657 -14.282
1.200 -11.925 -12.486 -13.212 -14.601 -14.984 -15.114 -15.275 -15.220 -15.350 -15.288 -15.381 -15.385 -15.344 -15.282 -15.113 -14.780 -14.412
1.300 -11.800 -12.368 -13.137 -14.590 -15.002 -15.145 -15.322 -15.263 -15.410 -15.343 -15.448 -15.462 -15.430 -15.374 -15.216 -14.892 -14.531
1.400 -11.663 -12.236 -13.049 -14.566 -15.008 -15.162 -15.357 -15.292 -15.457 -15.386 -15.502 -15.525 -15.504 -15.454 -15.307 -14.993 -14.638
