# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.604 -6.531 -6.402 -5.866 -5.587 -5.445 -5.193 -5.290 -4.977 -5.119 -4.856 -4.613 -4.332 -4.112 -3.660 -3.062 -2.502
0.100 -9.347 -9.598 -9.833 -10.538 -10.798 -10.897 -11.027 -10.983 -11.092 -11.042 -11.121 -11.124 -11.084 -11.022 -10.846 -10.495 -10.103
0.200 -9.376 -9.710 -10.010 -10.820 -11.158 -11.305 -11.518 -11.455 -11.662 -11.596 -11.742 -11.815 -11.856 -11.849 -11.773 -11.511 -11.179
0.300 -9.276 -9.676 -10.048 -10.948 -11.309 -11.475 -11.726 -11.656 -11.912 -11.847 -12.025 -12.141 -12.235 -12.267 -12.264 -12.068 -11.781
0.400 -9.099 -9.551 -10.000 -11.007 -11.387 -11.564 -11.836 -11.764 -12.049 -11.989 -12.187 -12.331 -12.467 -12.529 -12.584 -12.442 -12.193
0.500 -8.866 -9.358 -9.887 -11.011 -11.415 -11.601 -11.888 -11.815 -12.122 -12.066 -12.278 -12.445 -12.614 -12.702 -12.809 -12.714 -12.499
0.600 -8.590 -9.114 -9.725 -10.972 -11.407 -11.604 -11.907 -11.831 -12.158 -12.106 -12.330 -12.515 -12.713 -12.824 -12.976 -12.925 -12.740
0.700 -8.275 -8.823 -9.519 -10.892 -11.366 -11.577 -11.898 -11.819 -12.165 -12.117 -12.352 -12.554 -12.779 -12.910 -13.103 -13.093 -12.936
0.800 -7.924 -8.488 -9.273 -10.774 -11.295 -11.521 -11.864 -11.782 -12.149 -12.103 -12.351 -12.569 -12.818 -12.969 -13.202 -13.229 -13.099
0.900 -7.536 -8.108 -8.988 -10.620 -11.192 -11.439 -11.807 -11.720 -12.113 -12.069 -12.330 -12.565 -12.839 -13.009 -13.279 -13.343 -13.238
1.000 -7.114 -7.684 -8.666 -10.429 -11.059 -11.328 -11.725 -11.633 -12.053 -12.012 -12.288 -12.540 -12.838 -13.027 -13.336 -13.435 -13.355
1.100 -6.660 -7.216 -8.308 -10.203 -10.898 -11.193 -11.623 -11.526 -11.977 -11.939 -12.231 -12.501 -12.826 -13.034 -13.380 -13.513 -13.458
1.200 -6.172 -6.701 -7.913 -9.942 -10.707 -11.030 -11.497 -11.395 -11.881 -11.848 -12.156 -12.447 -12.799 -13.027 -13.410 -13.578 -13.547
1.300 -5.654 -6.140 -7.483 -9.645 -10.486 -10.841 -11.349 -11.242 -11.766 -11.740 -12.065 -12.378 -12.760 -13.008 -13.430 -13.632 -13.624
1.400 -5.109 -5.532 -7.019 -9.313 -10.237 -10.627 -11.180 -11.069 -11.634 -11.618 -11.960 -12.297 -12.710 -12.980 -13.441 -13.677 -13.692
1.500 -4.541 -4.876 -6.525 -8.949 -9.970 -10.400 -11.007 -10.892 -11.506 -11.501 -11.862 -12.224 -12.668 -12.958 -13.450 -13.712 -13.742
1.600 -3.958 -4.172 -6.008 -8.560 -9.698 -10.180 -10.852 -10.734 -11.403 -11.412 -11.793 -12.181 -12.652 -12.954 -13.463 -13.732 -13.765
1.700 -3.369 -3.421 -5.475 -8.147 -9.415 -9.953 -10.693 -10.574 -11.299 -11.323 -11.722 -12.136 -12.633 -12.949 -13.474 -13.751 -13.788
1.800 -2.786 -2.626 -4.935 -7.715 -9.127 -9.724 -10.533 -10.415 -11.192 -11.234 -11.649 -12.087 -12.609 -12.939 -13.480 -13.765 -13.805
1.900 -2.227 -1.790 -4.407 -7.276 -8.846 -9.503 -10.380 -10.263 -11.090 -11.150 -11.578 -12.038 -12.584 -12.926 -13.482 -13.776 -13.820
2.000 -1.720 -0.929 -3.917 -6.853 -8.587 -9.303 -10.242 -10.128 -10.999 -11.076 -11.515 -11.993 -12.561 -12.914 -13.485 -13.787 -13.834
2.100 -1.289 -0.062 -3.491 -6.464 -8.360 -9.128 -10.121 -10.010 -10.917 -11.010 -11.457 -11.951 -12.537 -12.900 -13.484 -13.793 -13.844
2.200 -0.953 0.759 -3.151 -6.136 -8.173 -8.984 -10.020 -9.912 -10.847 -10.954 -11.407 -11.913 -12.514 -12.885 -13.481 -13.797 -13.852
2.300 -0.716 1.452 -2.909 -5.887 -8.031 -8.874 -9.941 -9.837 -10.792 -10.910 -11.367 -11.883 -12.495 -12.873 -13.478 -13.801 -13.859
2.400 -0.566 1.932 -2.753 -5.718 -7.933 -8.796 -9.884 -9.782 -10.750 -10.876 -11.336 -11.858 -12.479 -12.862 -13.476 -13.804 -13.865
2.500 -0.474 2.198 -2.658 -5.613 -7.866 -8.741 -9.841 -9.740 -10.717 -10.849 -11.310 -11.837 -12.464 -12.851 -13.471 -13.804 -13.868
2.600 -0.422 2.317 -2.604 -5.553 -7.824 -8.704 -9.811 -9.712 -10.693 -10.829 -11.291 -11.820 -12.452 -12.842 -13.466 -13.803 -13.870
2.700 -0.414 2.332 -2.596 -5.543 -7.817 -8.698 -9.806 -9.707 -10.688 -10.824 -11.287 -11.816 -12.449 -12.839 -13.465 -13.802 -13.869
2.800 -0.413 2.333 -2.595 -5.543 -7.816 -8.697 -9.805 -9.706 -10.687 -10.824 -11.286 -11.815 -12.448 -12.838 -13.464 -13.801 -13.868
2.900 -0.410 2.336 -2.592 -5.540 -7.813 -8.694 -9.802 -9.703 -10.685 -10.821 -11.283 -11.813 -12.445 -12.835 -13.461 -13.799 -13.866
3.000 -0.407 2.339 -2.589 -5.537 -7.810 -8.691 -9.799 -9.700 -10.681 -10.818 -11.280 -11.809 -12.442 -12.832 -13.458 -13.795 -13.862
3.100 -0.404 2.342 -2.586 -5.533 -7.807 -8.688 -9.796 -9.697 -10.678 -10.814 -11.277 -11.806 -12.439 -12.829 -13.454 -13.792 -13.859
3.200 -0.401 2.345 -2.583 -5.531 -7.804 -8.685 -9.793 -9.694 -10.676 -10.812 -11.274 -11.804 -12.436 -12.826 -13.452 -13.789 -13.857
3.300 -0.398 2.348 -2.580 -5.528 -7.801 -8.682 -9.790 -9.691 -10.672 -10.809 -11.271 -11.800 -12.433 -12.823 -13.449 -13.786 -13.853
3.400 -0.393 2.353 -2.575 -5.522 -7.796 -8.677 -9.785 -9.686 -10.667 -10.804 -11.266 -11.795 -12.428 -12.818 -13.444 -13.781 -13.848
