# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.773 -6.667 -6.517 -5.900 -5.597 -5.446 -5.179 -5.283 -4.953 -5.105 -4.826 -4.574 -4.284 -4.058 -3.596 -2.989 -2.422
0.100 -9.321 -9.787 -10.247 -11.200 -11.412 -11.472 -11.533 -11.509 -11.534 -11.506 -11.523 -11.467 -11.363 -11.257 -11.004 -10.582 -10.142
0.200 -8.831 -9.377 -10.082 -11.459 -11.853 -11.990 -12.161 -12.103 -12.245 -12.180 -12.280 -12.290 -12.253 -12.191 -12.014 -11.659 -11.264
0.300 -8.367 -8.932 -9.819 -11.469 -11.993 -12.184 -12.433 -12.355 -12.577 -12.494 -12.648 -12.705 -12.718 -12.689 -12.569 -12.263 -11.901
0.400 -7.959 -8.515 -9.554 -11.402 -12.029 -12.265 -12.576 -12.484 -12.768 -12.675 -12.867 -12.963 -13.017 -13.014 -12.941 -12.677 -12.342
0.500 -7.588 -8.119 -9.291 -11.297 -12.012 -12.286 -12.647 -12.546 -12.881 -12.784 -13.007 -13.134 -13.223 -13.245 -13.213 -12.986 -12.675
0.600 -7.255 -7.751 -9.042 -11.176 -11.968 -12.275 -12.681 -12.571 -12.951 -12.853 -13.100 -13.255 -13.375 -13.418 -13.424 -13.229 -12.941
0.700 -6.952 -7.405 -8.808 -11.048 -11.909 -12.245 -12.690 -12.575 -12.993 -12.896 -13.163 -13.342 -13.491 -13.553 -13.594 -13.429 -13.161
0.800 -6.672 -7.078 -8.585 -10.917 -11.840 -12.202 -12.682 -12.562 -13.015 -12.920 -13.205 -13.406 -13.581 -13.661 -13.733 -13.596 -13.347
0.900 -6.413 -6.768 -8.373 -10.783 -11.763 -12.149 -12.661 -12.538 -13.021 -12.930 -13.230 -13.450 -13.650 -13.746 -13.849 -13.738 -13.507
1.000 -6.168 -6.468 -8.167 -10.647 -11.679 -12.087 -12.629 -12.503 -13.014 -12.927 -13.240 -13.479 -13.702 -13.814 -13.945 -13.860 -13.646
1.100 -5.940 -6.182 -7.973 -10.515 -11.595 -12.025 -12.593 -12.465 -13.002 -12.920 -13.245 -13.501 -13.745 -13.872 -14.030 -13.968 -13.770
1.200 -5.725 -5.907 -7.786 -10.381 -11.507 -11.955 -12.549 -12.419 -12.980 -12.903 -13.238 -13.509 -13.774 -13.915 -14.099 -14.061 -13.879
1.300 -5.521 -5.641 -7.607 -10.251 -11.420 -11.887 -12.504 -12.373 -12.956 -12.885 -13.230 -13.515 -13.798 -13.953 -14.161 -14.145 -13.978
1.400 -5.326 -5.384 -7.433 -10.120 -11.330 -11.814 -12.452 -12.321 -12.923 -12.858 -13.212 -13.510 -13.812 -13.979 -14.212 -14.218 -14.066
1.500 -5.141 -5.133 -7.266 -9.993 -11.242 -11.742 -12.401 -12.270 -12.891 -12.832 -13.193 -13.505 -13.824 -14.003 -14.258 -14.285 -14.147
1.600 -4.964 -4.890 -7.104 -9.866 -11.152 -11.667 -12.346 -12.214 -12.853 -12.801 -13.169 -13.492 -13.827 -14.019 -14.296 -14.343 -14.220
1.700 -4.794 -4.653 -6.948 -9.742 -11.063 -11.593 -12.290 -12.157 -12.814 -12.767 -13.141 -13.476 -13.827 -14.030 -14.328 -14.395 -14.286
1.800 -4.630 -4.420 -6.795 -9.619 -10.975 -11.519 -12.234 -12.101 -12.773 -12.733 -13.113 -13.458 -13.825 -14.038 -14.358 -14.443 -14.347
1.900 -4.472 -4.193 -6.647 -9.497 -10.886 -11.443 -12.174 -12.042 -12.729 -12.696 -13.081 -13.436 -13.817 -14.041 -14.380 -14.485 -14.402
2.000 -4.319 -3.970 -6.503 -9.377 -10.799 -11.368 -12.115 -11.983 -12.684 -12.657 -13.047 -13.411 -13.806 -14.040 -14.399 -14.522 -14.452
2.100 -4.171 -3.749 -6.362 -9.259 -10.712 -11.294 -12.056 -11.925 -12.639 -12.619 -13.013 -13.386 -13.795 -14.038 -14.416 -14.556 -14.500
2.200 -4.028 -3.534 -6.224 -9.141 -10.625 -11.219 -11.996 -11.865 -12.592 -12.578 -12.977 -13.358 -13.779 -14.032 -14.428 -14.586 -14.542
