# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.801 -6.685 -6.530 -5.890 -5.582 -5.429 -5.157 -5.263 -4.928 -5.084 -4.801 -4.545 -4.254 -4.026 -3.562 -2.952 -2.383
0.100 -9.863 -10.287 -10.666 -11.465 -11.618 -11.653 -11.678 -11.666 -11.654 -11.640 -11.629 -11.552 -11.427 -11.308 -11.032 -10.592 -10.139
0.200 -9.520 -10.040 -10.635 -11.833 -12.148 -12.252 -12.376 -12.332 -12.425 -12.374 -12.441 -12.424 -12.359 -12.279 -12.070 -11.688 -11.275
0.300 -9.151 -9.708 -10.467 -11.926 -12.357 -12.510 -12.705 -12.641 -12.807 -12.736 -12.853 -12.878 -12.857 -12.806 -12.647 -12.309 -11.925
0.400 -8.815 -9.383 -10.277 -11.930 -12.454 -12.646 -12.896 -12.818 -13.041 -12.958 -13.112 -13.171 -13.186 -13.158 -13.040 -12.738 -12.378
0.500 -8.500 -9.063 -10.076 -11.887 -12.490 -12.716 -13.013 -12.924 -13.194 -13.104 -13.288 -13.376 -13.421 -13.414 -13.332 -13.061 -12.722
0.600 -8.214 -8.760 -9.882 -11.823 -12.496 -12.752 -13.089 -12.991 -13.302 -13.207 -13.416 -13.528 -13.601 -13.612 -13.562 -13.319 -12.999
0.700 -7.949 -8.471 -9.693 -11.745 -12.481 -12.763 -13.136 -13.032 -13.379 -13.282 -13.511 -13.645 -13.743 -13.770 -13.750 -13.532 -13.229
0.800 -7.702 -8.194 -9.510 -11.660 -12.453 -12.759 -13.165 -13.055 -13.434 -13.336 -13.582 -13.737 -13.857 -13.900 -13.907 -13.713 -13.426
0.900 -7.473 -7.930 -9.336 -11.571 -12.417 -12.745 -13.180 -13.066 -13.474 -13.376 -13.638 -13.810 -13.951 -14.008 -14.040 -13.869 -13.596
1.000 -7.254 -7.672 -9.164 -11.476 -12.371 -12.720 -13.183 -13.065 -13.500 -13.403 -13.679 -13.868 -14.029 -14.099 -14.155 -14.005 -13.746
1.100 -7.047 -7.422 -8.998 -11.379 -12.321 -12.690 -13.178 -13.057 -13.516 -13.421 -13.710 -13.914 -14.094 -14.177 -14.256 -14.125 -13.880
