# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.854 -6.727 -6.565 -5.899 -5.584 -5.427 -5.151 -5.259 -4.919 -5.078 -4.789 -4.531 -4.237 -4.007 -3.539 -2.926 -2.355
0.100 -10.457 -10.831 -11.130 -11.761 -11.850 -11.860 -11.846 -11.847 -11.793 -11.798 -11.754 -11.654 -11.507 -11.373 -11.072 -10.610 -10.142
0.200 -10.256 -10.737 -11.225 -12.231 -12.464 -12.534 -12.609 -12.580 -12.621 -12.587 -12.616 -12.569 -12.475 -12.375 -12.134 -11.723 -11.290
0.300 -9.975 -10.508 -11.140 -12.394 -12.732 -12.845 -12.983 -12.935 -13.043 -12.987 -13.064 -13.056 -13.000 -12.925 -12.728 -12.355 -11.948
0.400 -9.703 -10.263 -11.014 -12.456 -12.877 -13.026 -13.214 -13.151 -13.311 -13.242 -13.354 -13.376 -13.351 -13.298 -13.136 -12.795 -12.409
0.500 -9.436 -10.007 -10.864 -12.461 -12.954 -13.132 -13.363 -13.290 -13.493 -13.414 -13.556 -13.603 -13.606 -13.570 -13.440 -13.126 -12.759
0.600 -9.188 -9.759 -10.713 -12.439 -12.995 -13.200 -13.468 -13.385 -13.627 -13.540 -13.706 -13.777 -13.803 -13.784 -13.681 -13.392 -13.041
0.700 -8.956 -9.519 -10.561 -12.399 -13.012 -13.241 -13.542 -13.452 -13.727 -13.636 -13.822 -13.913 -13.961 -13.956 -13.879 -13.613 -13.277
0.800 -8.737 -9.286 -10.411 -12.349 -13.013 -13.264 -13.595 -13.499 -13.804 -13.709 -13.914 -14.022 -14.091 -14.099 -14.046 -13.800 -13.478
0.900 -8.532 -9.063 -10.266 -12.291 -13.004 -13.275 -13.633 -13.532 -13.864 -13.767 -13.987 -14.112 -14.200 -14.220 -14.189 -13.963 -13.654
1.000 -8.329 -8.837 -10.118 -12.223 -12.981 -13.272 -13.655 -13.550 -13.907 -13.809 -14.044 -14.184 -14.289 -14.322 -14.312 -14.104 -13.807
1.100 -8.141 -8.623 -9.977 -12.154 -12.955 -13.263 -13.671 -13.561 -13.941 -13.843 -14.091 -14.246 -14.367 -14.411 -14.420 -14.230 -13.945
1.200 -7.961 -8.414 -9.838 -12.082 -12.923 -13.248 -13.678 -13.565 -13.967 -13.869 -14.128 -14.297 -14.434 -14.488 -14.517 -14.343 -14.069
1.300 -7.786 -8.207 -9.700 -12.005 -12.886 -13.227 -13.678 -13.562 -13.984 -13.887 -14.157 -14.338 -14.490 -14.555 -14.602 -14.444 -14.181
1.400 -7.619 -8.005 -9.566 -11.928 -12.846 -13.202 -13.673 -13.554 -13.997 -13.900 -14.180 -14.373 -14.540 -14.614 -14.678 -14.536 -14.284
1.500 -7.459 -7.810 -9.437 -11.850 -12.804 -13.175 -13.665 -13.544 -14.004 -13.909 -14.198 -14.403 -14.584 -14.667 -14.748 -14.620 -14.379
1.600 -7.299 -7.610 -9.304 -11.767 -12.755 -13.141 -13.650 -13.527 -14.005 -13.911 -14.209 -14.425 -14.619 -14.712 -14.809 -14.696 -14.465
1.700 -7.152 -7.424 -9.181 -11.689 -12.710 -13.109 -13.636 -13.511 -14.006 -13.914 -14.220 -14.446 -14.653 -14.754 -14.867 -14.768 -14.546
1.800 -7.002 -7.231 -9.053 -11.604 -12.658 -13.071 -13.615 -13.488 -13.999 -13.910 -14.223 -14.460 -14.679 -14.789 -14.918 -14.832 -14.620
1.900 -6.857 -7.042 -8.927 -11.519 -12.605 -13.031 -13.592 -13.463 -13.990 -13.903 -14.224 -14.470 -14.702 -14.820 -14.964 -14.892 -14.689
2.000 -6.721 -6.861 -8.809 -11.437 -12.554 -12.993 -13.569 -13.440 -13.981 -13.897 -14.224 -14.480 -14.723 -14.849 -15.007 -14.949 -14.754
2.100 -6.583 -6.675 -8.687 -11.350 -12.498 -12.949 -13.542 -13.411 -13.967 -13.886 -14.219 -14.484 -14.739 -14.873 -15.045 -15.000 -14.814
2.200 -6.446 -6.490 -8.565 -11.262 -12.440 -12.904 -13.511 -13.380 -13.950 -13.872 -14.211 -14.485 -14.751 -14.893 -15.080 -15.047 -14.870
2.300 -6.316 -6.311 -8.448 -11.176 -12.383 -12.859 -13.481 -13.349 -13.932 -13.858 -14.203 -14.485 -14.762 -14.912 -15.112 -15.092 -14.924
2.400 -6.190 -6.133 -8.333 -11.090 -12.326 -12.813 -13.450 -13.317 -13.914 -13.842 -14.193 -14.483 -14.771 -14.928 -15.142 -15.134 -14.974
2.500 -6.059 -5.949 -8.214 -10.998 -12.263 -12.762 -13.414 -13.280 -13.890 -13.822 -14.178 -14.477 -14.775 -14.940 -15.167 -15.171 -15.020
2.600 -5.932 -5.767 -8.096 -10.906 -12.200 -12.710 -13.376 -13.242 -13.865 -13.801 -14.162 -14.468 -14.778 -14.949 -15.191 -15.206 -15.064
2.700 -5.809 -5.589 -7.981 -10.815 -12.138 -12.659 -13.339 -13.204 -13.840 -13.779 -14.145 -14.460 -14.779 -14.958 -15.212 -15.240 -15.105
2.800 -5.688 -5.412 -7.868 -10.724 -12.075 -12.607 -13.301 -13.166 -13.813 -13.757 -14.127 -14.449 -14.779 -14.965 -15.232 -15.271 -15.145
2.900 -5.565 -5.230 -7.752 -10.629 -12.008 -12.551 -13.259 -13.124 -13.783 -13.731 -14.106 -14.435 -14.775 -14.968 -15.248 -15.299 -15.181
3.000 -5.442 -5.047 -7.635 -10.532 -11.939 -12.494 -13.215 -13.080 -13.751 -13.703 -14.082 -14.420 -14.770 -14.969 -15.262 -15.325 -15.215
3.100 -5.322 -4.865 -7.519 -10.435 -11.870 -12.436 -13.170 -13.035 -13.718 -13.674 -14.058 -14.402 -14.762 -14.969 -15.275 -15.349 -15.247
3.200 -5.204 -4.685 -7.406 -10.338 -11.801 -12.378 -13.125 -12.991 -13.685 -13.646 -14.033 -14.385 -14.755 -14.968 -15.286 -15.371 -15.277
3.300 -5.088 -4.505 -7.294 -10.242 -11.734 -12.322 -13.084 -12.949 -13.655 -13.621 -14.012 -14.371 -14.751 -14.970 -15.298 -15.391 -15.301
