# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.113 -9.910 -9.707 -8.853 -8.486 -8.308 -7.997 -8.121 -7.741 -7.925 -7.600 -7.319 -7.005 -6.762 -6.270 -5.635 -5.048
0.100 -14.661 -14.699 -14.650 -14.398 -14.205 -14.100 -13.910 -13.981 -13.738 -13.839 -13.639 -13.438 -13.199 -13.008 -12.611 -12.066 -11.546
0.200 -14.494 -14.684 -14.762 -14.880 -14.797 -14.736 -14.615 -14.658 -14.491 -14.551 -14.416 -14.256 -14.057 -13.891 -13.539 -13.038 -12.549
0.300 -14.203 -14.479 -14.656 -15.025 -15.029 -15.004 -14.939 -14.960 -14.853 -14.883 -14.798 -14.672 -14.504 -14.360 -14.045 -13.579 -13.115
0.400 -13.831 -14.178 -14.445 -15.023 -15.103 -15.110 -15.094 -15.096 -15.043 -15.049 -15.006 -14.910 -14.772 -14.647 -14.367 -13.933 -13.492
0.500 -13.366 -13.782 -14.148 -14.929 -15.082 -15.120 -15.150 -15.136 -15.133 -15.118 -15.114 -15.046 -14.936 -14.830 -14.584 -14.181 -13.763
0.600 -12.823 -13.301 -13.780 -14.766 -14.994 -15.063 -15.138 -15.110 -15.154 -15.122 -15.154 -15.113 -15.031 -14.943 -14.731 -14.360 -13.964
0.700 -12.257 -12.783 -13.375 -14.554 -14.858 -14.957 -15.077 -15.035 -15.125 -15.078 -15.143 -15.130 -15.075 -15.006 -14.827 -14.488 -14.115
0.800 -11.773 -12.321 -13.003 -14.333 -14.702 -14.829 -14.989 -14.935 -15.067 -15.008 -15.103 -15.114 -15.085 -15.034 -14.888 -14.580 -14.230
0.900 -11.427 -11.982 -12.719 -14.141 -14.557 -14.706 -14.896 -14.834 -14.999 -14.932 -15.049 -15.081 -15.075 -15.040 -14.924 -14.647 -14.320
1.000 -11.188 -11.749 -12.521 -14.000 -14.446 -14.607 -14.818 -14.751 -14.938 -14.867 -15.000 -15.047 -15.058 -15.036 -14.947 -14.696 -14.391
1.100 -11.013 -11.581 -12.388 -13.912 -14.377 -14.547 -14.770 -14.699 -14.900 -14.827 -14.968 -15.025 -15.049 -15.036 -14.966 -14.736 -14.447
1.200 -10.857 -11.430 -12.278 -13.855 -14.338 -14.515 -14.747 -14.675 -14.885 -14.810 -14.958 -15.020 -15.051 -15.044 -14.987 -14.773 -14.496
1.300 -10.707 -11.283 -12.176 -13.811 -14.316 -14.502 -14.744 -14.669 -14.888 -14.811 -14.964 -15.031 -15.068 -15.064 -15.015 -14.808 -14.538
1.400 -10.558 -11.134 -12.074 -13.769 -14.300 -14.495 -14.749 -14.671 -14.901 -14.822 -14.982 -15.054 -15.095 -15.094 -15.050 -14.848 -14.581
1.500 -10.414 -10.987 -11.973 -13.729 -14.287 -14.491 -14.759 -14.677 -14.920 -14.837 -15.005 -15.082 -15.128 -15.130 -15.090 -14.892 -14.628
1.600 -10.260 -10.829 -11.863 -13.678 -14.265 -14.481 -14.764 -14.678 -14.935 -14.849 -15.026 -15.110 -15.161 -15.166 -15.131 -14.937 -14.676
1.700 -10.116 -10.678 -11.758 -13.630 -14.245 -14.472 -14.770 -14.681 -14.952 -14.863 -15.048 -15.139 -15.197 -15.205 -15.175 -14.984 -14.726
1.800 -9.964 -10.518 -11.645 -13.572 -14.216 -14.456 -14.769 -14.676 -14.963 -14.871 -15.065 -15.165 -15.230 -15.242 -15.217 -15.030 -14.774
1.900 -9.811 -10.354 -11.529 -13.510 -14.183 -14.435 -14.765 -14.669 -14.971 -14.877 -15.081 -15.189 -15.263 -15.280 -15.260 -15.074 -14.816
2.000 -9.663 -10.194 -11.415 -13.449 -14.150 -14.413 -14.758 -14.659 -14.977 -14.882 -15.094 -15.211 -15.293 -15.316 -15.303 -15.118 -14.859
2.100 -9.510 -10.026 -11.296 -13.380 -14.110 -14.385 -14.746 -14.644 -14.977 -14.880 -15.101 -15.227 -15.319 -15.347 -15.341 -15.161 -14.902
2.200 -9.354 -9.853 -11.171 -13.305 -14.064 -14.351 -14.728 -14.623 -14.972 -14.874 -15.104 -15.239 -15.340 -15.374 -15.377 -15.202 -14.944
2.300 -9.200 -9.681 -11.048 -13.230 -14.017 -14.316 -14.708 -14.601 -14.965 -14.866 -15.104 -15.248 -15.359 -15.398 -15.411 -15.241 -14.986
2.400 -9.049 -9.509 -10.924 -13.153 -13.968 -14.278 -14.686 -14.576 -14.955 -14.855 -15.102 -15.255 -15.375 -15.420 -15.442 -15.279 -15.026
2.500 -8.890 -9.327 -10.793 -13.067 -13.911 -14.234 -14.658 -14.544 -14.939 -14.839 -15.094 -15.256 -15.386 -15.438 -15.470 -15.313 -15.064
2.600 -8.729 -9.141 -10.659 -12.978 -13.851 -14.186 -14.625 -14.510 -14.919 -14.819 -15.082 -15.253 -15.394 -15.452 -15.495 -15.346 -15.101
