# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.072 -9.869 -9.665 -8.810 -8.443 -8.265 -7.953 -8.078 -7.697 -7.881 -7.556 -7.275 -6.959 -6.717 -6.224 -5.589 -5.002
0.100 -14.710 -14.700 -14.624 -14.306 -14.110 -14.005 -13.818 -13.888 -13.649 -13.749 -13.553 -13.355 -13.120 -12.931 -12.535 -11.991 -11.470
0.200 -14.479 -14.631 -14.683 -14.752 -14.670 -14.613 -14.500 -14.539 -14.383 -14.439 -14.313 -14.162 -13.970 -13.810 -13.466 -12.968 -12.479
0.300 -13.969 -14.256 -14.446 -14.850 -14.873 -14.858 -14.809 -14.824 -14.737 -14.759 -14.690 -14.577 -14.422 -14.285 -13.982 -13.522 -13.059
0.400 -13.425 -13.813 -14.134 -14.820 -14.938 -14.961 -14.970 -14.964 -14.939 -14.933 -14.913 -14.833 -14.710 -14.594 -14.328 -13.901 -13.460
0.500 -12.907 -13.363 -13.804 -14.724 -14.928 -14.987 -15.049 -15.025 -15.054 -15.027 -15.048 -14.999 -14.906 -14.810 -14.578 -14.181 -13.760
0.600 -12.409 -12.913 -13.465 -14.585 -14.870 -14.962 -15.072 -15.033 -15.113 -15.068 -15.126 -15.105 -15.041 -14.963 -14.764 -14.396 -13.995
0.700 -11.916 -12.455 -13.115 -14.416 -14.777 -14.901 -15.055 -15.003 -15.130 -15.071 -15.162 -15.168 -15.132 -15.072 -14.905 -14.565 -14.184
0.800 -11.429 -11.991 -12.760 -14.226 -14.658 -14.812 -15.010 -14.945 -15.116 -15.046 -15.167 -15.199 -15.189 -15.147 -15.011 -14.699 -14.337
0.900 -10.966 -11.539 -12.412 -14.025 -14.524 -14.706 -14.943 -14.868 -15.080 -15.001 -15.148 -15.205 -15.220 -15.196 -15.091 -14.807 -14.463
1.000 -10.553 -11.125 -12.089 -13.824 -14.383 -14.590 -14.863 -14.780 -15.027 -14.943 -15.113 -15.192 -15.232 -15.224 -15.149 -14.892 -14.567
1.100 -10.214 -10.779 -11.814 -13.642 -14.249 -14.478 -14.780 -14.691 -14.969 -14.880 -15.070 -15.168 -15.230 -15.238 -15.191 -14.960 -14.654
1.200 -9.948 -10.504 -11.593 -13.487 -14.133 -14.378 -14.703 -14.609 -14.912 -14.822 -15.026 -15.140 -15.221 -15.243 -15.222 -15.016 -14.728
1.300 -9.733 -10.280 -11.414 -13.361 -14.035 -14.293 -14.636 -14.539 -14.861 -14.770 -14.985 -15.111 -15.209 -15.242 -15.244 -15.061 -14.790
1.400 -9.552 -10.090 -11.268 -13.261 -13.960 -14.228 -14.585 -14.485 -14.821 -14.730 -14.953 -15.089 -15.199 -15.241 -15.263 -15.100 -14.845
1.500 -9.389 -9.917 -11.140 -13.181 -13.902 -14.179 -14.548 -14.446 -14.792 -14.701 -14.931 -15.074 -15.193 -15.243 -15.279 -15.134 -14.894
1.600 -9.231 -9.744 -11.016 -13.107 -13.852 -14.138 -14.518 -14.414 -14.772 -14.680 -14.916 -15.065 -15.192 -15.246 -15.296 -15.165 -14.937
1.700 -9.085 -9.582 -10.903 -13.042 -13.813 -14.108 -14.500 -14.394 -14.763 -14.669 -14.911 -15.066 -15.199 -15.258 -15.316 -15.195 -14.975
1.800 -8.936 -9.413 -10.786 -12.974 -13.772 -14.078 -14.483 -14.374 -14.754 -14.660 -14.908 -15.070 -15.209 -15.273 -15.338 -15.225 -15.011
1.900 -8.789 -9.245 -10.669 -12.906 -13.731 -14.047 -14.466 -14.355 -14.748 -14.652 -14.907 -15.075 -15.221 -15.288 -15.361 -15.255 -15.047
2.000 -8.649 -9.081 -10.557 -12.839 -13.692 -14.019 -14.451 -14.338 -14.743 -14.647 -14.908 -15.082 -15.234 -15.306 -15.385 -15.286 -15.084
2.100 -8.505 -8.912 -10.439 -12.767 -13.648 -13.987 -14.434 -14.318 -14.737 -14.640 -14.909 -15.090 -15.249 -15.325 -15.410 -15.315 -15.115
2.200 -8.361 -8.740 -10.320 -12.692 -13.602 -13.952 -14.414 -14.296 -14.729 -14.632 -14.908 -15.096 -15.263 -15.343 -15.435 -15.343 -15.144
2.300 -8.222 -8.571 -10.204 -12.618 -13.556 -13.918 -14.395 -14.274 -14.721 -14.625 -14.907 -15.104 -15.279 -15.364 -15.461 -15.370 -15.170
2.400 -8.084 -8.402 -10.088 -12.541 -13.507 -13.881 -14.373 -14.251 -14.711 -14.616 -14.905 -15.109 -15.293 -15.382 -15.486 -15.397 -15.197
2.500 -7.941 -8.226 -9.966 -12.459 -13.453 -13.839 -14.346 -14.222 -14.696 -14.602 -14.898 -15.110 -15.303 -15.397 -15.508 -15.423 -15.224
2.600 -7.800 -8.049 -9.843 -12.374 -13.397 -13.795 -14.316 -14.191 -14.679 -14.585 -14.888 -15.109 -15.310 -15.410 -15.529 -15.449 -15.250
2.700 -7.662 -7.874 -9.723 -12.289 -13.341 -13.750 -14.285 -14.158 -14.660 -14.568 -14.877 -15.106 -15.316 -15.422 -15.549 -15.474 -15.277
2.800 -7.525 -7.699 -9.603 -12.203 -13.283 -13.703 -14.253 -14.125 -14.640 -14.549 -14.864 -15.101 -15.320 -15.432 -15.567 -15.497 -15.303
2.900 -7.384 -7.517 -9.478 -12.112 -13.219 -13.651 -14.216 -14.086 -14.615 -14.526 -14.847 -15.092 -15.321 -15.438 -15.583 -15.519 -15.328
3.000 -7.244 -7.333 -9.352 -12.018 -13.154 -13.597 -14.177 -14.046 -14.588 -14.501 -14.828 -15.081 -15.319 -15.442 -15.597 -15.540 -15.352
3.100 -7.104 -7.149 -9.225 -11.922 -13.087 -13.542 -14.136 -14.004 -14.559 -14.475 -14.808 -15.068 -15.316 -15.445 -15.609 -15.559 -15.375
3.200 -6.967 -6.965 -9.100 -11.826 -13.019 -13.485 -14.093 -13.960 -14.529 -14.447 -14.785 -15.054 -15.311 -15.446 -15.621 -15.578 -15.397
3.300 -6.829 -6.778 -8.973 -11.727 -12.948 -13.426 -14.049 -13.915 -14.496 -14.417 -14.761 -15.038 -15.304 -15.446 -15.630 -15.595 -15.419
3.400 -6.688 -6.586 -8.842 -11.624 -12.874 -13.363 -14.000 -13.866 -14.460 -14.384 -14.733 -15.018 -15.294 -15.442 -15.637 -15.611 -15.439
3.500 -6.548 -6.392 -8.712 -11.519 -12.798 -13.299 -13.950 -13.815 -14.422 -14.349 -14.704 -14.996 -15.283 -15.437 -15.643 -15.625 -15.458
