# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.362 -10.156 -9.952 -9.093 -8.725 -8.547 -8.234 -8.359 -7.977 -8.162 -7.836 -7.554 -7.239 -6.996 -6.503 -5.867 -5.280
0.100 -15.105 -15.097 -15.015 -14.662 -14.443 -14.327 -14.121 -14.198 -13.938 -14.050 -13.834 -13.623 -13.376 -13.178 -12.770 -12.216 -11.689
0.200 -14.987 -15.131 -15.167 -15.170 -15.053 -14.979 -14.837 -14.888 -14.698 -14.770 -14.616 -14.444 -14.233 -14.059 -13.695 -13.181 -12.683
0.300 -14.633 -14.889 -15.036 -15.325 -15.297 -15.258 -15.172 -15.201 -15.071 -15.112 -15.008 -14.869 -14.688 -14.535 -14.205 -13.724 -13.250
0.400 -14.237 -14.572 -14.817 -15.337 -15.389 -15.384 -15.347 -15.357 -15.281 -15.297 -15.236 -15.126 -14.973 -14.838 -14.540 -14.089 -13.636
0.500 -13.821 -14.216 -14.553 -15.270 -15.396 -15.421 -15.431 -15.424 -15.397 -15.391 -15.370 -15.287 -15.161 -15.043 -14.776 -14.353 -13.920
0.600 -13.357 -13.807 -14.238 -15.141 -15.339 -15.394 -15.448 -15.426 -15.447 -15.423 -15.437 -15.381 -15.282 -15.181 -14.945 -14.550 -14.136
0.700 -12.844 -13.343 -13.876 -14.963 -15.232 -15.317 -15.415 -15.379 -15.447 -15.406 -15.454 -15.425 -15.352 -15.269 -15.064 -14.697 -14.303
0.800 -12.310 -12.847 -13.486 -14.748 -15.088 -15.203 -15.344 -15.296 -15.408 -15.353 -15.433 -15.430 -15.384 -15.319 -15.146 -14.808 -14.435
0.900 -11.804 -12.364 -13.101 -14.515 -14.922 -15.065 -15.247 -15.187 -15.341 -15.275 -15.384 -15.406 -15.386 -15.339 -15.198 -14.890 -14.537
1.000 -11.381 -11.948 -12.759 -14.288 -14.751 -14.919 -15.135 -15.066 -15.257 -15.183 -15.317 -15.362 -15.367 -15.337 -15.227 -14.949 -14.618
1.100 -11.066 -11.634 -12.492 -14.094 -14.597 -14.783 -15.026 -14.951 -15.170 -15.092 -15.245 -15.309 -15.336 -15.321 -15.241 -14.990 -14.679
1.200 -10.832 -11.402 -12.294 -13.943 -14.473 -14.671 -14.932 -14.853 -15.093 -15.012 -15.178 -15.256 -15.301 -15.300 -15.245 -15.019 -14.726
1.300 -10.647 -11.218 -12.144 -13.834 -14.382 -14.587 -14.860 -14.778 -15.031 -14.949 -15.124 -15.212 -15.270 -15.278 -15.244 -15.040 -14.763
1.400 -10.482 -11.054 -12.018 -13.754 -14.318 -14.530 -14.811 -14.728 -14.989 -14.906 -15.086 -15.180 -15.246 -15.262 -15.243 -15.057 -14.795
1.500 -10.330 -10.901 -11.907 -13.692 -14.275 -14.494 -14.783 -14.697 -14.966 -14.882 -15.066 -15.164 -15.235 -15.254 -15.246 -15.074 -14.824
1.600 -10.173 -10.739 -11.791 -13.631 -14.237 -14.464 -14.764 -14.675 -14.953 -14.867 -15.057 -15.158 -15.233 -15.255 -15.254 -15.089 -14.848
1.700 -10.026 -10.585 -11.683 -13.577 -14.208 -14.444 -14.755 -14.664 -14.952 -14.864 -15.060 -15.166 -15.245 -15.269 -15.271 -15.109 -14.868
1.800 -9.872 -10.422 -11.567 -13.516 -14.174 -14.420 -14.745 -14.651 -14.951 -14.861 -15.063 -15.175 -15.259 -15.286 -15.291 -15.131 -14.892
1.900 -9.717 -10.255 -11.448 -13.451 -14.137 -14.395 -14.734 -14.636 -14.950 -14.857 -15.068 -15.186 -15.275 -15.305 -15.313 -15.156 -14.919
2.000 -9.568 -10.093 -11.333 -13.387 -14.101 -14.370 -14.723 -14.623 -14.950 -14.855 -15.073 -15.198 -15.293 -15.326 -15.339 -15.185 -14.950
2.100 -9.413 -9.923 -11.212 -13.316 -14.059 -14.339 -14.708 -14.605 -14.946 -14.850 -15.076 -15.209 -15.312 -15.348 -15.365 -15.212 -14.977
2.200 -9.255 -9.747 -11.085 -13.240 -14.011 -14.304 -14.689 -14.582 -14.939 -14.842 -15.077 -15.218 -15.329 -15.370 -15.392 -15.240 -15.001
2.300 -9.100 -9.572 -10.960 -13.163 -13.963 -14.267 -14.667 -14.558 -14.930 -14.832 -15.075 -15.225 -15.344 -15.391 -15.419 -15.268 -15.028
2.400 -8.947 -9.398 -10.835 -13.084 -13.912 -14.228 -14.644 -14.532 -14.919 -14.820 -15.071 -15.229 -15.358 -15.409 -15.445 -15.297 -15.057
2.500 -8.787 -9.213 -10.702 -12.997 -13.854 -14.182 -14.614 -14.500 -14.902 -14.802 -15.061 -15.229 -15.366 -15.423 -15.467 -15.324 -15.085
2.600 -8.625 -9.025 -10.566 -12.906 -13.793 -14.133 -14.580 -14.464 -14.881 -14.781 -15.048 -15.224 -15.372 -15.435 -15.488 -15.350 -15.113
2.700 -8.466 -8.837 -10.431 -12.814 -13.730 -14.082 -14.545 -14.426 -14.858 -14.759 -15.033 -15.218 -15.375 -15.444 -15.507 -15.375 -15.141
2.800 -8.308 -8.649 -10.296 -12.721 -13.665 -14.030 -14.508 -14.387 -14.833 -14.735 -15.017 -15.210 -15.377 -15.452 -15.524 -15.399 -15.168
2.900 -8.145 -8.453 -10.156 -12.621 -13.595 -13.972 -14.465 -14.342 -14.804 -14.706 -14.995 -15.198 -15.375 -15.456 -15.538 -15.420 -15.193
3.000 -7.980 -8.252 -10.011 -12.517 -13.521 -13.910 -14.419 -14.294 -14.771 -14.674 -14.971 -15.182 -15.369 -15.458 -15.550 -15.440 -15.217
3.100 -7.813 -8.048 -9.864 -12.410 -13.444 -13.845 -14.370 -14.243 -14.734 -14.640 -14.943 -15.164 -15.361 -15.456 -15.560 -15.458 -15.239
