# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -8.055 -7.911 -7.741 -7.041 -6.718 -6.559 -6.278 -6.389 -6.043 -6.205 -5.913 -5.652 -5.355 -5.125 -4.654 -4.040 -3.467
0.100 -13.444 -13.580 -13.608 -13.594 -13.482 -13.413 -13.284 -13.330 -13.158 -13.223 -13.085 -12.929 -12.736 -12.576 -12.235 -11.744 -11.261
0.200 -13.367 -13.641 -13.805 -14.134 -14.126 -14.099 -14.034 -14.056 -13.954 -13.985 -13.905 -13.790 -13.637 -13.505 -13.217 -12.777 -12.330
0.300 -12.626 -13.028 -13.362 -14.061 -14.179 -14.204 -14.217 -14.210 -14.192 -14.187 -14.173 -14.104 -13.999 -13.898 -13.667 -13.280 -12.871
0.400 -11.400 -11.911 -12.465 -13.581 -13.862 -13.955 -14.067 -14.028 -14.115 -14.072 -14.136 -14.128 -14.083 -14.023 -13.864 -13.541 -13.177
0.500 -9.963 -10.513 -11.291 -12.796 -13.267 -13.441 -13.672 -13.601 -13.812 -13.738 -13.887 -13.952 -13.985 -13.976 -13.907 -13.663 -13.350
0.600 -8.922 -9.446 -10.272 -11.928 -12.547 -12.796 -13.138 -13.044 -13.374 -13.290 -13.510 -13.653 -13.774 -13.824 -13.858 -13.702 -13.448
0.700 -8.403 -8.941 -9.726 -11.311 -11.952 -12.232 -12.633 -12.533 -12.936 -12.864 -13.127 -13.330 -13.532 -13.638 -13.774 -13.707 -13.511
0.800 -8.037 -8.597 -9.417 -10.994 -11.599 -11.869 -12.274 -12.179 -12.603 -12.550 -12.825 -13.063 -13.321 -13.472 -13.695 -13.706 -13.562
0.900 -7.674 -8.245 -9.141 -10.796 -11.394 -11.656 -12.050 -11.960 -12.381 -12.340 -12.616 -12.869 -13.162 -13.344 -13.634 -13.710 -13.612
1.000 -7.292 -7.862 -8.848 -10.613 -11.238 -11.503 -11.897 -11.806 -12.226 -12.191 -12.467 -12.726 -13.041 -13.244 -13.585 -13.716 -13.658
1.100 -6.885 -7.444 -8.530 -10.413 -11.083 -11.361 -11.766 -11.672 -12.099 -12.065 -12.345 -12.608 -12.939 -13.159 -13.541 -13.718 -13.697
1.200 -6.451 -6.987 -8.181 -10.188 -10.919 -11.220 -11.653 -11.554 -12.005 -11.971 -12.263 -12.537 -12.881 -13.112 -13.517 -13.716 -13.711
1.300 -5.993 -6.492 -7.803 -9.932 -10.730 -11.057 -11.522 -11.418 -11.897 -11.864 -12.169 -12.457 -12.818 -13.061 -13.491 -13.715 -13.727
1.400 -5.512 -5.959 -7.399 -9.651 -10.526 -10.886 -11.393 -11.284 -11.801 -11.771 -12.093 -12.399 -12.778 -13.031 -13.475 -13.709 -13.728
1.500 -5.010 -5.384 -6.967 -9.340 -10.303 -10.701 -11.257 -11.143 -11.704 -11.679 -12.019 -12.347 -12.746 -13.008 -13.462 -13.699 -13.719
1.600 -4.490 -4.769 -6.511 -9.002 -10.059 -10.497 -11.106 -10.988 -11.595 -11.579 -11.937 -12.286 -12.707 -12.981 -13.447 -13.689 -13.710
1.700 -3.957 -4.114 -6.033 -8.636 -9.796 -10.278 -10.942 -10.822 -11.476 -11.471 -11.846 -12.219 -12.664 -12.949 -13.429 -13.678 -13.701
1.800 -3.414 -3.417 -5.537 -8.245 -9.517 -10.047 -10.769 -10.647 -11.349 -11.357 -11.749 -12.144 -12.613 -12.912 -13.407 -13.664 -13.690
1.900 -2.872 -2.680 -5.031 -7.833 -9.228 -9.808 -10.589 -10.467 -11.217 -11.240 -11.647 -12.065 -12.559 -12.871 -13.383 -13.648 -13.677
2.000 -2.343 -1.908 -4.528 -7.409 -8.936 -9.568 -10.410 -10.289 -11.085 -11.125 -11.545 -11.985 -12.503 -12.827 -13.356 -13.630 -13.663
2.100 -1.837 -1.103 -4.038 -6.979 -8.648 -9.332 -10.233 -10.114 -10.953 -11.011 -11.442 -11.902 -12.443 -12.780 -13.325 -13.609 -13.646
2.200 -1.374 -0.277 -3.580 -6.560 -8.373 -9.109 -10.063 -9.948 -10.825 -10.900 -11.341 -11.819 -12.382 -12.730 -13.292 -13.584 -13.626
2.300 -0.972 0.541 -3.175 -6.171 -8.124 -8.905 -9.908 -9.796 -10.706 -10.798 -11.246 -11.739 -12.321 -12.680 -13.257 -13.559 -13.605
2.400 -0.644 1.299 -2.841 -5.834 -7.908 -8.726 -9.768 -9.660 -10.597 -10.703 -11.156 -11.662 -12.260 -12.628 -13.219 -13.530 -13.581
2.500 -0.391 1.931 -2.582 -5.560 -7.728 -8.575 -9.646 -9.541 -10.498 -10.615 -11.073 -11.589 -12.200 -12.576 -13.179 -13.499 -13.555
2.600 -0.205 2.379 -2.391 -5.354 -7.583 -8.450 -9.541 -9.439 -10.409 -10.537 -10.997 -11.520 -12.141 -12.525 -13.138 -13.465 -13.526
2.700 -0.073 2.643 -2.256 -5.207 -7.472 -8.349 -9.454 -9.354 -10.333 -10.467 -10.928 -11.456 -12.086 -12.474 -13.096 -13.431 -13.496
2.800 -0.005 2.741 -2.187 -5.134 -7.408 -8.289 -9.397 -9.298 -10.279 -10.415 -10.878 -11.407 -12.040 -12.430 -13.056 -13.393 -13.460
2.900 0.035 2.780 -2.148 -5.095 -7.369 -8.250 -9.357 -9.258 -10.240 -10.376 -10.838 -11.368 -12.000 -12.391 -13.016 -13.354 -13.421
3.000 0.076 2.821 -2.107 -5.054 -7.328 -8.209 -9.316 -9.217 -10.199 -10.335 -10.797 -11.327 -11.959 -12.350 -12.975 -13.313 -13.380
3.100 0.117 2.863 -2.065 -5.012 -7.286 -8.167 -9.275 -9.176 -10.157 -10.293 -10.756 -11.285 -11.918 -12.308 -12.934 -13.271 -13.338
3.200 0.159 2.905 -2.023 -4.971 -7.244 -8.125 -9.233 -9.134 -10.116 -10.252 -10.714 -11.244 -11.876 -12.266 -12.892 -13.229 -13.296
3.300 0.202 2.947 -1.981 -4.928 -7.202 -8.083 -9.191 -9.091 -10.073 -10.209 -10.672 -11.201 -11.834 -12.224 -12.849 -13.187 -13.254
3.400 0.246 2.991 -1.937 -4.884 -7.158 -8.039 -9.147 -9.047 -10.029 -10.165 -10.628 -11.157 -11.789 -12.180 -12.805 -13.143 -13.210
3.500 0.291 3.036 -1.892 -4.839 -7.113 -7.994 -9.101 -9.002 -9.984 -10.120 -10.582 -11.112 -11.744 -12.135 -12.760 -13.098 -13.165
3.600 0.338 3.083 -1.845 -4.792 -7.066 -7.947 -9.055 -8.955 -9.937 -10.073 -10.536 -11.065 -11.697 -12.088 -12.713 -13.051 -13.118
3.700 0.385 3.130 -1.797 -4.745 -7.018 -7.899 -9.007 -8.908 -9.890 -10.026 -10.488 -11.018 -11.650 -12.040 -12.666 -13.004 -13.071
3.800 0.433 3.179 -1.749 -4.696 -6.970 -7.851 -8.959 -8.860 -9.841 -9.978 -10.440 -10.969 -11.602 -11.992 -12.618 -12.955 -13.022
3.900 0.482 3.228 -1.700 -4.648 -6.921 -7.802 -8.910 -8.811 -9.792 -9.929 -10.391 -10.920 -11.553 -11.943 -12.569 -12.906 -12.973
4.000 0.533 3.279 -1.649 -4.597 -6.870 -7.751 -8.859 -8.760 -9.741 -9.878 -10.340 -10.870 -11.502 -11.892 -12.518 -12.855 -12.922
4.100 0.585 3.330 -1.598 -4.545 -6.819 -7.700 -8.808 -8.708 -9.690 -9.826 -10.289 -10.818 -11.450 -11.841 -12.466 -12.804 -12.871
4.200 0.638 3.384 -1.544 -4.492 -6.765 -7.646 -8.754 -8.655 -9.637 -9.773 -10.235 -10.765 -11.397 -11.787 -12.413 -12.751 -12.818
4.300 0.692 3.438 -1.490 -4.438 -6.711 -7.592 -8.700 -8.601 -9.583 -9.719 -10.181 -10.711 -11.343 -11.733 -12.359 -12.696 -12.763
4.400 0.747 3.493 -1.435 -4.383 -6.656 -7.537 -8.645 -8.546 -9.528 -9.664 -10.126 -10.656 -11.288 -11.678 -12.304 -12.641 -12.708
4.500 0.803 3.548 -1.380 -4.327 -6.601 -7.482 -8.589 -8.490 -9.472 -9.608 -10.070 -10.600 -11.232 -11.623 -12.248 -12.586 -12.653
4.600 0.859 3.605 -1.323 -4.271 -6.544 -7.425 -8.533 -8.434 -9.416 -9.552 -10.014 -10.544 -11.176 -11.566 -12.192 -12.530 -12.597
4.700 0.917 3.662 -1.266 -4.213 -6.487 -7.368 -8.476 -8.376 -9.358 -9.494 -9.957 -10.486 -11.118 -11.509 -12.134 -12.472 -12.539
4.800 0.975 3.720 -1.208 -4.155 -6.429 -7.310 -8.417 -8.318 -9.300 -9.436 -9.898 -10.428 -11.060 -11.451 -12.076 -12.414 -12.481
4.900 1.034 3.779 -1.149 -4.096 -6.370 -7.251 -8.359 -8.259 -9.241 -9.377 -9.840 -10.369 -11.002 -11.392 -12.017 -12.355 -12.422
5.000 1.093 3.839 -1.089 -4.037 -6.310 -7.191 -8.299 -8.200 -9.181 -9.318 -9.780 -10.309 -10.942 -11.332 -11.958 -12.295 -12.362
5.100 1.153 3.899 -1.029 -3.977 -6.250 -7.131 -8.239 -8.140 -9.122 -9.258 -9.720 -10.250 -10.882 -11.272 -11.898 -12.235 -12.302
5.200 1.213 3.959 -0.969 -3.916 -6.190 -7.071 -8.179 -8.080 -9.061 -9.197 -9.660 -10.189 -10.822 -11.212 -11.838 -12.175 -12.242
5.300 1.274 4.019 -0.909 -3.856 -6.130 -7.011 -8.119 -8.019 -9.001 -9.137 -9.600 -10.129 -10.762 -11.152 -11.777 -12.115 -12.182
5.400 1.334 4.080 -0.848 -3.796 -6.069 -6.950 -8.058 -7.959 -8.941 -9.077 -9.539 -10.069 -10.701 -11.091 -11.717 -12.054 -12.121
5.500 1.395 4.140 -0.788 -3.735 -6.009 -6.890 -7.998 -7.898 -8.880 -9.016 -9.479 -10.008 -10.640 -11.031 -11.656 -11.994 -12.061
5.600 1.455 4.201 -0.727 -3.674 -5.948 -6.829 -7.937 -7.837 -8.819 -8.955 -9.418 -9.947 -10.580 -10.970 -11.595 -11.933 -12.000
5.700 1.516 4.262 -0.666 -3.614 -5.887 -6.768 -7.876 -7.777 -8.759 -8.895 -9.357 -9.887 -10.519 -10.909 -11.535 -11.872 -11.940
5.800 1.576 4.322 -0.606 -3.554 -5.827 -6.708 -7.816 -7.717 -8.698 -8.835 -9.297 -9.827 -10.459 -10.849 -11.475 -11.812 -11.879
5.900 1.636 4.382 -0.546 -3.494 -5.767 -6.648 -7.756 -7.657 -8.638 -8.775 -9.237 -9.766 -10.399 -10.789 -11.415 -11.752 -11.819
6.000 1.696 4.441 -0.487 -3.434 -5.708 -6.589 -7.696 -7.597 -8.579 -8.715 -9.177 -9.707 -10.339 -10.730 -11.355 -11.693 -11.760
6.100 1.755 4.500 -0.428 -3.375 -5.649 -6.530 -7.637 -7.538 -8.520 -8.656 -9.118 -9.648 -10.280 -10.671 -11.296 -11.634 -11.701
