# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.207 -10.004 -9.801 -8.946 -8.579 -8.401 -8.090 -8.214 -7.833 -8.018 -7.692 -7.411 -7.096 -6.854 -6.361 -5.726 -5.139
0.100 -14.602 -14.624 -14.568 -14.311 -14.130 -14.031 -13.854 -13.919 -13.692 -13.785 -13.599 -13.408 -13.179 -12.994 -12.607 -12.070 -11.553
0.200 -14.173 -14.380 -14.480 -14.664 -14.614 -14.569 -14.475 -14.507 -14.372 -14.417 -14.309 -14.169 -13.989 -13.836 -13.506 -13.021 -12.541
0.300 -13.555 -13.896 -14.148 -14.686 -14.751 -14.754 -14.732 -14.737 -14.678 -14.687 -14.641 -14.544 -14.405 -14.279 -13.996 -13.554 -13.103
0.400 -12.984 -13.406 -13.785 -14.591 -14.757 -14.801 -14.841 -14.824 -14.832 -14.814 -14.819 -14.760 -14.657 -14.555 -14.315 -13.911 -13.486
0.500 -12.471 -12.944 -13.430 -14.446 -14.697 -14.778 -14.872 -14.838 -14.904 -14.865 -14.913 -14.887 -14.818 -14.739 -14.537 -14.169 -13.768
0.600 -11.952 -12.466 -13.058 -14.260 -14.591 -14.705 -14.848 -14.800 -14.917 -14.863 -14.948 -14.953 -14.917 -14.859 -14.696 -14.362 -13.985
0.700 -11.391 -11.939 -12.648 -14.035 -14.444 -14.592 -14.782 -14.721 -14.888 -14.821 -14.940 -14.974 -14.969 -14.932 -14.807 -14.507 -14.153
0.800 -10.794 -11.363 -12.203 -13.776 -14.266 -14.446 -14.683 -14.610 -14.824 -14.747 -14.897 -14.960 -14.985 -14.969 -14.881 -14.615 -14.286
0.900 -10.190 -10.762 -11.740 -13.492 -14.063 -14.276 -14.559 -14.474 -14.735 -14.650 -14.829 -14.919 -14.974 -14.979 -14.928 -14.696 -14.390
1.000 -9.640 -10.197 -11.300 -13.205 -13.851 -14.096 -14.421 -14.327 -14.630 -14.540 -14.744 -14.859 -14.944 -14.968 -14.953 -14.755 -14.473
1.100 -9.189 -9.722 -10.921 -12.937 -13.647 -13.918 -14.280 -14.179 -14.518 -14.426 -14.652 -14.789 -14.900 -14.942 -14.962 -14.796 -14.537
1.200 -8.858 -9.371 -10.629 -12.716 -13.471 -13.762 -14.152 -14.046 -14.414 -14.322 -14.563 -14.719 -14.852 -14.911 -14.962 -14.826 -14.589
1.300 -8.610 -9.109 -10.411 -12.543 -13.329 -13.635 -14.043 -13.935 -14.323 -14.232 -14.485 -14.655 -14.806 -14.878 -14.955 -14.847 -14.631
1.400 -8.417 -8.901 -10.246 -12.417 -13.225 -13.540 -13.963 -13.853 -14.254 -14.165 -14.425 -14.605 -14.771 -14.852 -14.951 -14.863 -14.663
1.500 -8.248 -8.715 -10.107 -12.319 -13.147 -13.471 -13.904 -13.792 -14.205 -14.116 -14.382 -14.570 -14.745 -14.835 -14.950 -14.878 -14.690
1.600 -8.095 -8.541 -9.983 -12.239 -13.089 -13.421 -13.863 -13.750 -14.171 -14.083 -14.354 -14.547 -14.729 -14.825 -14.952 -14.895 -14.719
1.700 -7.948 -8.370 -9.866 -12.167 -13.041 -13.381 -13.834 -13.719 -14.149 -14.060 -14.335 -14.533 -14.721 -14.821 -14.958 -14.914 -14.749
1.800 -7.807 -8.202 -9.751 -12.098 -12.997 -13.347 -13.811 -13.694 -14.133 -14.044 -14.324 -14.526 -14.719 -14.822 -14.968 -14.935 -14.780
1.900 -7.668 -8.034 -9.638 -12.029 -12.956 -13.316 -13.793 -13.674 -14.125 -14.035 -14.320 -14.528 -14.726 -14.832 -14.983 -14.954 -14.803
2.000 -7.534 -7.868 -9.527 -11.960 -12.916 -13.287 -13.777 -13.656 -14.119 -14.029 -14.320 -14.533 -14.736 -14.845 -15.000 -14.974 -14.826
2.100 -7.402 -7.704 -9.417 -11.891 -12.875 -13.258 -13.763 -13.640 -14.116 -14.027 -14.324 -14.544 -14.753 -14.865 -15.022 -14.994 -14.842
2.200 -7.273 -7.539 -9.307 -11.820 -12.833 -13.227 -13.747 -13.622 -14.112 -14.023 -14.326 -14.553 -14.770 -14.885 -15.044 -15.015 -14.859
2.300 -7.146 -7.375 -9.199 -11.748 -12.789 -13.195 -13.729 -13.603 -14.105 -14.017 -14.327 -14.561 -14.784 -14.903 -15.066 -15.036 -14.879
2.400 -7.019 -7.210 -9.089 -11.673 -12.743 -13.160 -13.708 -13.580 -14.096 -14.009 -14.324 -14.565 -14.797 -14.920 -15.087 -15.058 -14.899
2.500 -6.897 -7.050 -8.982 -11.600 -12.696 -13.125 -13.687 -13.558 -14.086 -14.000 -14.321 -14.570 -14.808 -14.935 -15.108 -15.081 -14.921
2.600 -6.773 -6.885 -8.873 -11.523 -12.646 -13.086 -13.662 -13.532 -14.072 -13.988 -14.315 -14.570 -14.817 -14.948 -15.127 -15.102 -14.942
2.700 -6.652 -6.721 -8.765 -11.445 -12.596 -13.046 -13.635 -13.504 -14.057 -13.975 -14.307 -14.570 -14.824 -14.960 -15.145 -15.123 -14.964
2.800 -6.531 -6.557 -8.656 -11.365 -12.543 -13.004 -13.607 -13.475 -14.040 -13.960 -14.297 -14.567 -14.829 -14.970 -15.162 -15.144 -14.985
2.900 -6.414 -6.396 -8.551 -11.286 -12.491 -12.962 -13.578 -13.446 -14.022 -13.945 -14.287 -14.563 -14.833 -14.979 -15.178 -15.164 -15.007
3.000 -6.296 -6.232 -8.443 -11.205 -12.435 -12.918 -13.547 -13.413 -14.002 -13.927 -14.274 -14.557 -14.835 -14.987 -15.193 -15.184 -15.028
3.100 -6.180 -6.068 -8.336 -11.122 -12.379 -12.872 -13.514 -13.380 -13.980 -13.908 -14.259 -14.550 -14.836 -14.992 -15.207 -15.202 -15.049
3.200 -6.064 -5.904 -8.229 -11.038 -12.321 -12.824 -13.480 -13.345 -13.956 -13.887 -14.243 -14.540 -14.835 -14.996 -15.219 -15.220 -15.070
3.300 -5.948 -5.737 -8.121 -10.952 -12.261 -12.775 -13.443 -13.308 -13.931 -13.864 -14.225 -14.529 -14.832 -14.999 -15.230 -15.237 -15.090
3.400 -5.836 -5.574 -8.015 -10.867 -12.202 -12.726 -13.407 -13.272 -13.905 -13.842 -14.207 -14.518 -14.829 -15.001 -15.240 -15.254 -15.109
3.500 -5.722 -5.408 -7.907 -10.779 -12.140 -12.675 -13.368 -13.232 -13.877 -13.817 -14.186 -14.504 -14.824 -15.001 -15.249 -15.269 -15.128
3.600 -5.610 -5.242 -7.801 -10.691 -12.078 -12.622 -13.328 -13.192 -13.848 -13.791 -14.165 -14.489 -14.817 -15.000 -15.258 -15.284 -15.147
3.700 -5.497 -5.074 -7.693 -10.600 -12.013 -12.568 -13.287 -13.151 -13.818 -13.764 -14.142 -14.473 -14.809 -14.998 -15.264 -15.298 -15.165
3.800 -5.384 -4.904 -7.584 -10.508 -11.947 -12.512 -13.243 -13.107 -13.785 -13.736 -14.117 -14.454 -14.800 -14.994 -15.270 -15.311 -15.182
3.900 -5.273 -4.736 -7.477 -10.416 -11.881 -12.456 -13.200 -13.064 -13.752 -13.707 -14.092 -14.436 -14.790 -14.990 -15.275 -15.323 -15.199
4.000 -5.163 -4.567 -7.370 -10.323 -11.814 -12.399 -13.155 -13.019 -13.718 -13.677 -14.065 -14.416 -14.779 -14.984 -15.279 -15.335 -15.216
4.100 -5.051 -4.395 -7.262 -10.227 -11.744 -12.340 -13.108 -12.972 -13.682 -13.645 -14.037 -14.394 -14.766 -14.977 -15.282 -15.346 -15.232
4.200 -4.941 -4.224 -7.153 -10.131 -11.674 -12.280 -13.060 -12.925 -13.645 -13.612 -14.008 -14.372 -14.752 -14.969 -15.284 -15.356 -15.247
