# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.263	-9.346	-9.324	-9.158	-8.896	-8.535	-8.237	-7.994	-7.801	-7.391	-6.833	-6.300
0.250	-8.861	-9.427	-10.219	-11.733	-12.304	-12.612	-12.679	-12.655	-12.606	-12.439	-12.096	-11.708
0.500	-7.852	-8.391	-9.569	-11.584	-12.502	-13.078	-13.301	-13.371	-13.386	-13.325	-13.075	-12.750
0.750	-7.059	-7.490	-8.972	-11.291	-12.461	-13.228	-13.565	-13.706	-13.769	-13.790	-13.612	-13.334
1.000	-6.402	-6.689	-8.437	-10.964	-12.339	-13.260	-13.690	-13.890	-13.993	-14.083	-13.967	-13.730
1.250	-5.842	-5.968	-7.959	-10.635	-12.185	-13.234	-13.744	-13.995	-14.133	-14.285	-14.223	-14.023
1.500	-5.348	-5.301	-7.520	-10.306	-12.011	-13.173	-13.753	-14.050	-14.220	-14.427	-14.415	-14.249
1.750	-4.900	-4.671	-7.113	-9.981	-11.825	-13.088	-13.732	-14.070	-14.269	-14.529	-14.563	-14.429
2.000	-4.481	-4.061	-6.722	-9.653	-11.627	-12.982	-13.685	-14.062	-14.289	-14.597	-14.676	-14.573
2.250	-4.081	-3.462	-6.345	-9.322	-11.420	-12.862	-13.620	-14.033	-14.286	-14.642	-14.764	-14.691
2.500	-3.694	-2.864	-5.974	-8.983	-11.203	-12.728	-13.539	-13.987	-14.265	-14.666	-14.830	-14.787
2.750	-3.320	-2.259	-5.613	-8.643	-10.990	-12.596	-13.457	-13.937	-14.236	-14.675	-14.872	-14.851
3.000	-2.968	-1.648	-5.273	-8.311	-10.793	-12.481	-13.388	-13.895	-14.213	-14.679	-14.897	-14.887
3.250	-2.617	-1.021	-4.930	-7.963	-10.580	-12.349	-13.303	-13.837	-14.172	-14.668	-14.907	-14.911
3.500	-2.268	-0.386	-4.588	-7.605	-10.355	-12.203	-13.203	-13.765	-14.119	-14.644	-14.908	-14.927
3.750	-1.917	0.255	-4.244	-7.233	-10.115	-12.040	-13.085	-13.675	-14.048	-14.606	-14.896	-14.932
4.000	-1.573	0.873	-3.907	-6.861	-9.865	-11.863	-12.953	-13.571	-13.963	-14.554	-14.873	-14.928
4.250	-1.348	1.249	-3.685	-6.615	-9.689	-11.730	-12.847	-13.482	-13.886	-14.498	-14.836	-14.903
4.500	-1.294	1.302	-3.631	-6.561	-9.636	-11.677	-12.793	-13.428	-13.833	-14.445	-14.783	-14.850
4.750	-1.234	1.363	-3.571	-6.501	-9.576	-11.617	-12.733	-13.368	-13.773	-14.385	-14.722	-14.789
5.000	-1.169	1.428	-3.505	-6.436	-9.510	-11.551	-12.667	-13.302	-13.707	-14.319	-14.657	-14.724
5.250	-1.096	1.501	-3.433	-6.363	-9.437	-11.478	-12.595	-13.229	-13.634	-14.246	-14.584	-14.651
5.500	-1.017	1.580	-3.354	-6.284	-9.359	-11.400	-12.516	-13.151	-13.556	-14.168	-14.505	-14.572
5.750	-0.935	1.662	-3.272	-6.202	-9.276	-11.317	-12.434	-13.069	-13.473	-14.085	-14.423	-14.490
6.000	-0.848	1.749	-3.185	-6.115	-9.190	-11.231	-12.347	-12.982	-13.387	-13.999	-14.336	-14.403
6.250	-0.758	1.839	-3.095	-6.025	-9.099	-11.140	-12.257	-12.892	-13.296	-13.908	-14.246	-14.313
6.500	-0.664	1.933	-3.001	-5.931	-9.006	-11.047	-12.163	-12.798	-13.203	-13.815	-14.152	-14.219
6.750	-0.569	2.028	-2.906	-5.836	-8.911	-10.951	-12.068	-12.703	-13.107	-13.720	-14.057	-14.124
7.000	-0.473	2.124	-2.810	-5.740	-8.815	-10.856	-11.972	-12.607	-13.012	-13.624	-13.961	-14.029
7.250	-0.376	2.221	-2.713	-5.643	-8.718	-10.758	-11.875	-12.510	-12.914	-13.527	-13.864	-13.931
7.500	-0.279	2.318	-2.616	-5.546	-8.620	-10.661	-11.778	-12.413	-12.817	-13.429	-13.767	-13.834
7.750	-0.182	2.415	-2.519	-5.449	-8.524	-10.565	-11.681	-12.316	-12.721	-13.333	-13.671	-13.738
8.000	-0.088	2.509	-2.424	-5.355	-8.429	-10.470	-11.586	-12.221	-12.626	-13.238	-13.576	-13.643
8.250	0.005	2.602	-2.332	-5.262	-8.336	-10.377	-11.494	-12.129	-12.533	-13.145	-13.483	-13.550
8.500	0.096	2.693	-2.241	-5.171	-8.246	-10.287	-11.403	-12.038	-12.443	-13.055	-13.393	-13.460
8.750	0.183	2.780	-2.153	-5.084	-8.158	-10.199	-11.315	-11.950	-12.355	-12.967	-13.305	-13.372
9.000	0.268	2.865	-2.069	-4.999	-8.073	-10.114	-11.231	-11.866	-12.270	-12.882	-13.220	-13.287
9.250	0.350	2.947	-1.987	-4.917	-7.992	-10.033	-11.149	-11.784	-12.189	-12.801	-13.139	-13.206
9.500	0.427	3.024	-1.909	-4.840	-7.914	-9.955	-11.072	-11.706	-12.111	-12.723	-13.061	-13.128
9.750	0.502	3.099	-1.835	-4.765	-7.840	-9.881	-10.997	-11.632	-12.037	-12.649	-12.986	-13.054
10.000	0.572	3.169	-1.765	-4.695	-7.769	-9.810	-10.927	-11.561	-11.966	-12.578	-12.916	-12.983
10.250	0.640	3.237	-1.697	-4.627	-7.702	-9.743	-10.859	-11.494	-11.898	-12.511	-12.848	-12.915
10.500	0.704	3.301	-1.633	-4.563	-7.638	-9.678	-10.795	-11.430	-11.834	-12.447	-12.784	-12.851
10.750	0.765	3.362	-1.572	-4.502	-7.576	-9.617	-10.734	-11.369	-11.773	-12.385	-12.723	-12.790
11.000	0.823	3.420	-1.514	-4.444	-7.518	-9.559	-10.676	-11.311	-11.715	-12.327	-12.665	-12.732
11.250	0.879	3.476	-1.458	-4.388	-7.463	-9.504	-10.620	-11.255	-11.660	-12.272	-12.609	-12.677
11.500	0.932	3.529	-1.405	-4.335	-7.410	-9.451	-10.567	-11.202	-11.607	-12.219	-12.557	-12.624
11.750	0.982	3.579	-1.355	-4.285	-7.359	-9.400	-10.517	-11.152	-11.556	-12.168	-12.506	-12.573
12.000	1.031	3.628	-1.306	-4.236	-7.311	-9.352	-10.468	-11.103	-11.508	-12.120	-12.457	-12.524
12.250	1.078	3.675	-1.259	-4.189	-7.264	-9.305	-10.421	-11.056	-11.461	-12.073	-12.411	-12.478
12.500	1.123	3.720	-1.214	-4.144	-7.219	-9.260	-10.376	-11.011	-11.416	-12.028	-12.366	-12.433
12.750	1.166	3.763	-1.171	-4.101	-7.176	-9.216	-10.333	-10.968	-11.372	-11.984	-12.322	-12.389
13.000	1.208	3.805	-1.129	-4.059	-7.134	-9.174	-10.291	-10.926	-11.330	-11.942	-12.280	-12.347
13.250	1.249	3.846	-1.088	-4.018	-7.093	-9.134	-10.250	-10.885	-11.290	-11.902	-12.239	-12.306
13.500	1.288	3.885	-1.049	-3.979	-7.053	-9.094	-10.211	-10.845	-11.250	-11.862	-12.200	-12.267
13.750	1.327	3.924	-1.010	-3.940	-7.015	-9.055	-10.172	-10.807	-11.211	-11.824	-12.161	-12.228
14.000	1.364	3.961	-0.973	-3.903	-6.977	-9.018	-10.135	-10.769	-11.174	-11.786	-12.124	-12.191
14.250	1.401	3.998	-0.936	-3.866	-6.941	-8.981	-10.098	-10.733	-11.137	-11.750	-12.087	-12.154
14.500	1.437	4.034	-0.900	-3.830	-6.905	-8.946	-10.062	-10.697	-11.102	-11.714	-12.051	-12.118
14.750	1.472	4.069	-0.865	-3.795	-6.870	-8.911	-10.027	-10.662	-11.067	-11.679	-12.016	-12.083
15.000	1.506	4.103	-0.831	-3.761	-6.836	-8.876	-9.993	-10.628	-11.032	-11.644	-11.982	-12.049
15.250	1.540	4.137	-0.797	-3.727	-6.802	-8.843	-9.959	-10.594	-10.999	-11.611	-11.949	-12.016
15.500	1.573	4.169	-0.764	-3.694	-6.769	-8.810	-9.926	-10.561	-10.966	-11.578	-11.916	-11.983
15.750	1.605	4.202	-0.732	-3.662	-6.737	-8.778	-9.894	-10.529	-10.934	-11.546	-11.883	-11.950
16.000	1.637	4.233	-0.700	-3.630	-6.705	-8.746	-9.862	-10.497	-10.902	-11.514	-11.852	-11.919
16.250	1.668	4.265	-0.669	-3.599	-6.674	-8.715	-9.831	-10.466	-10.871	-11.483	-11.820	-11.888
16.500	1.698	4.295	-0.639	-3.569	-6.643	-8.684	-9.801	-10.436	-10.840	-11.452	-11.790	-11.857
16.750	1.728	4.325	-0.608	-3.539	-6.613	-8.654	-9.771	-10.405	-10.810	-11.422	-11.760	-11.827
17.000	1.758	4.355	-0.579	-3.509	-6.584	-8.624	-9.741	-10.376	-10.780	-11.392	-11.730	-11.797
17.250	1.787	4.384	-0.550	-3.480	-6.554	-8.595	-9.712	-10.347	-10.751	-11.363	-11.701	-11.768
17.500	1.816	4.413	-0.521	-3.451	-6.526	-8.566	-9.683	-10.318	-10.722	-11.335	-11.672	-11.739
17.750	1.844	4.441	-0.493	-3.423	-6.497	-8.538	-9.655	-10.290	-10.694	-11.306	-11.644	-11.711
18.000	1.872	4.469	-0.465	-3.395	-6.470	-8.510	-9.627	-10.262	-10.666	-11.278	-11.616	-11.683
18.250	1.899	4.496	-0.437	-3.368	-6.442	-8.483	-9.599	-10.234	-10.639	-11.251	-11.589	-11.656
18.500	1.927	4.524	-0.410	-3.340	-6.415	-8.456	-9.572	-10.207	-10.612	-11.224	-11.562	-11.629
18.750	1.953	4.550	-0.384	-3.314	-6.388	-8.429	-9.546	-10.181	-10.585	-11.197	-11.535	-11.602
19.000	1.980	4.577	-0.357	-3.287	-6.362	-8.403	-9.519	-10.154	-10.559	-11.171	-11.509	-11.576
19.250	2.005	4.602	-0.331	-3.262	-6.336	-8.377	-9.493	-10.128	-10.533	-11.145	-11.483	-11.550
19.500	2.031	4.628	-0.306	-3.236	-6.310	-8.351	-9.468	-10.103	-10.507	-11.119	-11.457	-11.524
19.750	2.056	4.653	-0.281	-3.211	-6.285	-8.326	-9.443	-10.077	-10.482	-11.094	-11.432	-11.499
20.000	2.081	4.678	-0.256	-3.186	-6.260	-8.301	-9.418	-10.053	-10.457	-11.069	-11.407	-11.474
20.250	2.106	4.703	-0.231	-3.161	-6.236	-8.276	-9.393	-10.028	-10.432	-11.045	-11.382	-11.449
20.500	2.130	4.727	-0.207	-3.137	-6.211	-8.252	-9.369	-10.004	-10.408	-11.020	-11.358	-11.425
20.750	2.154	4.751	-0.183	-3.113	-6.187	-8.228	-9.345	-9.980	-10.384	-10.996	-11.334	-11.401
21.000	2.178	4.775	-0.159	-3.089	-6.164	-8.204	-9.321	-9.956	-10.360	-10.973	-11.310	-11.377
21.250	2.201	4.798	-0.136	-3.066	-6.140	-8.181	-9.298	-9.932	-10.337	-10.949	-11.287	-11.354
21.500	2.224	4.821	-0.112	-3.043	-6.117	-8.158	-9.274	-9.909	-10.314	-10.926	-11.264	-11.331
21.750	2.247	4.844	-0.090	-3.020	-6.094	-8.135	-9.252	-9.886	-10.291	-10.903	-11.241	-11.308
22.000	2.270	4.867	-0.067	-2.997	-6.072	-8.112	-9.229	-9.864	-10.268	-10.881	-11.218	-11.285
22.250	2.292	4.889	-0.045	-2.975	-6.049	-8.090	-9.207	-9.842	-10.246	-10.858	-11.196	-11.263
22.500	2.314	4.911	-0.023	-2.953	-6.027	-8.068	-9.185	-9.819	-10.224	-10.836	-11.174	-11.241
22.750	2.336	4.933	-0.001	-2.931	-6.005	-8.046	-9.163	-9.798	-10.202	-10.814	-11.152	-11.219
23.000	2.358	4.955	0.021	-2.909	-5.984	-8.025	-9.141	-9.776	-10.181	-10.793	-11.130	-11.197
23.250	2.379	4.976	0.042	-2.888	-5.962	-8.003	-9.120	-9.755	-10.159	-10.771	-11.109	-11.176
23.500	2.400	4.997	0.063	-2.867	-5.941	-7.982	-9.099	-9.734	-10.138	-10.750	-11.088	-11.155
23.750	2.421	5.018	0.084	-2.846	-5.920	-7.961	-9.078	-9.713	-10.117	-10.729	-11.067	-11.134
24.000	2.442	5.039	0.105	-2.825	-5.900	-7.941	-9.057	-9.692	-10.096	-10.709	-11.046	-11.113
24.250	2.462	5.059	0.125	-2.805	-5.879	-7.920	-9.037	-9.672	-10.076	-10.688	-11.026	-11.093
24.500	2.483	5.080	0.146	-2.784	-5.859	-7.900	-9.016	-9.651	-10.056	-10.668	-11.006	-11.073
24.750	2.503	5.100	0.166	-2.764	-5.839	-7.880	-8.996	-9.631	-10.036	-10.648	-10.986	-11.053
25.000	2.522	5.119	0.186	-2.745	-5.819	-7.860	-8.976	-9.611	-10.016	-10.628	-10.966	-11.033
25.250	2.542	5.139	0.205	-2.725	-5.799	-7.840	-8.957	-9.592	-9.996	-10.608	-10.946	-11.013
25.500	2.562	5.159	0.225	-2.705	-5.780	-7.821	-8.937	-9.572	-9.977	-10.589	-10.927	-10.994
25.750	2.581	5.178	0.244	-2.686	-5.761	-7.802	-8.918	-9.553	-9.958	-10.570	-10.907	-10.974
