# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.995 -7.842 -7.668 -6.952 -6.626 -6.465 -6.182 -6.294 -5.946 -6.109 -5.815 -5.553 -5.256 -5.025 -4.553 -3.938 -3.365
0.100 -13.897 -13.983 -13.967 -13.817 -13.653 -13.561 -13.393 -13.455 -13.239 -13.327 -13.151 -12.968 -12.751 -12.575 -12.209 -11.699 -11.204
0.200 -14.326 -14.507 -14.574 -14.652 -14.555 -14.488 -14.359 -14.405 -14.230 -14.295 -14.154 -13.993 -13.795 -13.633 -13.293 -12.811 -12.339
0.300 -14.380 -14.633 -14.773 -15.038 -14.999 -14.955 -14.861 -14.893 -14.755 -14.801 -14.691 -14.549 -14.368 -14.217 -13.898 -13.436 -12.981
0.400 -14.304 -14.616 -14.824 -15.249 -15.263 -15.241 -15.179 -15.198 -15.095 -15.123 -15.041 -14.917 -14.752 -14.611 -14.310 -13.866 -13.425
0.500 -14.116 -14.482 -14.760 -15.341 -15.407 -15.407 -15.378 -15.385 -15.316 -15.328 -15.274 -15.167 -15.020 -14.889 -14.607 -14.180 -13.752
0.600 -13.840 -14.255 -14.608 -15.344 -15.467 -15.489 -15.494 -15.489 -15.456 -15.452 -15.425 -15.338 -15.208 -15.089 -14.826 -14.417 -14.003
0.700 -13.484 -13.945 -14.380 -15.275 -15.457 -15.504 -15.544 -15.527 -15.531 -15.512 -15.514 -15.447 -15.337 -15.230 -14.988 -14.599 -14.199
0.800 -13.054 -13.556 -14.082 -15.141 -15.387 -15.460 -15.539 -15.509 -15.554 -15.519 -15.551 -15.507 -15.418 -15.325 -15.106 -14.737 -14.353
0.900 -12.556 -13.093 -13.719 -14.948 -15.263 -15.365 -15.486 -15.443 -15.531 -15.481 -15.544 -15.524 -15.459 -15.381 -15.188 -14.839 -14.465
1.000 -12.001 -12.564 -13.299 -14.702 -15.092 -15.224 -15.389 -15.333 -15.466 -15.403 -15.498 -15.504 -15.465 -15.404 -15.238 -14.911 -14.551
1.100 -11.405 -11.980 -12.833 -14.407 -14.875 -15.041 -15.252 -15.183 -15.364 -15.289 -15.416 -15.449 -15.438 -15.395 -15.260 -14.958 -14.613
1.200 -10.799 -11.372 -12.339 -14.074 -14.622 -14.822 -15.080 -14.999 -15.229 -15.144 -15.302 -15.364 -15.383 -15.360 -15.259 -14.984 -14.655
1.300 -10.227 -10.784 -11.849 -13.718 -14.342 -14.575 -14.880 -14.789 -15.066 -14.974 -15.162 -15.253 -15.303 -15.301 -15.235 -14.990 -14.679
1.400 -9.738 -10.275 -11.400 -13.360 -14.050 -14.313 -14.660 -14.561 -14.882 -14.787 -15.001 -15.121 -15.203 -15.222 -15.194 -14.980 -14.689
1.500 -9.360 -9.887 -11.029 -13.027 -13.764 -14.050 -14.432 -14.328 -14.686 -14.591 -14.827 -14.972 -15.086 -15.126 -15.136 -14.955 -14.685
1.600 -9.091 -9.619 -10.753 -12.747 -13.504 -13.804 -14.210 -14.103 -14.489 -14.397 -14.648 -14.816 -14.958 -15.019 -15.067 -14.919 -14.671
1.700 -8.896 -9.432 -10.558 -12.533 -13.289 -13.594 -14.010 -13.903 -14.304 -14.217 -14.477 -14.661 -14.827 -14.906 -14.990 -14.875 -14.649
1.800 -8.750 -9.291 -10.421 -12.385 -13.126 -13.427 -13.842 -13.736 -14.141 -14.060 -14.322 -14.515 -14.699 -14.793 -14.908 -14.825 -14.621
1.900 -8.625 -9.167 -10.314 -12.284 -13.011 -13.305 -13.712 -13.608 -14.007 -13.930 -14.191 -14.386 -14.580 -14.685 -14.826 -14.772 -14.590
2.000 -8.512 -9.051 -10.224 -12.214 -12.934 -13.222 -13.618 -13.517 -13.906 -13.831 -14.087 -14.279 -14.477 -14.587 -14.747 -14.718 -14.557
2.100 -8.407 -8.940 -10.144 -12.162 -12.883 -13.167 -13.556 -13.455 -13.835 -13.759 -14.010 -14.197 -14.392 -14.504 -14.676 -14.667 -14.524
2.200 -8.304 -8.829 -10.066 -12.118 -12.847 -13.131 -13.516 -13.415 -13.788 -13.710 -13.957 -14.137 -14.325 -14.435 -14.613 -14.619 -14.493
2.300 -8.203 -8.717 -9.989 -12.076 -12.819 -13.105 -13.491 -13.388 -13.758 -13.677 -13.922 -14.096 -14.276 -14.382 -14.559 -14.577 -14.465
2.400 -8.105 -8.608 -9.914 -12.037 -12.796 -13.087 -13.476 -13.372 -13.742 -13.658 -13.903 -14.073 -14.245 -14.345 -14.517 -14.540 -14.438
2.500 -8.007 -8.497 -9.840 -11.998 -12.777 -13.076 -13.474 -13.368 -13.746 -13.659 -13.908 -14.078 -14.247 -14.342 -14.498 -14.502 -14.386
2.600 -7.911 -8.387 -9.765 -11.958 -12.757 -13.063 -13.471 -13.363 -13.749 -13.660 -13.913 -14.085 -14.252 -14.344 -14.487 -14.474 -14.346
2.700 -7.815 -8.275 -9.689 -11.915 -12.734 -13.049 -13.467 -13.356 -13.751 -13.660 -13.917 -14.093 -14.259 -14.348 -14.482 -14.456 -14.317
2.800 -7.720 -8.165 -9.614 -11.873 -12.711 -13.034 -13.461 -13.349 -13.752 -13.661 -13.921 -14.100 -14.267 -14.355 -14.482 -14.444 -14.296
2.900 -7.625 -8.053 -9.538 -11.828 -12.686 -13.016 -13.454 -13.340 -13.752 -13.659 -13.925 -14.107 -14.276 -14.363 -14.485 -14.439 -14.281
3.000 -7.532 -7.943 -9.462 -11.783 -12.660 -12.999 -13.446 -13.330 -13.751 -13.658 -13.928 -14.114 -14.285 -14.373 -14.491 -14.437 -14.273
3.100 -7.438 -7.831 -9.385 -11.736 -12.633 -12.979 -13.436 -13.319 -13.749 -13.655 -13.929 -14.120 -14.294 -14.383 -14.499 -14.440 -14.269
3.200 -7.346 -7.720 -9.310 -11.689 -12.605 -12.959 -13.425 -13.307 -13.746 -13.652 -13.930 -14.125 -14.304 -14.393 -14.509 -14.445 -14.270
3.300 -7.254 -7.608 -9.233 -11.641 -12.576 -12.937 -13.413 -13.294 -13.741 -13.647 -13.930 -14.130 -14.312 -14.404 -14.520 -14.453 -14.273
3.400 -7.162 -7.495 -9.156 -11.591 -12.544 -12.914 -13.400 -13.279 -13.735 -13.641 -13.929 -14.133 -14.320 -14.414 -14.531 -14.462 -14.279
3.500 -7.071 -7.383 -9.079 -11.540 -12.513 -12.890 -13.386 -13.263 -13.729 -13.635 -13.927 -14.136 -14.327 -14.423 -14.542 -14.472 -14.287
3.600 -6.979 -7.269 -9.001 -11.488 -12.479 -12.864 -13.370 -13.246 -13.721 -13.627 -13.923 -14.137 -14.334 -14.432 -14.554 -14.484 -14.297
3.700 -6.889 -7.156 -8.924 -11.436 -12.446 -12.838 -13.354 -13.229 -13.712 -13.619 -13.919 -14.139 -14.340 -14.441 -14.566 -14.496 -14.308
3.800 -6.799 -7.042 -8.846 -11.383 -12.411 -12.811 -13.336 -13.210 -13.702 -13.610 -13.914 -14.138 -14.345 -14.449 -14.578 -14.509 -14.320
3.900 -6.709 -6.927 -8.767 -11.328 -12.375 -12.782 -13.317 -13.190 -13.691 -13.599 -13.908 -14.137 -14.349 -14.457 -14.589 -14.522 -14.333
