# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.052 -5.999 -5.886 -5.416 -5.157 -5.024 -4.787 -4.878 -4.582 -4.713 -4.465 -4.231 -3.960 -3.745 -3.304 -2.715 -2.162
0.100 -9.943 -10.143 -10.237 -10.441 -10.466 -10.478 -10.497 -10.493 -10.510 -10.508 -10.526 -10.512 -10.479 -10.432 -10.299 -10.000 -9.650
0.200 -10.177 -10.485 -10.688 -11.119 -11.174 -11.189 -11.209 -11.206 -11.226 -11.229 -11.251 -11.253 -11.256 -11.242 -11.189 -10.977 -10.693
0.300 -10.180 -10.557 -10.851 -11.468 -11.568 -11.594 -11.624 -11.616 -11.641 -11.641 -11.667 -11.669 -11.682 -11.682 -11.672 -11.516 -11.277
0.400 -10.096 -10.524 -10.896 -11.670 -11.818 -11.859 -11.906 -11.892 -11.927 -11.920 -11.953 -11.955 -11.970 -11.976 -11.991 -11.876 -11.674
0.500 -9.985 -10.450 -10.893 -11.801 -11.994 -12.051 -12.118 -12.096 -12.146 -12.130 -12.174 -12.177 -12.191 -12.200 -12.231 -12.146 -11.973
0.600 -9.849 -10.345 -10.853 -11.880 -12.117 -12.190 -12.278 -12.248 -12.317 -12.291 -12.347 -12.354 -12.368 -12.378 -12.419 -12.357 -12.210
0.700 -9.697 -10.217 -10.787 -11.922 -12.202 -12.292 -12.401 -12.364 -12.452 -12.418 -12.486 -12.498 -12.514 -12.524 -12.573 -12.530 -12.404
0.800 -9.533 -10.072 -10.702 -11.938 -12.259 -12.365 -12.497 -12.453 -12.562 -12.519 -12.602 -12.623 -12.643 -12.654 -12.706 -12.672 -12.558
0.900 -9.367 -9.920 -10.608 -11.937 -12.297 -12.420 -12.576 -12.524 -12.658 -12.607 -12.706 -12.738 -12.766 -12.781 -12.831 -12.789 -12.667
1.000 -9.197 -9.761 -10.505 -11.921 -12.320 -12.458 -12.636 -12.579 -12.735 -12.678 -12.792 -12.836 -12.874 -12.892 -12.944 -12.897 -12.770
1.100 -9.012 -9.583 -10.385 -11.886 -12.322 -12.477 -12.677 -12.614 -12.793 -12.730 -12.859 -12.914 -12.963 -12.986 -13.041 -12.993 -12.861
1.200 -8.833 -9.409 -10.265 -11.845 -12.318 -12.488 -12.710 -12.640 -12.841 -12.773 -12.916 -12.983 -13.042 -13.070 -13.130 -13.080 -12.946
1.300 -8.637 -9.214 -10.127 -11.785 -12.296 -12.482 -12.725 -12.650 -12.873 -12.801 -12.958 -13.037 -13.107 -13.141 -13.208 -13.159 -13.024
1.400 -8.445 -9.020 -9.989 -11.722 -12.268 -12.469 -12.734 -12.654 -12.898 -12.822 -12.992 -13.083 -13.164 -13.205 -13.279 -13.232 -13.096
1.500 -8.242 -8.812 -9.838 -11.644 -12.228 -12.444 -12.730 -12.645 -12.910 -12.831 -13.014 -13.117 -13.210 -13.258 -13.341 -13.297 -13.161
1.600 -8.038 -8.600 -9.684 -11.561 -12.181 -12.413 -12.719 -12.630 -12.916 -12.834 -13.030 -13.145 -13.251 -13.306 -13.398 -13.359 -13.224
1.700 -7.830 -8.381 -9.523 -11.469 -12.126 -12.373 -12.701 -12.607 -12.914 -12.830 -13.038 -13.165 -13.283 -13.345 -13.448 -13.413 -13.279
1.800 -7.610 -8.145 -9.349 -11.364 -12.058 -12.322 -12.671 -12.573 -12.902 -12.816 -13.036 -13.176 -13.307 -13.378 -13.492 -13.464 -13.331
1.900 -7.393 -7.910 -9.175 -11.256 -11.988 -12.267 -12.638 -12.536 -12.886 -12.798 -13.031 -13.183 -13.327 -13.406 -13.532 -13.511 -13.381
2.000 -7.169 -7.664 -8.993 -11.139 -11.909 -12.204 -12.597 -12.491 -12.862 -12.774 -13.018 -13.182 -13.340 -13.427 -13.565 -13.551 -13.424
2.100 -6.936 -7.404 -8.800 -11.011 -11.820 -12.132 -12.546 -12.437 -12.830 -12.742 -12.997 -13.175 -13.347 -13.443 -13.594 -13.588 -13.464
2.200 -6.701 -7.139 -8.604 -10.877 -11.726 -12.055 -12.491 -12.379 -12.793 -12.705 -12.972 -13.163 -13.350 -13.455 -13.620 -13.622 -13.502
2.300 -6.466 -6.868 -8.403 -10.738 -11.627 -11.973 -12.432 -12.316 -12.752 -12.665 -12.943 -13.146 -13.348 -13.462 -13.641 -13.652 -13.536
2.400 -6.221 -6.584 -8.193 -10.588 -11.519 -11.882 -12.363 -12.245 -12.703 -12.617 -12.906 -13.123 -13.339 -13.463 -13.656 -13.677 -13.564
2.500 -5.969 -6.286 -7.973 -10.428 -11.402 -11.783 -12.288 -12.166 -12.647 -12.564 -12.864 -13.094 -13.326 -13.460 -13.668 -13.699 -13.592
