# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.955 -7.805 -7.632 -6.920 -6.594 -6.433 -6.151 -6.262 -5.914 -6.077 -5.783 -5.521 -5.223 -4.992 -4.520 -3.905 -3.331
0.100 -13.727 -13.823 -13.816 -13.697 -13.548 -13.463 -13.306 -13.363 -13.161 -13.242 -13.077 -12.903 -12.693 -12.522 -12.164 -11.657 -11.165
0.200 -14.130 -14.322 -14.401 -14.514 -14.431 -14.371 -14.255 -14.296 -14.136 -14.194 -14.066 -13.915 -13.728 -13.574 -13.246 -12.772 -12.304
0.300 -14.141 -14.409 -14.565 -14.874 -14.851 -14.816 -14.736 -14.762 -14.641 -14.679 -14.583 -14.453 -14.285 -14.143 -13.840 -13.390 -12.942
0.400 -14.017 -14.347 -14.578 -15.057 -15.091 -15.079 -15.032 -15.046 -14.961 -14.982 -14.914 -14.802 -14.652 -14.522 -14.239 -13.811 -13.379
0.500 -13.775 -14.161 -14.470 -15.117 -15.210 -15.221 -15.209 -15.210 -15.162 -15.166 -15.127 -15.035 -14.903 -14.784 -14.523 -14.115 -13.699
0.600 -13.433 -13.871 -14.266 -15.083 -15.238 -15.274 -15.300 -15.287 -15.278 -15.266 -15.257 -15.186 -15.074 -14.968 -14.729 -14.343 -13.943
0.700 -13.002 -13.488 -13.976 -14.970 -15.192 -15.255 -15.321 -15.296 -15.328 -15.299 -15.322 -15.274 -15.184 -15.092 -14.878 -14.514 -14.131
0.800 -12.489 -13.016 -13.610 -14.787 -15.081 -15.175 -15.284 -15.245 -15.322 -15.277 -15.333 -15.310 -15.244 -15.167 -14.981 -14.642 -14.277
0.900 -11.905 -12.463 -13.174 -14.539 -14.913 -15.039 -15.195 -15.142 -15.267 -15.207 -15.297 -15.300 -15.261 -15.202 -15.046 -14.735 -14.390
1.000 -11.277 -11.852 -12.688 -14.238 -14.695 -14.857 -15.061 -14.994 -15.170 -15.097 -15.221 -15.253 -15.243 -15.203 -15.080 -14.799 -14.476
1.100 -10.637 -11.211 -12.171 -13.895 -14.437 -14.634 -14.889 -14.809 -15.036 -14.952 -15.109 -15.171 -15.193 -15.174 -15.088 -14.838 -14.534
1.200 -10.049 -10.607 -11.669 -13.532 -14.154 -14.385 -14.688 -14.598 -14.875 -14.784 -14.972 -15.064 -15.119 -15.123 -15.074 -14.855 -14.571
1.300 -9.567 -10.106 -11.227 -13.178 -13.864 -14.125 -14.471 -14.373 -14.694 -14.600 -14.814 -14.936 -15.025 -15.050 -15.041 -14.856 -14.592
1.400 -9.216 -9.748 -10.883 -12.866 -13.593 -13.876 -14.254 -14.151 -14.507 -14.414 -14.649 -14.796 -14.916 -14.964 -14.995 -14.844 -14.602
1.500 -8.976 -9.510 -10.643 -12.622 -13.362 -13.656 -14.053 -13.948 -14.328 -14.238 -14.487 -14.654 -14.802 -14.869 -14.938 -14.822 -14.602
1.600 -8.805 -9.344 -10.479 -12.450 -13.186 -13.481 -13.884 -13.780 -14.170 -14.085 -14.340 -14.521 -14.689 -14.774 -14.877 -14.793 -14.595
1.700 -8.671 -9.212 -10.363 -12.338 -13.065 -13.356 -13.756 -13.653 -14.043 -13.963 -14.219 -14.405 -14.588 -14.685 -14.816 -14.761 -14.583
1.800 -8.556 -9.094 -10.270 -12.265 -12.986 -13.273 -13.667 -13.565 -13.950 -13.872 -14.125 -14.312 -14.501 -14.606 -14.759 -14.728 -14.570
1.900 -8.448 -8.980 -10.189 -12.213 -12.937 -13.222 -13.610 -13.509 -13.887 -13.810 -14.060 -14.244 -14.433 -14.542 -14.708 -14.697 -14.556
2.000 -8.347 -8.870 -10.113 -12.172 -12.905 -13.191 -13.578 -13.475 -13.850 -13.771 -14.019 -14.198 -14.384 -14.493 -14.666 -14.670 -14.543
2.100 -8.248 -8.760 -10.039 -12.135 -12.882 -13.171 -13.560 -13.457 -13.830 -13.749 -13.995 -14.171 -14.352 -14.458 -14.633 -14.647 -14.531
2.200 -8.152 -8.651 -9.967 -12.099 -12.863 -13.158 -13.551 -13.446 -13.821 -13.738 -13.985 -14.158 -14.333 -14.436 -14.609 -14.628 -14.522
2.300 -8.058 -8.544 -9.896 -12.064 -12.849 -13.150 -13.553 -13.446 -13.828 -13.741 -13.992 -14.166 -14.339 -14.437 -14.600 -14.609 -14.497
2.400 -7.965 -8.437 -9.825 -12.028 -12.833 -13.143 -13.555 -13.446 -13.837 -13.749 -14.004 -14.180 -14.352 -14.448 -14.600 -14.596 -14.473
2.500 -7.873 -8.329 -9.753 -11.990 -12.816 -13.134 -13.556 -13.445 -13.845 -13.755 -14.015 -14.194 -14.367 -14.461 -14.605 -14.589 -14.457
2.600 -7.783 -8.223 -9.684 -11.953 -12.799 -13.124 -13.556 -13.444 -13.852 -13.762 -14.025 -14.208 -14.382 -14.475 -14.613 -14.587 -14.446
2.700 -7.696 -8.119 -9.614 -11.915 -12.780 -13.114 -13.556 -13.441 -13.858 -13.767 -14.035 -14.222 -14.397 -14.490 -14.623 -14.589 -14.441
2.800 -7.607 -8.012 -9.543 -11.874 -12.759 -13.101 -13.552 -13.437 -13.862 -13.770 -14.043 -14.234 -14.412 -14.505 -14.635 -14.594 -14.439
2.900 -7.520 -7.906 -9.473 -11.833 -12.737 -13.086 -13.548 -13.431 -13.865 -13.773 -14.050 -14.245 -14.426 -14.520 -14.648 -14.601 -14.440
3.000 -7.434 -7.802 -9.403 -11.792 -12.715 -13.072 -13.543 -13.424 -13.868 -13.775 -14.056 -14.255 -14.440 -14.534 -14.661 -14.610 -14.444
3.100 -7.351 -7.699 -9.335 -11.751 -12.692 -13.056 -13.537 -13.417 -13.869 -13.776 -14.061 -14.265 -14.453 -14.549 -14.676 -14.621 -14.450
3.200 -7.267 -7.594 -9.265 -11.708 -12.667 -13.039 -13.529 -13.408 -13.869 -13.776 -14.065 -14.273 -14.465 -14.563 -14.690 -14.632 -14.458
3.300 -7.184 -7.490 -9.195 -11.664 -12.642 -13.021 -13.521 -13.398 -13.867 -13.774 -14.068 -14.280 -14.477 -14.576 -14.705 -14.644 -14.467
3.400 -7.101 -7.386 -9.126 -11.619 -12.616 -13.002 -13.511 -13.387 -13.865 -13.772 -14.070 -14.287 -14.487 -14.589 -14.719 -14.658 -14.477
3.500 -7.020 -7.283 -9.057 -11.575 -12.589 -12.983 -13.501 -13.376 -13.862 -13.769 -14.071 -14.293 -14.497 -14.602 -14.734 -14.671 -14.489
3.600 -6.941 -7.180 -8.989 -11.530 -12.562 -12.963 -13.489 -13.364 -13.858 -13.766 -14.072 -14.298 -14.507 -14.614 -14.748 -14.686 -14.502
3.700 -6.861 -7.077 -8.921 -11.484 -12.533 -12.941 -13.477 -13.350 -13.853 -13.762 -14.071 -14.301 -14.516 -14.625 -14.762 -14.700 -14.515
3.800 -6.781 -6.973 -8.852 -11.436 -12.504 -12.919 -13.464 -13.336 -13.846 -13.756 -14.069 -14.304 -14.523 -14.636 -14.776 -14.715 -14.529
3.900 -6.702 -6.869 -8.782 -11.389 -12.473 -12.896 -13.449 -13.321 -13.839 -13.750 -14.067 -14.306 -14.530 -14.645 -14.790 -14.730 -14.544
4.000 -6.624 -6.766 -8.714 -11.341 -12.443 -12.872 -13.435 -13.305 -13.832 -13.743 -14.064 -14.308 -14.537 -14.655 -14.803 -14.745 -14.559
4.100 -6.547 -6.663 -8.646 -11.293 -12.412 -12.848 -13.419 -13.289 -13.823 -13.736 -14.060 -14.309 -14.543 -14.664 -14.816 -14.760 -14.575
4.200 -6.471 -6.561 -8.578 -11.244 -12.380 -12.824 -13.403 -13.272 -13.815 -13.728 -14.056 -14.309 -14.548 -14.672 -14.829 -14.776 -14.591
4.300 -6.394 -6.457 -8.510 -11.194 -12.347 -12.798 -13.386 -13.254 -13.804 -13.719 -14.050 -14.308 -14.553 -14.680 -14.842 -14.791 -14.607
4.400 -6.318 -6.353 -8.441 -11.144 -12.314 -12.771 -13.368 -13.236 -13.793 -13.710 -14.044 -14.306 -14.556 -14.687 -14.854 -14.806 -14.623
4.500 -6.242 -6.250 -8.373 -11.093 -12.280 -12.744 -13.349 -13.216 -13.782 -13.700 -14.037 -14.304 -14.559 -14.693 -14.865 -14.821 -14.640
4.600 -6.167 -6.147 -8.305 -11.042 -12.246 -12.717 -13.330 -13.197 -13.770 -13.689 -14.030 -14.301 -14.562 -14.699 -14.877 -14.836 -14.656
4.700 -6.093 -6.043 -8.237 -10.991 -12.211 -12.689 -13.311 -13.177 -13.757 -13.678 -14.022 -14.298 -14.564 -14.705 -14.888 -14.851 -14.673
4.800 -6.019 -5.939 -8.169 -10.939 -12.176 -12.660 -13.290 -13.156 -13.744 -13.667 -14.013 -14.294 -14.566 -14.710 -14.898 -14.866 -14.690
4.900 -5.945 -5.835 -8.100 -10.886 -12.140 -12.630 -13.269 -13.134 -13.730 -13.654 -14.004 -14.289 -14.566 -14.714 -14.908 -14.880 -14.706
5.000 -5.871 -5.730 -8.032 -10.832 -12.103 -12.600 -13.247 -13.112 -13.715 -13.641 -13.994 -14.284 -14.566 -14.718 -14.918 -14.894 -14.723
5.100 -5.797 -5.625 -7.963 -10.778 -12.065 -12.569 -13.225 -13.089 -13.700 -13.628 -13.983 -14.278 -14.566 -14.721 -14.927 -14.908 -14.739
5.200 -5.723 -5.520 -7.895 -10.723 -12.027 -12.538 -13.201 -13.066 -13.683 -13.613 -13.972 -14.271 -14.565 -14.723 -14.936 -14.921 -14.755
5.300 -5.651 -5.415 -7.827 -10.669 -11.989 -12.506 -13.178 -13.042 -13.667 -13.599 -13.961 -14.264 -14.563 -14.726 -14.944 -14.934 -14.771
5.400 -5.578 -5.310 -7.759 -10.614 -11.950 -12.474 -13.154 -13.018 -13.650 -13.584 -13.949 -14.256 -14.561 -14.727 -14.952 -14.947 -14.787
5.500 -5.506 -5.204 -7.690 -10.558 -11.911 -12.442 -13.129 -12.993 -13.632 -13.569 -13.936 -14.248 -14.558 -14.728 -14.959 -14.960 -14.803
5.600 -5.434 -5.099 -7.622 -10.502 -11.871 -12.408 -13.104 -12.968 -13.614 -13.553 -13.922 -14.239 -14.555 -14.729 -14.966 -14.972 -14.818
5.700 -5.361 -4.991 -7.553 -10.444 -11.830 -12.374 -13.078 -12.942 -13.595 -13.536 -13.908 -14.229 -14.551 -14.729 -14.973 -14.983 -14.833
5.800 -5.289 -4.884 -7.484 -10.386 -11.789 -12.339 -13.051 -12.915 -13.575 -13.519 -13.894 -14.219 -14.547 -14.728 -14.979 -14.995 -14.848
5.900 -5.217 -4.777 -7.415 -10.328 -11.747 -12.304 -13.024 -12.888 -13.555 -13.501 -13.879 -14.208 -14.542 -14.727 -14.984 -15.006 -14.862
6.000 -5.145 -4.669 -7.346 -10.269 -11.705 -12.268 -12.997 -12.860 -13.535 -13.483 -13.863 -14.197 -14.536 -14.725 -14.989 -15.016 -14.876
6.100 -5.074 -4.561 -7.277 -10.210 -11.663 -12.233 -12.969 -12.832 -13.514 -13.464 -13.847 -14.185 -14.531 -14.723 -14.994 -15.027 -14.890
6.200 -5.003 -4.453 -7.208 -10.151 -11.619 -12.196 -12.940 -12.804 -13.492 -13.445 -13.830 -14.173 -14.524 -14.721 -14.998 -15.036 -14.904
6.300 -4.932 -4.344 -7.139 -10.090 -11.576 -12.159 -12.911 -12.775 -13.470 -13.426 -13.813 -14.160 -14.517 -14.718 -15.002 -15.046 -14.917
6.400 -4.861 -4.235 -7.070 -10.030 -11.532 -12.121 -12.881 -12.745 -13.447 -13.406 -13.796 -14.147 -14.510 -14.714 -15.005 -15.055 -14.930
6.500 -4.790 -4.125 -7.000 -9.968 -11.487 -12.083 -12.851 -12.715 -13.424 -13.385 -13.778 -14.133 -14.502 -14.710 -15.008 -15.064 -14.942
6.600 -4.718 -4.014 -6.930 -9.906 -11.441 -12.044 -12.820 -12.684 -13.400 -13.364 -13.759 -14.119 -14.493 -14.706 -15.011 -15.072 -14.954
6.700 -4.647 -3.903 -6.860 -9.843 -11.395 -12.005 -12.789 -12.653 -13.376 -13.343 -13.740 -14.104 -14.484 -14.701 -15.013 -15.080 -14.966
6.800 -4.575 -3.791 -6.790 -9.780 -11.349 -11.964 -12.756 -12.621 -13.350 -13.321 -13.720 -14.088 -14.475 -14.695 -15.014 -15.087 -14.977
6.900 -4.504 -3.679 -6.720 -9.716 -11.301 -11.924 -12.724 -12.589 -13.325 -13.298 -13.700 -14.072 -14.465 -14.689 -15.015 -15.094 -14.988
7.000 -4.433 -3.567 -6.650 -9.652 -11.254 -11.883 -12.691 -12.557 -13.299 -13.276 -13.679 -14.056 -14.454 -14.683 -15.016 -15.101 -14.999
7.100 -4.362 -3.454 -6.579 -9.587 -11.206 -11.842 -12.658 -12.523 -13.273 -13.252 -13.658 -14.039 -14.443 -14.676 -15.016 -15.108 -15.009
7.200 -4.291 -3.341 -6.509 -9.522 -11.158 -11.800 -12.624 -12.490 -13.246 -13.229 -13.636 -14.022 -14.432 -14.669 -15.016 -15.114 -15.019
7.300 -4.220 -3.227 -6.438 -9.456 -11.109 -11.758 -12.589 -12.456 -13.219 -13.205 -13.614 -14.004 -14.420 -14.661 -15.016 -15.119 -15.029
7.400 -4.149 -3.113 -6.368 -9.389 -11.060 -11.715 -12.554 -12.421 -13.191 -13.180 -13.592 -13.986 -14.408 -14.653 -15.015 -15.125 -15.038
7.500 -4.078 -2.998 -6.296 -9.322 -11.009 -11.671 -12.519 -12.386 -13.162 -13.155 -13.569 -13.967 -14.395 -14.644 -15.014 -15.130 -15.048
7.600 -4.007 -2.881 -6.225 -9.254 -10.958 -11.627 -12.482 -12.351 -13.133 -13.130 -13.545 -13.948 -14.382 -14.635 -15.012 -15.134 -15.056
7.700 -3.935 -2.764 -6.153 -9.185 -10.907 -11.582 -12.446 -12.314 -13.104 -13.104 -13.521 -13.928 -14.368 -14.625 -15.009 -15.138 -15.065
7.800 -3.863 -2.647 -6.081 -9.116 -10.855 -11.537 -12.408 -12.278 -13.073 -13.077 -13.496 -13.907 -14.354 -14.615 -15.007 -15.142 -15.072
7.900 -3.791 -2.529 -6.009 -9.046 -10.803 -11.491 -12.371 -12.241 -13.043 -13.050 -13.471 -13.887 -14.339 -14.604 -15.004 -15.145 -15.080
8.000 -3.719 -2.410 -5.936 -8.976 -10.749 -11.445 -12.332 -12.203 -13.012 -13.023 -13.446 -13.865 -14.324 -14.593 -15.000 -15.148 -15.088
8.100 -3.648 -2.292 -5.864 -8.905 -10.696 -11.398 -12.294 -12.165 -12.981 -12.995 -13.420 -13.844 -14.308 -14.582 -14.997 -15.151 -15.095
8.200 -3.576 -2.172 -5.791 -8.834 -10.642 -11.351 -12.254 -12.126 -12.948 -12.967 -13.394 -13.822 -14.292 -14.570 -14.992 -15.154 -15.101
8.300 -3.504 -2.052 -5.719 -8.762 -10.588 -11.303 -12.215 -12.088 -12.916 -12.939 -13.367 -13.799 -14.276 -14.558 -14.988 -15.156 -15.108
8.400 -3.432 -1.931 -5.646 -8.689 -10.533 -11.255 -12.174 -12.048 -12.883 -12.910 -13.340 -13.776 -14.259 -14.546 -14.983 -15.157 -15.114
8.500 -3.360 -1.810 -5.573 -8.616 -10.478 -11.206 -12.134 -12.008 -12.850 -12.880 -13.312 -13.752 -14.242 -14.533 -14.978 -15.159 -15.120
8.600 -3.287 -1.688 -5.499 -8.542 -10.422 -11.157 -12.093 -11.968 -12.816 -12.851 -13.284 -13.728 -14.224 -14.519 -14.972 -15.160 -15.125
8.700 -3.214 -1.565 -5.425 -8.467 -10.365 -11.107 -12.051 -11.927 -12.781 -12.820 -13.255 -13.704 -14.206 -14.505 -14.966 -15.160 -15.131
8.800 -3.141 -1.440 -5.351 -8.392 -10.307 -11.056 -12.008 -11.885 -12.746 -12.789 -13.226 -13.679 -14.187 -14.491 -14.959 -15.161 -15.136
8.900 -3.068 -1.316 -5.276 -8.315 -10.249 -11.005 -11.965 -11.843 -12.711 -12.758 -13.197 -13.653 -14.168 -14.476 -14.953 -15.161 -15.140
9.000 -2.994 -1.190 -5.201 -8.238 -10.191 -10.953 -11.921 -11.800 -12.674 -12.726 -13.166 -13.627 -14.148 -14.461 -14.945 -15.160 -15.144
9.100 -2.920 -1.064 -5.126 -8.161 -10.132 -10.901 -11.877 -11.758 -12.638 -12.694 -13.136 -13.601 -14.128 -14.445 -14.938 -15.160 -15.148
9.200 -2.846 -0.937 -5.051 -8.083 -10.072 -10.848 -11.833 -11.714 -12.601 -12.662 -13.105 -13.574 -14.108 -14.429 -14.930 -15.159 -15.152
9.300 -2.772 -0.810 -4.976 -8.004 -10.012 -10.795 -11.788 -11.670 -12.563 -12.629 -13.073 -13.547 -14.087 -14.413 -14.921 -15.157 -15.156
9.400 -2.698 -0.682 -4.900 -7.925 -9.951 -10.742 -11.742 -11.626 -12.525 -12.596 -13.042 -13.519 -14.065 -14.396 -14.913 -15.156 -15.159
9.500 -2.623 -0.553 -4.824 -7.845 -9.890 -10.687 -11.696 -11.581 -12.487 -12.562 -13.009 -13.491 -14.044 -14.379 -14.904 -15.154 -15.162
9.600 -2.548 -0.424 -4.748 -7.765 -9.828 -10.633 -11.650 -11.535 -12.448 -12.528 -12.976 -13.462 -14.022 -14.361 -14.894 -15.152 -15.164
9.700 -2.473 -0.293 -4.671 -7.684 -9.766 -10.577 -11.603 -11.490 -12.408 -12.493 -12.943 -13.433 -13.999 -14.343 -14.885 -15.149 -15.167
9.800 -2.398 -0.162 -4.594 -7.602 -9.703 -10.522 -11.555 -11.443 -12.369 -12.458 -12.910 -13.403 -13.976 -14.325 -14.875 -15.146 -15.169
9.900 -2.322 -0.031 -4.517 -7.519 -9.640 -10.465 -11.507 -11.397 -12.328 -12.423 -12.876 -13.373 -13.953 -14.306 -14.864 -15.143 -15.170
10.000 -2.246 0.102 -4.440 -7.436 -9.576 -10.408 -11.458 -11.349 -12.287 -12.387 -12.841 -13.343 -13.929 -14.287 -14.853 -15.140 -15.172
10.100 -2.170 0.235 -4.362 -7.352 -9.511 -10.350 -11.409 -11.301 -12.246 -12.350 -12.806 -13.312 -13.904 -14.267 -14.842 -15.136 -15.173
10.200 -2.093 0.370 -4.283 -7.267 -9.445 -10.292 -11.359 -11.253 -12.203 -12.313 -12.770 -13.280 -13.880 -14.247 -14.831 -15.132 -15.174
10.300 -2.016 0.505 -4.205 -7.181 -9.379 -10.233 -11.309 -11.204 -12.161 -12.276 -12.734 -13.248 -13.854 -14.226 -14.819 -15.127 -15.175
10.400 -1.938 0.641 -4.125 -7.095 -9.313 -10.174 -11.257 -11.154 -12.118 -12.238 -12.697 -13.215 -13.829 -14.205 -14.806 -15.122 -15.175
10.500 -1.861 0.777 -4.046 -7.008 -9.246 -10.114 -11.206 -11.104 -12.074 -12.200 -12.660 -13.183 -13.803 -14.184 -14.794 -15.117 -15.175
10.600 -1.783 0.914 -3.966 -6.921 -9.178 -10.053 -11.154 -11.053 -12.030 -12.162 -12.623 -13.149 -13.776 -14.162 -14.781 -15.112 -15.175
10.700 -1.717 1.028 -3.900 -6.847 -9.121 -10.002 -11.110 -11.010 -11.992 -12.128 -12.591 -13.120 -13.752 -14.143 -14.768 -15.106 -15.173
10.800 -1.709 1.037 -3.891 -6.839 -9.112 -9.993 -11.101 -11.002 -11.984 -12.120 -12.582 -13.112 -13.744 -14.134 -14.760 -15.097 -15.164
10.900 -1.700 1.045 -3.883 -6.830 -9.104 -9.985 -11.092 -10.993 -11.975 -12.111 -12.573 -13.103 -13.735 -14.126 -14.751 -15.089 -15.156
11.000 -1.691 1.054 -3.874 -6.821 -9.095 -9.976 -11.084 -10.984 -11.966 -12.102 -12.565 -13.094 -13.726 -14.117 -14.742 -15.080 -15.147
11.100 -1.682 1.063 -3.865 -6.812 -9.086 -9.967 -11.075 -10.975 -11.957 -12.093 -12.556 -13.085 -13.717 -14.108 -14.733 -15.071 -15.138
11.200 -1.673 1.072 -3.856 -6.803 -9.077 -9.958 -11.065 -10.966 -11.948 -12.084 -12.546 -13.076 -13.708 -14.099 -14.724 -15.062 -15.129
11.300 -1.664 1.082 -3.846 -6.794 -9.067 -9.948 -11.056 -10.957 -11.939 -12.075 -12.537 -13.067 -13.699 -14.089 -14.715 -15.052 -15.119
11.400 -1.655 1.091 -3.837 -6.784 -9.058 -9.939 -11.047 -10.947 -11.929 -12.065 -12.528 -13.057 -13.690 -14.080 -14.705 -15.043 -15.110
11.500 -1.645 1.101 -3.827 -6.775 -9.048 -9.929 -11.037 -10.938 -11.920 -12.056 -12.518 -13.048 -13.680 -14.070 -14.696 -15.033 -15.100
11.600 -1.635 1.110 -3.818 -6.765 -9.039 -9.920 -11.027 -10.928 -11.910 -12.046 -12.508 -13.038 -13.670 -14.061 -14.686 -15.024 -15.091
11.700 -1.625 1.120 -3.808 -6.755 -9.029 -9.910 -11.018 -10.918 -11.900 -12.036 -12.499 -13.028 -13.660 -14.051 -14.676 -15.014 -15.081
11.800 -1.615 1.130 -3.798 -6.745 -9.019 -9.900 -11.008 -10.908 -11.890 -12.026 -12.489 -13.018 -13.650 -14.041 -14.666 -15.004 -15.071
11.900 -1.605 1.140 -3.788 -6.735 -9.009 -9.890 -10.997 -10.898 -11.880 -12.016 -12.478 -13.008 -13.640 -14.031 -14.656 -14.994 -15.061
12.000 -1.595 1.151 -3.777 -6.725 -8.998 -9.879 -10.987 -10.888 -11.870 -12.006 -12.468 -12.998 -13.630 -14.020 -14.646 -14.983 -15.050
12.100 -1.585 1.161 -3.767 -6.714 -8.988 -9.869 -10.977 -10.878 -11.859 -11.995 -12.458 -12.987 -13.620 -14.010 -14.635 -14.973 -15.040
12.200 -1.574 1.172 -3.756 -6.704 -8.977 -9.858 -10.966 -10.867 -11.849 -11.985 -12.447 -12.977 -13.609 -13.999 -14.625 -14.963 -15.030
12.300 -1.563 1.182 -3.746 -6.693 -8.967 -9.848 -10.956 -10.856 -11.838 -11.974 -12.437 -12.966 -13.598 -13.989 -14.614 -14.952 -15.019
12.400 -1.553 1.193 -3.735 -6.682 -8.956 -9.837 -10.945 -10.846 -11.827 -11.964 -12.426 -12.955 -13.588 -13.978 -14.604 -14.941 -15.008
12.500 -1.542 1.204 -3.724 -6.672 -8.945 -9.826 -10.934 -10.835 -11.816 -11.953 -12.415 -12.945 -13.577 -13.967 -14.593 -14.930 -14.997
12.600 -1.531 1.215 -3.713 -6.661 -8.934 -9.815 -10.923 -10.824 -11.805 -11.942 -12.404 -12.934 -13.566 -13.956 -14.582 -14.919 -14.986
12.700 -1.520 1.226 -3.702 -6.650 -8.923 -9.804 -10.912 -10.813 -11.794 -11.931 -12.393 -12.922 -13.555 -13.945 -14.571 -14.908 -14.975
12.800 -1.509 1.237 -3.691 -6.638 -8.912 -9.793 -10.901 -10.802 -11.783 -11.919 -12.382 -12.911 -13.544 -13.934 -14.560 -14.897 -14.964
12.900 -1.497 1.248 -3.680 -6.627 -8.901 -9.782 -10.889 -10.790 -11.772 -11.908 -12.370 -12.900 -13.532 -13.923 -14.548 -14.886 -14.953
