# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.631 -6.554 -6.423 -5.881 -5.599 -5.457 -5.204 -5.302 -4.988 -5.130 -4.866 -4.622 -4.341 -4.121 -3.668 -3.069 -2.508
0.100 -9.461 -9.737 -9.984 -10.679 -10.915 -11.002 -11.115 -11.077 -11.168 -11.124 -11.191 -11.184 -11.135 -11.067 -10.882 -10.524 -10.127
0.200 -9.526 -9.885 -10.210 -11.038 -11.348 -11.480 -11.668 -11.611 -11.791 -11.731 -11.860 -11.917 -11.942 -11.925 -11.833 -11.557 -11.217
0.300 -9.444 -9.866 -10.269 -11.209 -11.553 -11.704 -11.928 -11.864 -12.090 -12.027 -12.187 -12.283 -12.356 -12.374 -12.347 -12.132 -11.833
0.400 -9.301 -9.769 -10.250 -11.302 -11.672 -11.836 -12.082 -12.014 -12.268 -12.208 -12.386 -12.508 -12.617 -12.662 -12.687 -12.521 -12.257
0.500 -9.146 -9.648 -10.200 -11.358 -11.752 -11.925 -12.186 -12.116 -12.389 -12.331 -12.522 -12.663 -12.800 -12.866 -12.935 -12.811 -12.576
0.600 -8.975 -9.503 -10.124 -11.383 -11.804 -11.985 -12.259 -12.187 -12.474 -12.419 -12.620 -12.774 -12.934 -13.019 -13.126 -13.039 -12.830
0.700 -8.794 -9.341 -10.029 -11.385 -11.834 -12.025 -12.310 -12.236 -12.536 -12.482 -12.691 -12.858 -13.037 -13.137 -13.278 -13.224 -13.040
0.800 -8.605 -9.166 -9.919 -11.368 -11.847 -12.048 -12.345 -12.268 -12.581 -12.528 -12.744 -12.920 -13.116 -13.231 -13.401 -13.378 -13.216
0.900 -8.418 -8.987 -9.803 -11.340 -11.849 -12.060 -12.369 -12.289 -12.613 -12.561 -12.784 -12.969 -13.179 -13.306 -13.504 -13.509 -13.368
1.000 -8.232 -8.805 -9.682 -11.302 -11.842 -12.063 -12.384 -12.302 -12.637 -12.585 -12.815 -13.006 -13.229 -13.367 -13.590 -13.622 -13.500
1.100 -8.032 -8.606 -9.545 -11.246 -11.819 -12.052 -12.387 -12.302 -12.649 -12.597 -12.834 -13.033 -13.267 -13.416 -13.663 -13.719 -13.617
1.200 -7.843 -8.414 -9.413 -11.189 -11.794 -12.038 -12.387 -12.299 -12.658 -12.605 -12.848 -13.054 -13.299 -13.457 -13.725 -13.806 -13.721
1.300 -7.638 -8.202 -9.262 -11.115 -11.754 -12.011 -12.374 -12.283 -12.656 -12.602 -12.853 -13.065 -13.321 -13.488 -13.778 -13.881 -13.814
1.400 -7.441 -7.995 -9.116 -11.039 -11.712 -11.980 -12.359 -12.264 -12.650 -12.596 -12.854 -13.073 -13.339 -13.514 -13.824 -13.949 -13.898
1.500 -7.233 -7.772 -8.956 -10.949 -11.657 -11.939 -12.334 -12.236 -12.636 -12.582 -12.846 -13.073 -13.349 -13.533 -13.862 -14.008 -13.974
1.600 -7.029 -7.551 -8.797 -10.857 -11.599 -11.895 -12.306 -12.205 -12.619 -12.564 -12.836 -13.070 -13.356 -13.548 -13.895 -14.062 -14.043
1.700 -6.821 -7.322 -8.631 -10.757 -11.535 -11.845 -12.274 -12.170 -12.600 -12.546 -12.825 -13.067 -13.363 -13.562 -13.925 -14.108 -14.101
1.800 -6.603 -7.077 -8.454 -10.647 -11.466 -11.793 -12.246 -12.138 -12.591 -12.537 -12.828 -13.081 -13.387 -13.592 -13.960 -14.144 -14.138
1.900 -6.391 -6.837 -8.281 -10.536 -11.396 -11.740 -12.215 -12.105 -12.579 -12.527 -12.827 -13.091 -13.408 -13.618 -13.992 -14.178 -14.171
2.000 -6.174 -6.586 -8.100 -10.416 -11.318 -11.680 -12.178 -12.065 -12.561 -12.510 -12.821 -13.096 -13.424 -13.640 -14.020 -14.208 -14.202
