# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.692	-10.651	-10.543	-10.100	-9.740	-9.299	-8.960	-8.693	-8.484	-8.047	-7.464	-6.915
0.250	-13.083	-13.388	-13.601	-14.077	-14.122	-14.035	-13.897	-13.754	-13.629	-13.338	-12.892	-12.437
0.500	-12.562	-13.012	-13.447	-14.376	-14.637	-14.721	-14.678	-14.593	-14.507	-14.285	-13.901	-13.490
0.750	-11.549	-12.100	-12.801	-14.174	-14.667	-14.926	-14.978	-14.950	-14.902	-14.744	-14.418	-14.047
1.000	-10.506	-11.080	-12.040	-13.780	-14.495	-14.923	-15.068	-15.097	-15.087	-14.994	-14.726	-14.394
1.250	-9.814	-10.368	-11.480	-13.420	-14.289	-14.842	-15.064	-15.142	-15.166	-15.132	-14.920	-14.627
1.500	-9.376	-9.906	-11.132	-13.196	-14.156	-14.782	-15.052	-15.163	-15.211	-15.224	-15.057	-14.799
1.750	-9.008	-9.500	-10.849	-13.034	-14.079	-14.762	-15.064	-15.196	-15.259	-15.303	-15.170	-14.940
2.000	-8.654	-9.094	-10.569	-12.872	-14.009	-14.752	-15.085	-15.235	-15.311	-15.377	-15.269	-15.060
2.250	-8.297	-8.671	-10.278	-12.691	-13.925	-14.737	-15.107	-15.276	-15.364	-15.447	-15.350	-15.147
2.500	-7.962	-8.262	-9.998	-12.508	-13.837	-14.716	-15.123	-15.314	-15.415	-15.515	-15.426	-15.223
2.750	-7.625	-7.840	-9.709	-12.308	-13.730	-14.676	-15.122	-15.335	-15.449	-15.570	-15.493	-15.295
3.000	-7.285	-7.403	-9.410	-12.090	-13.607	-14.620	-15.104	-15.340	-15.469	-15.612	-15.552	-15.361
3.250	-6.951	-6.963	-9.111	-11.864	-13.475	-14.553	-15.075	-15.334	-15.479	-15.645	-15.602	-15.421
3.500	-6.616	-6.511	-8.807	-11.624	-13.329	-14.473	-15.034	-15.317	-15.477	-15.668	-15.645	-15.474
3.750	-6.267	-6.030	-8.484	-11.360	-13.163	-14.374	-14.975	-15.283	-15.460	-15.678	-15.677	-15.520
4.000	-5.942	-5.568	-8.180	-11.103	-13.000	-14.276	-14.916	-15.248	-15.441	-15.686	-15.706	-15.563
4.250	-5.594	-5.065	-7.850	-10.816	-12.813	-14.156	-14.838	-15.195	-15.405	-15.680	-15.725	-15.597
4.500	-5.244	-4.548	-7.515	-10.515	-12.614	-14.026	-14.749	-15.133	-15.361	-15.666	-15.737	-15.625
4.750	-4.906	-4.037	-7.189	-10.213	-12.413	-13.892	-14.657	-15.066	-15.313	-15.649	-15.745	-15.650
5.000	-4.549	-3.488	-6.842	-9.883	-12.190	-13.740	-14.548	-14.985	-15.250	-15.619	-15.744	-15.668
5.250	-4.181	-2.912	-6.482	-9.531	-11.949	-13.572	-14.425	-14.891	-15.176	-15.580	-15.735	-15.678
5.500	-3.828	-2.349	-6.137	-9.185	-11.712	-13.405	-14.303	-14.797	-15.102	-15.539	-15.724	-15.687
5.750	-3.461	-1.756	-5.776	-8.814	-11.456	-13.223	-14.167	-14.690	-15.016	-15.489	-15.705	-15.690
6.000	-3.079	-1.131	-5.400	-8.418	-11.180	-13.024	-14.016	-14.570	-14.917	-15.429	-15.678	-15.685
6.250	-2.685	-0.482	-5.013	-8.002	-10.888	-12.811	-13.852	-14.439	-14.809	-15.360	-15.644	-15.675
6.500	-2.303	0.157	-4.636	-7.589	-10.598	-12.598	-13.688	-14.306	-14.699	-15.290	-15.609	-15.663
6.750	-2.072	0.525	-4.409	-7.339	-10.414	-12.454	-13.571	-14.206	-14.610	-15.223	-15.560	-15.627
7.000	-2.012	0.585	-4.349	-7.279	-10.354	-12.394	-13.511	-14.146	-14.550	-15.163	-15.500	-15.567
7.250	-1.949	0.648	-4.286	-7.216	-10.290	-12.331	-13.448	-14.083	-14.487	-15.099	-15.437	-15.504
7.500	-1.883	0.714	-4.220	-7.150	-10.225	-12.266	-13.382	-14.017	-14.422	-15.034	-15.371	-15.439
7.750	-1.819	0.778	-4.156	-7.086	-10.161	-12.202	-13.318	-13.953	-14.358	-14.970	-15.307	-15.375
8.000	-1.752	0.845	-4.089	-7.019	-10.094	-12.135	-13.251	-13.886	-14.291	-14.903	-15.241	-15.308
8.250	-1.683	0.914	-4.020	-6.950	-10.025	-12.066	-13.182	-13.817	-14.222	-14.834	-15.171	-15.238
8.500	-1.612	0.985	-3.948	-6.879	-9.953	-11.994	-13.110	-13.745	-14.150	-14.762	-15.100	-15.167
8.750	-1.539	1.058	-3.876	-6.806	-9.881	-11.921	-13.038	-13.673	-14.077	-14.689	-15.027	-15.094
9.000	-1.466	1.131	-3.803	-6.733	-9.808	-11.848	-12.965	-13.600	-14.004	-14.617	-14.954	-15.021
9.250	-1.394	1.203	-3.731	-6.661	-9.735	-11.776	-12.893	-13.528	-13.932	-14.544	-14.882	-14.949
9.500	-1.321	1.276	-3.658	-6.588	-9.662	-11.703	-12.820	-13.454	-13.859	-14.471	-14.809	-14.876
9.750	-1.247	1.350	-3.584	-6.514	-9.588	-11.629	-12.746	-13.380	-13.785	-14.397	-14.735	-14.802
10.000	-1.172	1.425	-3.509	-6.439	-9.514	-11.555	-12.671	-13.306	-13.711	-14.323	-14.660	-14.727
10.250	-1.098	1.499	-3.435	-6.365	-9.440	-11.480	-12.597	-13.232	-13.636	-14.249	-14.586	-14.653
10.500	-1.024	1.573	-3.361	-6.291	-9.366	-11.406	-12.523	-13.158	-13.562	-14.175	-14.512	-14.579
10.750	-0.952	1.645	-3.289	-6.219	-9.294	-11.334	-12.451	-13.086	-13.490	-14.103	-14.440	-14.507
11.000	-0.881	1.716	-3.218	-6.148	-9.223	-11.263	-12.380	-13.015	-13.419	-14.032	-14.369	-14.436
11.250	-0.811	1.786	-3.148	-6.078	-9.152	-11.193	-12.310	-12.945	-13.349	-13.961	-14.299	-14.366
11.500	-0.742	1.855	-3.079	-6.009	-9.083	-11.124	-12.241	-12.876	-13.280	-13.892	-14.230	-14.297
11.750	-0.674	1.923	-3.011	-5.941	-9.016	-11.056	-12.173	-12.808	-13.212	-13.825	-14.162	-14.229
12.000	-0.608	1.989	-2.945	-5.875	-8.949	-10.990	-12.107	-12.741	-13.146	-13.758	-14.096	-14.163
12.250	-0.543	2.054	-2.880	-5.810	-8.885	-10.926	-12.042	-12.677	-13.082	-13.694	-14.031	-14.099
12.500	-0.481	2.116	-2.817	-5.748	-8.822	-10.863	-11.979	-12.614	-13.019	-13.631	-13.969	-14.036
12.750	-0.420	2.177	-2.757	-5.687	-8.762	-10.803	-11.919	-12.554	-12.959	-13.571	-13.908	-13.975
13.000	-0.362	2.235	-2.699	-5.629	-8.703	-10.744	-11.861	-12.496	-12.900	-13.512	-13.850	-13.917
13.250	-0.306	2.291	-2.642	-5.573	-8.647	-10.688	-11.805	-12.439	-12.844	-13.456	-13.794	-13.861
13.500	-0.251	2.346	-2.588	-5.518	-8.593	-10.633	-11.750	-12.385	-12.789	-13.402	-13.739	-13.806
13.750	-0.199	2.398	-2.535	-5.466	-8.540	-10.581	-11.697	-12.332	-12.737	-13.349	-13.687	-13.754
14.000	-0.148	2.449	-2.485	-5.415	-8.489	-10.530	-11.647	-12.282	-12.686	-13.298	-13.636	-13.703
14.250	-0.099	2.498	-2.436	-5.366	-8.441	-10.482	-11.598	-12.233	-12.638	-13.250	-13.587	-13.654
14.500	-0.052	2.545	-2.389	-5.319	-8.394	-10.435	-11.551	-12.186	-12.591	-13.203	-13.541	-13.608
14.750	-0.007	2.590	-2.344	-5.274	-8.349	-10.390	-11.506	-12.141	-12.546	-13.158	-13.496	-13.563
15.000	0.036	2.633	-2.301	-5.231	-8.306	-10.346	-11.463	-12.098	-12.502	-13.115	-13.452	-13.519
15.250	0.077	2.674	-2.260	-5.190	-8.264	-10.305	-11.422	-12.056	-12.461	-13.073	-13.411	-13.478
15.500	0.117	2.714	-2.219	-5.150	-8.224	-10.265	-11.382	-12.016	-12.421	-13.033	-13.371	-13.438
15.750	0.156	2.753	-2.181	-5.111	-8.186	-10.226	-11.343	-11.978	-12.382	-12.995	-13.332	-13.399
16.000	0.193	2.790	-2.144	-5.074	-8.148	-10.189	-11.306	-11.941	-12.345	-12.957	-13.295	-13.362
16.250	0.229	2.826	-2.108	-5.038	-8.112	-10.153	-11.270	-11.905	-12.309	-12.921	-13.259	-13.326
16.500	0.264	2.861	-2.073	-5.003	-8.078	-10.118	-11.235	-11.870	-12.274	-12.886	-13.224	-13.291
16.750	0.298	2.895	-2.039	-4.969	-8.044	-10.085	-11.201	-11.836	-12.241	-12.853	-13.190	-13.257
17.000	0.330	2.927	-2.007	-4.937	-8.011	-10.052	-11.169	-11.803	-12.208	-12.820	-13.158	-13.225
17.250	0.362	2.959	-1.975	-4.905	-7.979	-10.020	-11.137	-11.772	-12.176	-12.788	-13.126	-13.193
17.500	0.393	2.990	-1.944	-4.874	-7.949	-9.989	-11.106	-11.741	-12.145	-12.758	-13.095	-13.162
17.750	0.423	3.020	-1.914	-4.844	-7.919	-9.960	-11.076	-11.711	-12.115	-12.728	-13.065	-13.132
18.000	0.452	3.049	-1.885	-4.815	-7.890	-9.930	-11.047	-11.682	-12.086	-12.698	-13.036	-13.103
18.250	0.481	3.077	-1.856	-4.786	-7.861	-9.902	-11.018	-11.653	-12.058	-12.670	-13.008	-13.075
18.500	0.508	3.105	-1.829	-4.759	-7.833	-9.874	-10.991	-11.625	-12.030	-12.642	-12.980	-13.047
18.750	0.536	3.132	-1.801	-4.731	-7.806	-9.847	-10.963	-11.598	-12.003	-12.615	-12.953	-13.020
19.000	0.562	3.159	-1.775	-4.705	-7.779	-9.820	-10.937	-11.572	-11.976	-12.588	-12.926	-12.993
19.250	0.588	3.185	-1.749	-4.679	-7.753	-9.794	-10.911	-11.546	-11.950	-12.562	-12.900	-12.967
19.500	0.614	3.211	-1.723	-4.653	-7.728	-9.769	-10.885	-11.520	-11.925	-12.537	-12.874	-12.941
19.750	0.639	3.236	-1.698	-4.628	-7.703	-9.744	-10.860	-11.495	-11.900	-12.512	-12.849	-12.916
20.000	0.663	3.260	-1.674	-4.604	-7.678	-9.719	-10.836	-11.470	-11.875	-12.487	-12.825	-12.892
20.250	0.688	3.285	-1.649	-4.579	-7.654	-9.695	-10.811	-11.446	-11.851	-12.463	-12.801	-12.868
20.500	0.711	3.308	-1.626	-4.556	-7.630	-9.671	-10.788	-11.423	-11.827	-12.439	-12.777	-12.844
20.750	0.735	3.332	-1.602	-4.532	-7.607	-9.648	-10.764	-11.399	-11.804	-12.416	-12.754	-12.821
21.000	0.758	3.355	-1.579	-4.509	-7.584	-9.625	-10.741	-11.376	-11.781	-12.393	-12.731	-12.798
21.250	0.780	3.377	-1.557	-4.487	-7.561	-9.602	-10.719	-11.354	-11.758	-12.370	-12.708	-12.775
21.500	0.803	3.400	-1.534	-4.464	-7.539	-9.580	-10.696	-11.331	-11.736	-12.348	-12.686	-12.753
21.750	0.824	3.421	-1.512	-4.443	-7.517	-9.558	-10.674	-11.309	-11.714	-12.326	-12.664	-12.731
22.000	0.846	3.443	-1.491	-4.421	-7.495	-9.536	-10.653	-11.288	-11.692	-12.304	-12.642	-12.709
22.250	0.867	3.464	-1.469	-4.400	-7.474	-9.515	-10.631	-11.266	-11.671	-12.283	-12.621	-12.688
22.500	0.889	3.485	-1.448	-4.378	-7.453	-9.494	-10.610	-11.245	-11.650	-12.262	-12.600	-12.667
22.750	0.909	3.506	-1.428	-4.358	-7.432	-9.473	-10.590	-11.225	-11.629	-12.241	-12.579	-12.646
23.000	0.930	3.527	-1.407	-4.337	-7.412	-9.453	-10.569	-11.204	-11.609	-12.221	-12.558	-12.625
23.250	0.950	3.547	-1.387	-4.317	-7.392	-9.432	-10.549	-11.184	-11.588	-12.201	-12.538	-12.605
23.500	0.970	3.567	-1.367	-4.297	-7.372	-9.412	-10.529	-11.164	-11.568	-12.181	-12.518	-12.585
23.750	0.990	3.587	-1.347	-4.277	-7.352	-9.393	-10.509	-11.144	-11.549	-12.161	-12.498	-12.565
24.000	1.009	3.606	-1.328	-4.258	-7.332	-9.373	-10.490	-11.125	-11.529	-12.141	-12.479	-12.546
24.250	1.028	3.625	-1.308	-4.239	-7.313	-9.354	-10.470	-11.105	-11.510	-12.122	-12.460	-12.527
24.500	1.048	3.644	-1.289	-4.219	-7.294	-9.335	-10.451	-11.086	-11.491	-12.103	-12.441	-12.508
24.750	1.066	3.663	-1.271	-4.201	-7.275	-9.316	-10.433	-11.067	-11.472	-12.084	-12.422	-12.489
25.000	1.085	3.682	-1.252	-4.182	-7.257	-9.297	-10.414	-11.049	-11.453	-12.066	-12.403	-12.470
25.250	1.103	3.700	-1.234	-4.164	-7.238	-9.279	-10.396	-11.030	-11.435	-12.047	-12.385	-12.452
25.500	1.122	3.718	-1.215	-4.145	-7.220	-9.261	-10.377	-11.012	-11.417	-12.029	-12.367	-12.434
25.750	1.140	3.736	-1.197	-4.127	-7.202	-9.243	-10.359	-10.994	-11.399	-12.011	-12.349	-12.416
26.000	1.157	3.754	-1.180	-4.110	-7.184	-9.225	-10.342	-10.976	-11.381	-11.993	-12.331	-12.398
26.250	1.175	3.772	-1.162	-4.092	-7.167	-9.207	-10.324	-10.959	-11.363	-11.976	-12.313	-12.380
26.500	1.192	3.789	-1.145	-4.075	-7.149	-9.190	-10.307	-10.941	-11.346	-11.958	-12.296	-12.363
26.750	1.210	3.807	-1.127	-4.057	-7.132	-9.173	-10.289	-10.924	-11.329	-11.941	-12.279	-12.346
27.000	1.227	3.824	-1.110	-4.040	-7.115	-9.156	-10.272	-10.907	-11.312	-11.924	-12.261	-12.329
27.250	1.244	3.841	-1.093	-4.023	-7.098	-9.139	-10.255	-10.890	-11.295	-11.907	-12.245	-12.312
27.500	1.260	3.857	-1.077	-4.007	-7.081	-9.122	-10.239	-10.873	-11.278	-11.890	-12.228	-12.295
27.750	1.277	3.874	-1.060	-3.990	-7.065	-9.105	-10.222	-10.857	-11.261	-11.874	-12.211	-12.278
28.000	1.293	3.890	-1.044	-3.974	-7.048	-9.089	-10.206	-10.840	-11.245	-11.857	-12.195	-12.262
28.250	1.310	3.907	-1.027	-3.957	-7.032	-9.073	-10.189	-10.824	-11.229	-11.841	-12.179	-12.246
28.500	1.326	3.923	-1.011	-3.941	-7.016	-9.057	-10.173	-10.808	-11.213	-11.825	-12.162	-12.229
28.750	1.342	3.939	-0.995	-3.925	-7.000	-9.041	-10.157	-10.792	-11.197	-11.809	-12.146	-12.213
29.000	1.358	3.955	-0.979	-3.909	-6.984	-9.025	-10.141	-10.776	-11.181	-11.793	-12.131	-12.198
29.250	1.373	3.970	-0.964	-3.894	-6.968	-9.009	-10.126	-10.761	-11.165	-11.777	-12.115	-12.182
29.500	1.389	3.986	-0.948	-3.878	-6.953	-8.994	-10.110	-10.745	-11.150	-11.762	-12.099	-12.166
29.750	1.404	4.001	-0.933	-3.863	-6.937	-8.978	-10.095	-10.730	-11.134	-11.746	-12.084	-12.151
30.000	1.419	4.016	-0.917	-3.848	-6.922	-8.963	-10.080	-10.714	-11.119	-11.731	-12.069	-12.136
