# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -9.704 -9.501 -9.298 -8.445 -8.079 -7.901 -7.590 -7.714 -7.334 -7.518 -7.193 -6.912 -6.598 -6.355 -5.863 -5.228 -4.642
0.100 -14.282 -14.264 -14.185 -13.870 -13.684 -13.585 -13.407 -13.473 -13.247 -13.340 -13.155 -12.966 -12.738 -12.554 -12.169 -11.634 -11.118
0.200 -14.003 -14.143 -14.190 -14.265 -14.200 -14.152 -14.056 -14.089 -13.953 -13.999 -13.890 -13.752 -13.573 -13.421 -13.092 -12.608 -12.128
0.300 -13.415 -13.696 -13.887 -14.318 -14.367 -14.365 -14.340 -14.346 -14.286 -14.297 -14.250 -14.153 -14.015 -13.890 -13.607 -13.163 -12.711
0.400 -12.772 -13.165 -13.503 -14.245 -14.400 -14.441 -14.479 -14.464 -14.471 -14.454 -14.458 -14.399 -14.297 -14.195 -13.952 -13.545 -13.116
0.500 -12.162 -12.633 -13.110 -14.113 -14.365 -14.447 -14.543 -14.508 -14.576 -14.536 -14.586 -14.560 -14.491 -14.411 -14.205 -13.830 -13.422
0.600 -11.602 -12.119 -12.721 -13.944 -14.286 -14.405 -14.554 -14.503 -14.627 -14.570 -14.658 -14.664 -14.626 -14.566 -14.395 -14.051 -13.664
0.700 -11.067 -11.612 -12.332 -13.746 -14.173 -14.327 -14.527 -14.462 -14.637 -14.566 -14.690 -14.725 -14.718 -14.677 -14.541 -14.226 -13.859
0.800 -10.532 -11.091 -11.929 -13.521 -14.030 -14.219 -14.467 -14.390 -14.614 -14.533 -14.689 -14.753 -14.775 -14.754 -14.652 -14.366 -14.019
0.900 -9.974 -10.535 -11.503 -13.269 -13.861 -14.085 -14.380 -14.292 -14.564 -14.475 -14.660 -14.752 -14.805 -14.804 -14.736 -14.479 -14.152
1.000 -9.409 -9.955 -11.066 -13.000 -13.676 -13.934 -14.276 -14.178 -14.496 -14.402 -14.614 -14.733 -14.815 -14.833 -14.798 -14.571 -14.263
1.100 -8.848 -9.358 -10.622 -12.716 -13.475 -13.767 -14.153 -14.047 -14.409 -14.312 -14.549 -14.693 -14.804 -14.842 -14.842 -14.644 -14.355
1.200 -8.337 -8.795 -10.206 -12.439 -13.275 -13.599 -14.027 -13.914 -14.315 -14.217 -14.476 -14.645 -14.783 -14.839 -14.872 -14.703 -14.434
1.300 -7.897 -8.295 -9.835 -12.178 -13.083 -13.434 -13.899 -13.781 -14.217 -14.121 -14.398 -14.588 -14.753 -14.826 -14.890 -14.749 -14.500
1.400 -7.546 -7.889 -9.528 -11.951 -12.911 -13.286 -13.781 -13.659 -14.125 -14.031 -14.323 -14.532 -14.720 -14.809 -14.902 -14.788 -14.556
1.500 -7.256 -7.550 -9.269 -11.752 -12.758 -13.152 -13.672 -13.548 -14.038 -13.948 -14.251 -14.477 -14.684 -14.788 -14.908 -14.818 -14.605
1.600 -7.027 -7.280 -9.064 -11.593 -12.634 -13.043 -13.584 -13.458 -13.967 -13.880 -14.193 -14.431 -14.655 -14.771 -14.913 -14.846 -14.649
1.700 -6.816 -7.023 -8.875 -11.446 -12.521 -12.944 -13.503 -13.375 -13.902 -13.818 -14.139 -14.388 -14.627 -14.753 -14.917 -14.870 -14.688
1.800 -6.623 -6.783 -8.703 -11.315 -12.422 -12.859 -13.434 -13.306 -13.848 -13.767 -14.095 -14.355 -14.607 -14.742 -14.923 -14.891 -14.719
1.900 -6.448 -6.558 -8.546 -11.196 -12.335 -12.784 -13.375 -13.245 -13.802 -13.724 -14.058 -14.327 -14.591 -14.735 -14.930 -14.913 -14.751
2.000 -6.268 -6.323 -8.384 -11.073 -12.245 -12.706 -13.314 -13.183 -13.754 -13.679 -14.020 -14.297 -14.573 -14.725 -14.936 -14.933 -14.781
2.100 -6.091 -6.086 -8.223 -10.949 -12.155 -12.630 -13.253 -13.121 -13.707 -13.635 -13.982 -14.268 -14.556 -14.715 -14.941 -14.952 -14.811
