# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -7.419 -7.291 -7.129 -6.463 -6.147 -5.991 -5.715 -5.823 -5.483 -5.641 -5.353 -5.095 -4.801 -4.572 -4.104 -3.491 -2.920
0.100 -11.545 -11.825 -12.018 -12.449 -12.491 -12.484 -12.448 -12.458 -12.384 -12.399 -12.340 -12.232 -12.079 -11.943 -11.639 -11.175 -10.706
0.200 -11.552 -11.933 -12.259 -12.986 -13.141 -13.183 -13.222 -13.206 -13.214 -13.196 -13.201 -13.142 -13.038 -12.934 -12.688 -12.275 -11.843
0.300 -11.382 -11.827 -12.261 -13.197 -13.434 -13.512 -13.604 -13.571 -13.636 -13.598 -13.646 -13.621 -13.553 -13.473 -13.270 -12.896 -12.490
0.400 -11.141 -11.633 -12.165 -13.276 -13.583 -13.690 -13.826 -13.780 -13.892 -13.841 -13.922 -13.925 -13.887 -13.828 -13.660 -13.319 -12.936
0.500 -10.850 -11.376 -12.005 -13.275 -13.647 -13.782 -13.959 -13.901 -14.055 -13.993 -14.103 -14.132 -14.121 -14.080 -13.945 -13.634 -13.270
0.600 -10.475 -11.026 -11.760 -13.192 -13.635 -13.799 -14.017 -13.948 -14.145 -14.073 -14.212 -14.265 -14.282 -14.259 -14.157 -13.874 -13.531
0.700 -10.005 -10.570 -11.424 -13.029 -13.550 -13.747 -14.009 -13.930 -14.172 -14.092 -14.260 -14.340 -14.385 -14.382 -14.313 -14.060 -13.737
0.800 -9.440 -10.003 -10.997 -12.787 -13.397 -13.631 -13.944 -13.853 -14.145 -14.058 -14.256 -14.365 -14.442 -14.458 -14.426 -14.205 -13.902
0.900 -8.781 -9.319 -10.480 -12.468 -13.180 -13.456 -13.824 -13.723 -14.069 -13.976 -14.206 -14.347 -14.458 -14.497 -14.503 -14.315 -14.035
1.000 -8.061 -8.537 -9.896 -12.087 -12.911 -13.233 -13.661 -13.549 -13.953 -13.858 -14.119 -14.293 -14.440 -14.504 -14.552 -14.399 -14.142
1.100 -7.313 -7.682 -9.270 -11.657 -12.602 -12.972 -13.462 -13.341 -13.804 -13.710 -14.001 -14.209 -14.395 -14.484 -14.576 -14.460 -14.227
1.200 -6.611 -6.835 -8.662 -11.218 -12.280 -12.698 -13.248 -13.120 -13.638 -13.550 -13.867 -14.108 -14.333 -14.447 -14.583 -14.504 -14.296
1.300 -6.013 -6.083 -8.122 -10.801 -11.968 -12.428 -13.031 -12.900 -13.466 -13.387 -13.725 -13.996 -14.259 -14.397 -14.577 -14.536 -14.352
1.400 -5.557 -5.510 -7.695 -10.446 -11.692 -12.185 -12.831 -12.698 -13.304 -13.235 -13.590 -13.886 -14.182 -14.344 -14.564 -14.559 -14.399
1.500 -5.222 -5.100 -7.373 -10.162 -11.462 -11.979 -12.656 -12.523 -13.158 -13.101 -13.467 -13.784 -14.108 -14.290 -14.548 -14.576 -14.439
1.600 -4.973 -4.797 -7.134 -9.945 -11.280 -11.813 -12.512 -12.379 -13.035 -12.987 -13.361 -13.694 -14.041 -14.240 -14.531 -14.590 -14.475
1.700 -4.774 -4.545 -6.943 -9.775 -11.135 -11.679 -12.394 -12.261 -12.933 -12.892 -13.272 -13.616 -13.982 -14.195 -14.514 -14.601 -14.507
1.800 -4.603 -4.318 -6.781 -9.634 -11.017 -11.571 -12.297 -12.165 -12.848 -12.814 -13.198 -13.551 -13.931 -14.156 -14.500 -14.612 -14.537
1.900 -4.450 -4.104 -6.635 -9.510 -10.917 -11.479 -12.216 -12.084 -12.777 -12.747 -13.135 -13.495 -13.887 -14.121 -14.486 -14.621 -14.563
2.000 -4.309 -3.899 -6.502 -9.399 -10.830 -11.401 -12.148 -12.016 -12.717 -12.691 -13.081 -13.447 -13.849 -14.092 -14.474 -14.629 -14.588
2.100 -4.188 -3.702 -6.387 -9.306 -10.770 -11.354 -12.115 -11.983 -12.696 -12.673 -13.067 -13.439 -13.846 -14.091 -14.476 -14.630 -14.587
2.200 -4.072 -3.510 -6.275 -9.213 -10.711 -11.307 -12.083 -11.950 -12.674 -12.655 -13.053 -13.430 -13.843 -14.091 -14.479 -14.633 -14.588
2.300 -3.959 -3.321 -6.167 -9.122 -10.652 -11.260 -12.049 -11.917 -12.652 -12.636 -13.038 -13.420 -13.840 -14.091 -14.482 -14.637 -14.592
2.400 -3.849 -3.134 -6.059 -9.030 -10.591 -11.211 -12.014 -11.882 -12.628 -12.616 -13.021 -13.409 -13.835 -14.089 -14.485 -14.641 -14.596
