# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.789 -10.585 -10.382 -9.527 -9.160 -8.982 -8.670 -8.795 -8.414 -8.599 -8.273 -7.992 -7.677 -7.434 -6.942 -6.307 -5.720
0.100 -14.891 -14.958 -14.929 -14.743 -14.572 -14.476 -14.302 -14.367 -14.143 -14.234 -14.051 -13.863 -13.636 -13.453 -13.071 -12.540 -12.029
0.200 -14.138 -14.413 -14.578 -14.903 -14.887 -14.855 -14.779 -14.804 -14.688 -14.723 -14.631 -14.502 -14.332 -14.187 -13.873 -13.405 -12.939
0.300 -13.010 -13.438 -13.813 -14.595 -14.741 -14.775 -14.800 -14.788 -14.779 -14.768 -14.760 -14.691 -14.581 -14.475 -14.230 -13.825 -13.402
0.400 -11.558 -12.090 -12.718 -13.961 -14.293 -14.405 -14.544 -14.497 -14.608 -14.555 -14.636 -14.636 -14.596 -14.535 -14.370 -14.037 -13.662
0.500 -9.922 -10.476 -11.376 -13.056 -13.603 -13.808 -14.077 -13.995 -14.242 -14.158 -14.328 -14.407 -14.450 -14.445 -14.376 -14.125 -13.806
0.600 -8.538 -9.040 -10.075 -12.018 -12.771 -13.070 -13.471 -13.364 -13.745 -13.652 -13.901 -14.063 -14.200 -14.257 -14.297 -14.139 -13.880
0.700 -7.589 -8.089 -9.102 -11.067 -11.949 -12.321 -12.831 -12.712 -13.206 -13.126 -13.432 -13.672 -13.903 -14.024 -14.175 -14.113 -13.917
0.800 -6.815 -7.340 -8.376 -10.318 -11.239 -11.652 -12.233 -12.114 -12.688 -12.637 -12.979 -13.282 -13.599 -13.780 -14.039 -14.070 -13.935
0.900 -6.043 -6.567 -7.711 -9.717 -10.652 -11.084 -11.708 -11.594 -12.221 -12.202 -12.566 -12.917 -13.309 -13.543 -13.902 -14.019 -13.942
1.000 -5.230 -5.715 -7.023 -9.170 -10.145 -10.596 -11.252 -11.140 -11.807 -11.816 -12.196 -12.583 -13.036 -13.317 -13.764 -13.962 -13.940
