# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -6.462 -6.363 -6.220 -5.635 -5.345 -5.199 -4.942 -5.042 -4.722 -4.868 -4.599 -4.352 -4.069 -3.847 -3.392 -2.791 -2.229
0.100 -10.793 -11.031 -11.159 -11.421 -11.415 -11.396 -11.351 -11.367 -11.295 -11.316 -11.262 -11.174 -11.054 -10.945 -10.700 -10.300 -9.881
0.200 -10.964 -11.311 -11.565 -12.100 -12.170 -12.180 -12.176 -12.177 -12.148 -12.153 -12.133 -12.072 -11.984 -11.901 -11.709 -11.365 -10.989
0.300 -10.933 -11.348 -11.699 -12.434 -12.568 -12.600 -12.629 -12.618 -12.622 -12.613 -12.618 -12.574 -12.505 -12.435 -12.274 -11.966 -11.620
0.400 -10.842 -11.303 -11.737 -12.632 -12.820 -12.874 -12.932 -12.911 -12.944 -12.923 -12.949 -12.918 -12.863 -12.803 -12.665 -12.383 -12.059
0.500 -10.729 -11.224 -11.732 -12.759 -12.997 -13.071 -13.155 -13.125 -13.183 -13.152 -13.196 -13.178 -13.133 -13.082 -12.960 -12.698 -12.393
0.600 -10.606 -11.127 -11.701 -12.844 -13.126 -13.217 -13.326 -13.288 -13.371 -13.330 -13.392 -13.384 -13.350 -13.305 -13.196 -12.952 -12.662
0.700 -10.480 -11.020 -11.656 -12.900 -13.224 -13.331 -13.463 -13.417 -13.523 -13.474 -13.551 -13.554 -13.529 -13.490 -13.393 -13.163 -12.886
0.800 -10.354 -10.908 -11.601 -12.936 -13.298 -13.421 -13.574 -13.522 -13.649 -13.593 -13.685 -13.698 -13.682 -13.648 -13.561 -13.343 -13.077
0.900 -10.228 -10.792 -11.538 -12.957 -13.355 -13.493 -13.666 -13.608 -13.754 -13.693 -13.798 -13.821 -13.814 -13.785 -13.707 -13.499 -13.244
1.000 -10.106 -10.677 -11.474 -12.968 -13.400 -13.551 -13.744 -13.681 -13.846 -13.779 -13.896 -13.929 -13.930 -13.906 -13.837 -13.638 -13.392
1.100 -9.984 -10.559 -11.405 -12.970 -13.434 -13.599 -13.809 -13.741 -13.925 -13.853 -13.983 -14.025 -14.036 -14.017 -13.954 -13.760 -13.516
1.200 -9.864 -10.441 -11.334 -12.965 -13.460 -13.637 -13.866 -13.793 -13.995 -13.919 -14.061 -14.113 -14.133 -14.119 -14.063 -13.870 -13.624
1.300 -9.748 -10.325 -11.263 -12.954 -13.479 -13.669 -13.914 -13.837 -14.056 -13.976 -14.129 -14.191 -14.220 -14.212 -14.162 -13.970 -13.723
1.400 -9.633 -10.207 -11.190 -12.939 -13.492 -13.693 -13.955 -13.874 -14.110 -14.027 -14.189 -14.261 -14.299 -14.296 -14.253 -14.064 -13.816
1.500 -9.520 -10.090 -11.115 -12.919 -13.499 -13.712 -13.990 -13.905 -14.156 -14.070 -14.243 -14.323 -14.370 -14.372 -14.336 -14.151 -13.903
1.600 -9.410 -9.975 -11.042 -12.897 -13.503 -13.727 -14.020 -13.932 -14.198 -14.109 -14.291 -14.380 -14.435 -14.442 -14.414 -14.232 -13.984
1.700 -9.300 -9.858 -10.966 -12.870 -13.502 -13.737 -14.044 -13.953 -14.233 -14.143 -14.334 -14.430 -14.494 -14.507 -14.486 -14.307 -14.061
1.800 -9.195 -9.744 -10.892 -12.843 -13.500 -13.745 -14.066 -13.971 -14.266 -14.174 -14.372 -14.477 -14.549 -14.567 -14.553 -14.379 -14.133
1.900 -9.089 -9.629 -10.816 -12.812 -13.493 -13.748 -14.083 -13.986 -14.294 -14.200 -14.407 -14.519 -14.599 -14.622 -14.616 -14.446 -14.201
2.000 -8.985 -9.514 -10.740 -12.779 -13.483 -13.748 -14.096 -13.997 -14.318 -14.223 -14.437 -14.557 -14.646 -14.673 -14.674 -14.509 -14.266
2.100 -8.884 -9.401 -10.666 -12.745 -13.473 -13.747 -14.108 -14.006 -14.339 -14.243 -14.465 -14.592 -14.689 -14.721 -14.730 -14.569 -14.328
2.200 -8.783 -9.288 -10.590 -12.709 -13.459 -13.743 -14.116 -14.012 -14.358 -14.261 -14.489 -14.624 -14.728 -14.765 -14.781 -14.625 -14.386
2.300 -8.683 -9.174 -10.515 -12.671 -13.443 -13.736 -14.122 -14.015 -14.373 -14.276 -14.511 -14.653 -14.764 -14.806 -14.830 -14.679 -14.442
2.400 -8.586 -9.062 -10.440 -12.632 -13.426 -13.728 -14.126 -14.017 -14.387 -14.289 -14.530 -14.679 -14.798 -14.845 -14.876 -14.730 -14.495
2.500 -8.488 -8.949 -10.364 -12.591 -13.407 -13.718 -14.127 -14.017 -14.398 -14.299 -14.547 -14.703 -14.829 -14.881 -14.919 -14.779 -14.546
2.600 -8.393 -8.837 -10.289 -12.550 -13.387 -13.706 -14.127 -14.015 -14.407 -14.308 -14.562 -14.725 -14.858 -14.915 -14.961 -14.825 -14.595
2.700 -8.298 -8.725 -10.213 -12.507 -13.365 -13.693 -14.125 -14.011 -14.414 -14.315 -14.575 -14.744 -14.885 -14.946 -14.999 -14.869 -14.642
2.800 -8.204 -8.613 -10.138 -12.463 -13.341 -13.678 -14.121 -14.006 -14.419 -14.321 -14.586 -14.762 -14.910 -14.975 -15.036 -14.911 -14.687
2.900 -8.111 -8.500 -10.061 -12.418 -13.316 -13.662 -14.116 -13.998 -14.423 -14.324 -14.595 -14.777 -14.933 -15.003 -15.071 -14.951 -14.730
3.000 -8.019 -8.389 -9.987 -12.373 -13.291 -13.644 -14.109 -13.990 -14.425 -14.327 -14.603 -14.791 -14.954 -15.028 -15.104 -14.990 -14.771
