# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.439	-9.481	-9.432	-9.187	-8.900	-8.521	-8.215	-7.967	-7.770	-7.355	-6.792	-6.256
0.250	-10.282	-10.762	-11.261	-12.321	-12.666	-12.823	-12.818	-12.756	-12.683	-12.480	-12.108	-11.704
0.500	-9.729	-10.286	-11.040	-12.511	-13.094	-13.443	-13.553	-13.561	-13.538	-13.419	-13.125	-12.773
0.750	-9.203	-9.774	-10.730	-12.480	-13.239	-13.725	-13.915	-13.976	-13.988	-13.931	-13.694	-13.382
1.000	-8.736	-9.286	-10.418	-12.380	-13.283	-13.878	-14.134	-14.236	-14.277	-14.272	-14.082	-13.802
1.250	-8.293	-8.800	-10.096	-12.234	-13.267	-13.959	-14.273	-14.411	-14.477	-14.517	-14.368	-14.116
1.500	-7.887	-8.335	-9.786	-12.070	-13.221	-14.000	-14.364	-14.535	-14.623	-14.703	-14.591	-14.366
1.750	-7.505	-7.881	-9.481	-11.892	-13.153	-14.010	-14.422	-14.623	-14.732	-14.849	-14.771	-14.570
2.000	-7.147	-7.439	-9.186	-11.705	-13.070	-14.001	-14.457	-14.685	-14.814	-14.965	-14.920	-14.741
2.250	-6.798	-6.995	-8.889	-11.504	-12.970	-13.973	-14.471	-14.726	-14.874	-15.058	-15.044	-14.887
2.500	-6.451	-6.540	-8.586	-11.286	-12.852	-13.925	-14.465	-14.747	-14.913	-15.131	-15.146	-15.011
2.750	-6.133	-6.109	-8.302	-11.074	-12.735	-13.873	-14.453	-14.759	-14.943	-15.191	-15.235	-15.119
3.000	-5.800	-5.649	-8.000	-10.836	-12.595	-13.801	-14.421	-14.753	-14.955	-15.235	-15.308	-15.213
3.250	-5.497	-5.213	-7.721	-10.611	-12.467	-13.740	-14.399	-14.755	-14.972	-15.276	-15.368	-15.284
3.500	-5.178	-4.744	-7.423	-10.360	-12.320	-13.662	-14.363	-14.744	-14.977	-15.306	-15.416	-15.342
3.750	-4.882	-4.294	-7.144	-10.117	-12.176	-13.585	-14.325	-14.729	-14.977	-15.331	-15.459	-15.394
4.000	-4.582	-3.827	-6.857	-9.860	-12.020	-13.497	-14.276	-14.704	-14.968	-15.346	-15.493	-15.439
4.250	-4.276	-3.340	-6.563	-9.587	-11.852	-13.397	-14.217	-14.669	-14.949	-15.353	-15.519	-15.477
4.500	-3.990	-2.870	-6.286	-9.323	-11.689	-13.299	-14.157	-14.632	-14.928	-15.357	-15.542	-15.511
4.750	-3.698	-2.379	-6.002	-9.043	-11.515	-13.190	-14.088	-14.586	-14.897	-15.352	-15.558	-15.539
5.000	-3.403	-1.872	-5.714	-8.752	-11.331	-13.073	-14.009	-14.532	-14.859	-15.340	-15.567	-15.562
5.250	-3.127	-1.384	-5.444	-8.472	-11.153	-12.958	-13.932	-14.477	-14.819	-15.325	-15.573	-15.581
5.500	-2.854	-0.893	-5.176	-8.187	-10.971	-12.838	-13.848	-14.416	-14.773	-15.305	-15.574	-15.595
5.750	-2.584	-0.402	-4.911	-7.899	-10.785	-12.711	-13.757	-14.347	-14.720	-15.278	-15.569	-15.605
6.000	-2.325	0.068	-4.657	-7.619	-10.599	-12.582	-13.662	-14.274	-14.663	-15.246	-15.559	-15.609
6.250	-2.089	0.485	-4.425	-7.359	-10.423	-12.457	-13.569	-14.201	-14.604	-15.212	-15.547	-15.612
6.500	-2.036	0.561	-4.373	-7.303	-10.377	-12.418	-13.535	-14.170	-14.574	-15.186	-15.524	-15.591
6.750	-2.009	0.588	-4.346	-7.276	-10.351	-12.391	-13.508	-14.143	-14.547	-15.159	-15.497	-15.564
7.000	-1.979	0.618	-4.316	-7.246	-10.321	-12.362	-13.478	-14.113	-14.518	-15.130	-15.467	-15.534
7.250	-1.949	0.648	-4.286	-7.216	-10.291	-12.332	-13.448	-14.083	-14.488	-15.100	-15.438	-15.505
7.500	-1.919	0.678	-4.255	-7.186	-10.260	-12.301	-13.417	-14.052	-14.457	-15.069	-15.407	-15.474
7.750	-1.885	0.712	-4.222	-7.152	-10.227	-12.268	-13.384	-14.019	-14.424	-15.036	-15.374	-15.441
8.000	-1.851	0.746	-4.187	-7.118	-10.192	-12.233	-13.349	-13.984	-14.389	-15.001	-15.339	-15.406
8.250	-1.814	0.783	-4.151	-7.081	-10.155	-12.196	-13.313	-13.948	-14.352	-14.964	-15.302	-15.369
8.500	-1.776	0.821	-4.113	-7.043	-10.118	-12.159	-13.275	-13.910	-14.315	-14.927	-15.265	-15.332
8.750	-1.739	0.858	-4.076	-7.006	-10.080	-12.121	-13.238	-13.873	-14.277	-14.889	-15.227	-15.294
9.000	-1.700	0.897	-4.037	-6.967	-10.042	-12.083	-13.199	-13.834	-14.239	-14.851	-15.188	-15.256
9.250	-1.660	0.937	-3.997	-6.927	-10.002	-12.043	-13.159	-13.794	-14.199	-14.811	-15.149	-15.216
9.500	-1.619	0.978	-3.956	-6.886	-9.961	-12.002	-13.118	-13.753	-14.158	-14.770	-15.108	-15.175
9.750	-1.578	1.019	-3.915	-6.845	-9.919	-11.960	-13.077	-13.712	-14.116	-14.728	-15.066	-15.133
10.000	-1.535	1.062	-3.872	-6.802	-9.877	-11.918	-13.034	-13.669	-14.074	-14.686	-15.024	-15.091
10.250	-1.494	1.103	-3.830	-6.761	-9.835	-11.876	-12.992	-13.627	-14.032	-14.644	-14.982	-15.049
10.500	-1.451	1.146	-3.788	-6.718	-9.793	-11.834	-12.950	-13.585	-13.989	-14.602	-14.939	-15.006
10.750	-1.408	1.188	-3.745	-6.675	-9.750	-11.791	-12.907	-13.542	-13.947	-14.559	-14.897	-14.964
11.000	-1.365	1.232	-3.702	-6.632	-9.707	-11.748	-12.864	-13.499	-13.904	-14.516	-14.853	-14.920
11.250	-1.322	1.275	-3.659	-6.589	-9.663	-11.704	-12.821	-13.456	-13.860	-14.472	-14.810	-14.877
11.500	-1.278	1.319	-3.615	-6.545	-9.620	-11.660	-12.777	-13.412	-13.816	-14.429	-14.766	-14.833
11.750	-1.234	1.363	-3.571	-6.501	-9.576	-11.617	-12.733	-13.368	-13.773	-14.385	-14.722	-14.789
12.000	-1.191	1.406	-3.528	-6.458	-9.533	-11.573	-12.690	-13.325	-13.729	-14.341	-14.679	-14.746
12.250	-1.148	1.449	-3.485	-6.415	-9.489	-11.530	-12.647	-13.282	-13.686	-14.298	-14.636	-14.703
12.500	-1.105	1.492	-3.442	-6.372	-9.446	-11.487	-12.604	-13.239	-13.643	-14.255	-14.593	-14.660
12.750	-1.062	1.535	-3.399	-6.329	-9.403	-11.444	-12.561	-13.196	-13.600	-14.212	-14.550	-14.617
13.000	-1.019	1.578	-3.356	-6.286	-9.361	-11.401	-12.518	-13.153	-13.557	-14.169	-14.507	-14.574
13.250	-0.976	1.621	-3.313	-6.243	-9.318	-11.359	-12.475	-13.110	-13.515	-14.127	-14.464	-14.531
13.500	-0.934	1.663	-3.271	-6.201	-9.275	-11.316	-12.433	-13.068	-13.472	-14.084	-14.422	-14.489
13.750	-0.891	1.706	-3.228	-6.158	-9.233	-11.274	-12.390	-13.025	-13.430	-14.042	-14.380	-14.447
14.000	-0.850	1.747	-3.187	-6.117	-9.191	-11.232	-12.349	-12.983	-13.388	-14.000	-14.338	-14.405
14.250	-0.808	1.789	-3.145	-6.075	-9.150	-11.191	-12.307	-12.942	-13.346	-13.959	-14.296	-14.363
14.500	-0.767	1.830	-3.104	-6.034	-9.109	-11.149	-12.266	-12.901	-13.305	-13.918	-14.255	-14.322
14.750	-0.726	1.871	-3.063	-5.993	-9.068	-11.109	-12.225	-12.860	-13.265	-13.877	-14.214	-14.281
15.000	-0.686	1.911	-3.023	-5.953	-9.027	-11.068	-12.185	-12.820	-13.224	-13.836	-14.174	-14.241
15.250	-0.645	1.952	-2.982	-5.912	-8.987	-11.028	-12.144	-12.779	-13.184	-13.796	-14.134	-14.201
15.500	-0.606	1.991	-2.942	-5.872	-8.947	-10.988	-12.104	-12.739	-13.144	-13.756	-14.094	-14.161
15.750	-0.566	2.031	-2.903	-5.833	-8.907	-10.948	-12.065	-12.700	-13.104	-13.716	-14.054	-14.121
16.000	-0.526	2.071	-2.863	-5.793	-8.868	-10.909	-12.025	-12.660	-13.065	-13.677	-14.015	-14.082
16.250	-0.487	2.110	-2.824	-5.754	-8.829	-10.870	-11.986	-12.621	-13.026	-13.638	-13.976	-14.043
16.500	-0.449	2.148	-2.786	-5.716	-8.790	-10.831	-11.948	-12.583	-12.987	-13.599	-13.937	-14.004
16.750	-0.410	2.187	-2.747	-5.677	-8.752	-10.793	-11.909	-12.544	-12.949	-13.561	-13.898	-13.966
17.000	-0.372	2.225	-2.709	-5.639	-8.714	-10.755	-11.871	-12.506	-12.911	-13.523	-13.860	-13.927
