# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-10.352	-10.380	-10.321	-10.049	-9.754	-9.368	-9.058	-8.808	-8.611	-8.194	-7.629	-7.092
0.250	-11.460	-11.910	-12.341	-13.272	-13.552	-13.664	-13.641	-13.570	-13.492	-13.283	-12.909	-12.504
0.500	-10.474	-11.032	-11.774	-13.221	-13.785	-14.122	-14.231	-14.242	-14.222	-14.113	-13.832	-13.491
0.750	-8.570	-9.107	-10.300	-12.333	-13.289	-13.924	-14.203	-14.319	-14.370	-14.381	-14.207	-13.937
1.000	-6.032	-6.221	-8.122	-10.744	-12.240	-13.268	-13.776	-14.032	-14.177	-14.347	-14.307	-14.126
1.250	-4.112	-3.935	-6.303	-9.142	-11.079	-12.453	-13.183	-13.582	-13.825	-14.164	-14.271	-14.187
1.500	-3.283	-3.086	-5.485	-8.314	-10.312	-11.813	-12.667	-13.161	-13.478	-13.956	-14.193	-14.199
1.750	-2.869	-2.513	-5.101	-7.989	-10.048	-11.579	-12.454	-12.966	-13.298	-13.808	-14.077	-14.107
2.000	-2.549	-1.992	-4.806	-7.749	-9.911	-11.480	-12.363	-12.874	-13.203	-13.704	-13.964	-13.988
2.250	-2.263	-1.509	-4.538	-7.518	-9.775	-11.382	-12.274	-12.786	-13.113	-13.609	-13.862	-13.880
2.500	-1.997	-1.050	-4.285	-7.291	-9.635	-11.279	-12.184	-12.698	-13.026	-13.518	-13.766	-13.779
2.750	-1.747	-0.613	-4.044	-7.066	-9.493	-11.174	-12.092	-12.611	-12.940	-13.432	-13.676	-13.686
3.000	-1.515	-0.203	-3.819	-6.849	-9.353	-11.070	-12.002	-12.527	-12.859	-13.353	-13.596	-13.604
3.250	-1.288	0.199	-3.598	-6.630	-9.208	-10.962	-11.912	-12.446	-12.782	-13.281	-13.526	-13.534
3.500	-1.076	0.576	-3.391	-6.420	-9.068	-10.859	-11.827	-12.371	-12.713	-13.220	-13.470	-13.480
3.750	-0.870	0.943	-3.189	-6.211	-8.929	-10.758	-11.746	-12.301	-12.650	-13.168	-13.426	-13.441
4.000	-0.668	1.304	-2.990	-6.000	-8.788	-10.656	-11.667	-12.235	-12.593	-13.125	-13.394	-13.415
4.250	-0.478	1.644	-2.804	-5.800	-8.655	-10.562	-11.595	-12.177	-12.545	-13.093	-13.374	-13.404
4.500	-0.288	1.983	-2.617	-5.596	-8.519	-10.466	-11.524	-12.122	-12.500	-13.065	-13.363	-13.403
4.750	-0.105	2.311	-2.437	-5.396	-8.386	-10.374	-11.457	-12.070	-12.459	-13.045	-13.359	-13.410
5.000	0.070	2.625	-2.265	-5.203	-8.257	-10.285	-11.393	-12.023	-12.424	-13.029	-13.361	-13.424
5.250	0.126	2.723	-2.211	-5.141	-8.215	-10.256	-11.373	-12.008	-12.412	-13.024	-13.362	-13.429
5.500	0.125	2.722	-2.212	-5.142	-8.217	-10.258	-11.374	-12.009	-12.414	-13.026	-13.364	-13.431
5.750	0.120	2.717	-2.217	-5.147	-8.221	-10.262	-11.379	-12.014	-12.418	-13.030	-13.368	-13.435
6.000	0.115	2.712	-2.222	-5.152	-8.227	-10.268	-11.384	-12.019	-12.424	-13.036	-13.373	-13.440
6.250	0.110	2.707	-2.227	-5.157	-8.232	-10.272	-11.389	-12.024	-12.428	-13.041	-13.378	-13.445
6.500	0.105	2.702	-2.232	-5.162	-8.237	-10.278	-11.394	-12.029	-12.434	-13.046	-13.383	-13.450
6.750	0.100	2.697	-2.237	-5.167	-8.242	-10.283	-11.399	-12.034	-12.439	-13.051	-13.389	-13.456
7.000	0.095	2.692	-2.242	-5.172	-8.247	-10.287	-11.404	-12.039	-12.443	-13.056	-13.393	-13.460
7.250	0.092	2.689	-2.245	-5.175	-8.250	-10.290	-11.407	-12.042	-12.446	-13.059	-13.396	-13.463
7.500	0.090	2.687	-2.247	-5.177	-8.252	-10.293	-11.409	-12.044	-12.449	-13.061	-13.398	-13.465
7.750	0.089	2.686	-2.248	-5.178	-8.253	-10.293	-11.410	-12.045	-12.449	-13.062	-13.399	-13.466
8.000	0.089	2.686	-2.248	-5.178	-8.252	-10.293	-11.410	-12.045	-12.449	-13.061	-13.399	-13.466
8.250	0.090	2.687	-2.247	-5.177	-8.251	-10.292	-11.409	-12.044	-12.448	-13.060	-13.398	-13.465
8.500	0.093	2.690	-2.244	-5.174	-8.248	-10.289	-11.406	-12.040	-12.445	-13.057	-13.395	-13.462
8.750	0.098	2.695	-2.239	-5.169	-8.244	-10.285	-11.401	-12.036	-12.441	-13.053	-13.391	-13.458
9.000	0.103	2.700	-2.234	-5.164	-8.238	-10.279	-11.396	-12.030	-12.435	-13.047	-13.385	-13.452
9.250	0.110	2.707	-2.227	-5.157	-8.231	-10.272	-11.389	-12.024	-12.428	-13.040	-13.378	-13.445
9.500	0.118	2.715	-2.219	-5.149	-8.223	-10.264	-11.381	-12.016	-12.420	-13.032	-13.370	-13.437
9.750	0.128	2.725	-2.209	-5.139	-8.214	-10.255	-11.371	-12.006	-12.411	-13.023	-13.360	-13.427
10.000	0.139	2.736	-2.198	-5.128	-8.203	-10.244	-11.360	-11.995	-12.399	-13.012	-13.349	-13.416
10.250	0.151	2.748	-2.186	-5.116	-8.190	-10.231	-11.348	-11.983	-12.387	-12.999	-13.337	-13.404
10.500	0.165	2.762	-2.172	-5.102	-8.177	-10.218	-11.334	-11.969	-12.373	-12.986	-13.323	-13.390
10.750	0.180	2.777	-2.157	-5.087	-8.162	-10.203	-11.319	-11.954	-12.359	-12.971	-13.308	-13.376
11.000	0.196	2.793	-2.141	-5.071	-8.146	-10.187	-11.303	-11.938	-12.343	-12.955	-13.292	-13.359
11.250	0.213	2.810	-2.124	-5.054	-8.129	-10.169	-11.286	-11.921	-12.325	-12.938	-13.275	-13.342
11.500	0.232	2.829	-2.105	-5.035	-8.110	-10.151	-11.267	-11.902	-12.307	-12.919	-13.257	-13.324
11.750	0.251	2.848	-2.086	-5.016	-8.090	-10.131	-11.248	-11.882	-12.287	-12.899	-13.237	-13.304
12.000	0.272	2.869	-2.065	-4.995	-8.069	-10.110	-11.227	-11.862	-12.266	-12.878	-13.216	-13.283
12.250	0.294	2.891	-2.043	-4.973	-8.047	-10.088	-11.205	-11.840	-12.244	-12.856	-13.194	-13.261
12.500	0.318	2.914	-2.019	-4.949	-8.024	-10.065	-11.181	-11.816	-12.221	-12.833	-13.171	-13.238
12.750	0.341	2.938	-1.995	-4.926	-8.000	-10.041	-11.157	-11.792	-12.197	-12.809	-13.147	-13.214
13.000	0.367	2.964	-1.970	-4.900	-7.975	-10.016	-11.132	-11.767	-12.172	-12.784	-13.122	-13.189
13.250	0.392	2.989	-1.944	-4.875	-7.949	-9.990	-11.106	-11.741	-12.146	-12.758	-13.096	-13.163
13.500	0.419	3.016	-1.917	-4.848	-7.922	-9.963	-11.080	-11.714	-12.119	-12.731	-13.069	-13.136
13.750	0.447	3.044	-1.890	-4.820	-7.894	-9.935	-11.052	-11.687	-12.091	-12.703	-13.041	-13.108
14.000	0.476	3.073	-1.861	-4.791	-7.866	-9.906	-11.023	-11.658	-12.062	-12.675	-13.012	-13.079
14.250	0.505	3.102	-1.831	-4.762	-7.836	-9.877	-10.993	-11.628	-12.033	-12.645	-12.983	-13.050
14.500	0.536	3.133	-1.801	-4.731	-7.806	-9.847	-10.963	-11.598	-12.003	-12.615	-12.952	-13.019
14.750	0.567	3.164	-1.770	-4.700	-7.775	-9.816	-10.932	-11.567	-11.972	-12.584	-12.921	-12.988
15.000	0.598	3.195	-1.739	-4.669	-7.743	-9.784	-10.901	-11.536	-11.940	-12.552	-12.890	-12.957
15.250	0.630	3.227	-1.707	-4.637	-7.711	-9.752	-10.869	-11.503	-11.908	-12.520	-12.858	-12.925
15.500	0.663	3.260	-1.674	-4.604	-7.679	-9.719	-10.836	-11.471	-11.875	-12.488	-12.825	-12.892
15.750	0.696	3.293	-1.641	-4.571	-7.646	-9.686	-10.803	-11.438	-11.842	-12.455	-12.792	-12.859
16.000	0.730	3.327	-1.607	-4.537	-7.612	-9.653	-10.769	-11.404	-11.809	-12.421	-12.759	-12.826
16.250	0.764	3.361	-1.573	-4.503	-7.578	-9.619	-10.735	-11.370	-11.775	-12.387	-12.724	-12.791
16.500	0.798	3.395	-1.539	-4.469	-7.543	-9.584	-10.701	-11.336	-11.740	-12.352	-12.690	-12.757
16.750	0.833	3.430	-1.504	-4.434	-7.509	-9.549	-10.666	-11.301	-11.705	-12.318	-12.655	-12.722
17.000	0.868	3.465	-1.469	-4.399	-7.474	-9.514	-10.631	-11.266	-11.670	-12.283	-12.620	-12.687
17.250	0.903	3.500	-1.434	-4.364	-7.438	-9.479	-10.596	-11.231	-11.635	-12.247	-12.585	-12.652
17.500	0.938	3.535	-1.399	-4.329	-7.403	-9.444	-10.561	-11.195	-11.600	-12.212	-12.550	-12.617
17.750	0.974	3.571	-1.363	-4.293	-7.368	-9.409	-10.525	-11.160	-11.565	-12.177	-12.514	-12.582
18.000	1.009	3.606	-1.328	-4.258	-7.332	-9.373	-10.490	-11.125	-11.529	-12.141	-12.479	-12.546
18.250	1.044	3.641	-1.292	-4.223	-7.297	-9.338	-10.455	-11.089	-11.494	-12.106	-12.444	-12.511
18.500	1.080	3.677	-1.257	-4.187	-7.262	-9.303	-10.419	-11.054	-11.459	-12.071	-12.408	-12.475
18.750	1.115	3.712	-1.222	-4.152	-7.227	-9.267	-10.384	-11.019	-11.423	-12.036	-12.373	-12.440
19.000	1.150	3.747	-1.187	-4.117	-7.191	-9.232	-10.349	-10.984	-11.388	-12.000	-12.338	-12.405
19.250	1.185	3.782	-1.152	-4.082	-7.157	-9.197	-10.314	-10.949	-11.353	-11.965	-12.303	-12.370
