# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-9.063	-9.167	-9.162	-9.044	-8.801	-8.455	-8.166	-7.927	-7.738	-7.333	-6.780	-6.250
0.250	-8.265	-8.840	-9.736	-11.393	-12.049	-12.419	-12.521	-12.518	-12.482	-12.337	-12.013	-11.637
0.500	-7.162	-7.659	-8.986	-11.155	-12.185	-12.841	-13.108	-13.206	-13.238	-13.206	-12.982	-12.673
0.750	-6.318	-6.653	-8.322	-10.791	-12.094	-12.954	-13.343	-13.517	-13.600	-13.657	-13.509	-13.251
1.000	-5.641	-5.783	-7.751	-10.415	-11.939	-12.962	-13.450	-13.686	-13.812	-13.942	-13.859	-13.644
1.250	-5.069	-5.008	-7.244	-10.039	-11.751	-12.910	-13.484	-13.774	-13.939	-14.134	-14.108	-13.932
1.500	-4.578	-4.312	-6.796	-9.679	-11.553	-12.831	-13.479	-13.818	-14.016	-14.270	-14.297	-14.157
1.750	-4.146	-3.677	-6.393	-9.336	-11.353	-12.735	-13.449	-13.832	-14.060	-14.369	-14.445	-14.338
2.000	-3.759	-3.094	-6.026	-9.008	-11.154	-12.627	-13.402	-13.823	-14.080	-14.440	-14.561	-14.485
2.250	-3.409	-2.557	-5.690	-8.697	-10.956	-12.510	-13.339	-13.797	-14.080	-14.487	-14.652	-14.606
2.500	-3.090	-2.054	-5.382	-8.403	-10.766	-12.393	-13.271	-13.762	-14.069	-14.520	-14.726	-14.709
2.750	-2.807	-1.586	-5.108	-8.136	-10.596	-12.289	-13.209	-13.728	-14.056	-14.544	-14.783	-14.790
3.000	-2.601	-1.175	-4.910	-7.940	-10.499	-12.247	-13.196	-13.731	-14.068	-14.571	-14.820	-14.832
3.250	-2.409	-0.780	-4.723	-7.748	-10.400	-12.200	-13.177	-13.727	-14.074	-14.592	-14.852	-14.870
3.500	-2.234	-0.415	-4.553	-7.569	-10.305	-12.151	-13.153	-13.718	-14.075	-14.607	-14.878	-14.902
3.750	-2.071	-0.074	-4.394	-7.397	-10.209	-12.098	-13.124	-13.703	-14.068	-14.615	-14.898	-14.929
4.000	-1.915	0.251	-4.242	-7.229	-10.113	-12.043	-13.092	-13.684	-14.059	-14.621	-14.916	-14.955
4.250	-1.771	0.543	-4.101	-7.072	-10.020	-11.985	-13.055	-13.660	-14.044	-14.621	-14.928	-14.975
4.500	-1.630	0.818	-3.964	-6.917	-9.923	-11.923	-13.013	-13.632	-14.025	-14.617	-14.937	-14.992
4.750	-1.497	1.067	-3.833	-6.769	-9.828	-11.860	-12.970	-13.601	-14.003	-14.610	-14.944	-15.008
5.000	-1.455	1.142	-3.792	-6.722	-9.796	-11.837	-12.954	-13.589	-13.993	-14.605	-14.943	-15.010
5.250	-1.450	1.147	-3.786	-6.717	-9.791	-11.832	-12.948	-13.583	-13.988	-14.600	-14.938	-15.005
5.500	-1.445	1.152	-3.782	-6.712	-9.787	-11.827	-12.944	-13.579	-13.983	-14.596	-14.933	-15.000
5.750	-1.438	1.159	-3.775	-6.705	-9.780	-11.820	-12.937	-13.572	-13.976	-14.589	-14.926	-14.993
