# day	W2	M2	W1	u	g	r	i	z	y	J	H	K
0.000	-11.182	-11.091	-10.951	-10.398	-10.009	-9.552	-9.208	-8.939	-8.730	-8.294	-7.714	-7.166
0.250	-14.208	-14.438	-14.552	-14.766	-14.666	-14.446	-14.233	-14.047	-13.896	-13.568	-13.098	-12.637
0.500	-13.381	-13.797	-14.152	-14.904	-15.048	-15.021	-14.908	-14.781	-14.667	-14.404	-13.997	-13.583
0.750	-11.629	-12.182	-12.876	-14.229	-14.693	-14.916	-14.940	-14.893	-14.833	-14.660	-14.337	-13.983
1.000	-10.145	-10.703	-11.597	-13.289	-14.025	-14.486	-14.657	-14.704	-14.709	-14.647	-14.420	-14.128
1.250	-9.643	-10.214	-11.131	-12.833	-13.589	-14.108	-14.346	-14.451	-14.502	-14.533	-14.398	-14.170
1.500	-9.356	-9.928	-10.933	-12.731	-13.500	-14.002	-14.230	-14.337	-14.397	-14.462	-14.378	-14.196
1.750	-9.093	-9.652	-10.755	-12.672	-13.506	-14.033	-14.257	-14.355	-14.409	-14.469	-14.399	-14.238
2.000	-8.840	-9.380	-10.578	-12.604	-13.516	-14.096	-14.341	-14.445	-14.496	-14.540	-14.442	-14.256
2.250	-8.602	-9.115	-10.404	-12.528	-13.514	-14.146	-14.415	-14.529	-14.584	-14.624	-14.510	-14.307
2.500	-8.372	-8.853	-10.230	-12.442	-13.499	-14.181	-14.476	-14.603	-14.663	-14.706	-14.584	-14.370
2.750	-8.144	-8.589	-10.054	-12.347	-13.472	-14.203	-14.524	-14.664	-14.731	-14.781	-14.657	-14.436
3.000	-7.930	-8.334	-9.884	-12.251	-13.440	-14.218	-14.564	-14.717	-14.792	-14.850	-14.727	-14.504
3.250	-7.715	-8.074	-9.709	-12.145	-13.399	-14.221	-14.592	-14.760	-14.843	-14.912	-14.793	-14.568
3.500	-7.510	-7.820	-9.539	-12.038	-13.353	-14.219	-14.615	-14.796	-14.889	-14.969	-14.856	-14.632
3.750	-7.305	-7.562	-9.367	-11.925	-13.300	-14.209	-14.630	-14.825	-14.926	-15.019	-14.914	-14.693
4.000	-7.107	-7.308	-9.197	-11.809	-13.244	-14.195	-14.639	-14.849	-14.959	-15.066	-14.970	-14.753
4.250	-6.912	-7.054	-9.028	-11.690	-13.183	-14.175	-14.643	-14.867	-14.986	-15.107	-15.022	-14.811
4.500	-6.717	-6.796	-8.856	-11.566	-13.116	-14.149	-14.641	-14.879	-15.008	-15.144	-15.071	-14.866
4.750	-6.527	-6.540	-8.687	-11.439	-13.047	-14.120	-14.635	-14.888	-15.026	-15.178	-15.116	-14.919
5.000	-6.339	-6.283	-8.518	-11.310	-12.974	-14.086	-14.625	-14.892	-15.040	-15.208	-15.159	-14.969
5.250	-6.151	-6.022	-8.346	-11.175	-12.896	-14.047	-14.610	-14.892	-15.049	-15.233	-15.198	-15.017
5.500	-5.966	-5.761	-8.177	-11.039	-12.816	-14.006	-14.592	-14.888	-15.056	-15.256	-15.235	-15.062
5.750	-5.781	-5.498	-8.006	-10.899	-12.732	-13.960	-14.570	-14.881	-15.058	-15.276	-15.269	-15.105
6.000	-5.597	-5.231	-7.833	-10.755	-12.643	-13.911	-14.544	-14.869	-15.057	-15.292	-15.299	-15.145
6.250	-5.415	-4.965	-7.662	-10.609	-12.553	-13.859	-14.515	-14.855	-15.053	-15.305	-15.327	-15.182
6.500	-5.232	-4.694	-7.489	-10.458	-12.459	-13.803	-14.482	-14.838	-15.045	-15.315	-15.352	-15.217
6.750	-5.050	-4.420	-7.316	-10.304	-12.361	-13.743	-14.447	-14.817	-15.035	-15.321	-15.374	-15.249
7.000	-4.867	-4.142	-7.141	-10.145	-12.260	-13.680	-14.407	-14.792	-15.021	-15.325	-15.393	-15.279
7.250	-4.686	-3.862	-6.966	-9.984	-12.156	-13.615	-14.365	-14.765	-15.004	-15.327	-15.410	-15.306
7.500	-4.504	-3.580	-6.790	-9.820	-12.049	-13.546	-14.320	-14.735	-14.985	-15.326	-15.425	-15.331
7.750	-4.322	-3.294	-6.613	-9.652	-11.939	-13.475	-14.273	-14.703	-14.963	-15.322	-15.437	-15.354
8.000	-4.138	-3.002	-6.434	-9.480	-11.825	-13.399	-14.221	-14.667	-14.938	-15.315	-15.447	-15.375
8.250	-3.953	-2.706	-6.254	-9.303	-11.707	-13.320	-14.167	-14.628	-14.909	-15.306	-15.454	-15.393
8.500	-3.768	-2.409	-6.073	-9.123	-11.587	-13.239	-14.110	-14.587	-14.879	-15.295	-15.459	-15.410
8.750	-3.583	-2.108	-5.892	-8.940	-11.464	-13.155	-14.051	-14.543	-14.846	-15.281	-15.463	-15.424
9.000	-3.396	-1.801	-5.708	-8.752	-11.337	-13.068	-13.988	-14.496	-14.811	-15.265	-15.464	-15.437
9.250	-3.207	-1.490	-5.523	-8.560	-11.207	-12.977	-13.922	-14.446	-14.772	-15.246	-15.462	-15.447
9.500	-3.017	-1.174	-5.336	-8.364	-11.073	-12.883	-13.853	-14.394	-14.731	-15.226	-15.459	-15.456
9.750	-2.825	-0.854	-5.147	-8.163	-10.935	-12.786	-13.782	-14.339	-14.688	-15.202	-15.454	-15.463
10.000	-2.633	-0.531	-4.958	-7.960	-10.796	-12.687	-13.708	-14.281	-14.642	-15.177	-15.447	-15.468
10.250	-2.438	-0.203	-4.766	-7.751	-10.652	-12.584	-13.631	-14.221	-14.594	-15.150	-15.438	-15.471
10.500	-2.241	0.131	-4.572	-7.538	-10.505	-12.478	-13.551	-14.158	-14.543	-15.120	-15.427	-15.473
10.750	-2.041	0.469	-4.376	-7.321	-10.354	-12.369	-13.469	-14.093	-14.490	-15.088	-15.414	-15.473
11.000	-1.909	0.688	-4.246	-7.176	-10.250	-12.291	-13.408	-14.042	-14.447	-15.059	-15.397	-15.464
11.250	-1.886	0.711	-4.223	-7.153	-10.227	-12.268	-13.385	-14.020	-14.424	-15.036	-15.374	-15.441
11.500	-1.862	0.735	-4.199	-7.129	-10.204	-12.245	-13.361	-13.996	-14.401	-15.013	-15.351	-15.418
11.750	-1.838	0.759	-4.175	-7.105	-10.180	-12.221	-13.337	-13.972	-14.377	-14.989	-15.327	-15.394
12.000	-1.813	0.784	-4.150	-7.080	-10.155	-12.196	-13.312	-13.947	-14.352	-14.964	-15.301	-15.368
12.250	-1.787	0.810	-4.124	-7.054	-10.129	-12.170	-13.286	-13.921	-14.326	-14.938	-15.276	-15.343
12.500	-1.761	0.836	-4.098	-7.028	-10.102	-12.143	-13.260	-13.895	-14.299	-14.911	-15.249	-15.316
12.750	-1.733	0.864	-4.070	-7.000	-10.075	-12.116	-13.232	-13.867	-14.272	-14.884	-15.221	-15.289
13.000	-1.705	0.892	-4.042	-6.972	-10.047	-12.088	-13.204	-13.839	-14.244	-14.856	-15.193	-15.260
13.250	-1.676	0.921	-4.013	-6.943	-10.018	-12.059	-13.175	-13.810	-14.215	-14.827	-15.164	-15.231
13.500	-1.647	0.950	-3.984	-6.914	-9.988	-12.029	-13.146	-13.781	-14.185	-14.797	-15.135	-15.202
13.750	-1.617	0.980	-3.954	-6.884	-9.958	-11.999	-13.116	-13.751	-14.155	-14.767	-15.105	-15.172
14.000	-1.586	1.011	-3.923	-6.853	-9.928	-11.969	-13.085	-13.720	-14.125	-14.737	-15.074	-15.141
14.250	-1.555	1.042	-3.892	-6.822	-9.896	-11.937	-13.054	-13.689	-14.093	-14.705	-15.043	-15.110
14.500	-1.523	1.074	-3.860	-6.790	-9.865	-11.905	-13.022	-13.657	-14.061	-14.674	-15.011	-15.078
14.750	-1.491	1.106	-3.827	-6.758	-9.832	-11.873	-12.989	-13.624	-14.029	-14.641	-14.979	-15.046
