# day W2 M2 W1 u B g V c r w o i z y J H K
0.000 -10.737 -10.533 -10.330 -9.474 -9.107 -8.928 -8.617 -8.741 -8.360 -8.545 -8.219 -7.938 -7.623 -7.380 -6.888 -6.253 -5.666
0.100 -14.965 -15.024 -14.987 -14.772 -14.589 -14.488 -14.305 -14.373 -14.138 -14.235 -14.043 -13.847 -13.615 -13.428 -13.038 -12.502 -11.988
0.200 -14.477 -14.716 -14.841 -15.068 -15.018 -14.970 -14.871 -14.905 -14.762 -14.810 -14.695 -14.551 -14.366 -14.211 -13.880 -13.399 -12.924
0.300 -13.847 -14.194 -14.453 -15.004 -15.068 -15.068 -15.042 -15.048 -14.985 -14.996 -14.946 -14.845 -14.704 -14.579 -14.300 -13.868 -13.428
0.400 -13.080 -13.512 -13.907 -14.744 -14.919 -14.966 -15.011 -14.993 -15.006 -14.986 -14.996 -14.940 -14.844 -14.748 -14.523 -14.142 -13.738
0.500 -12.098 -12.605 -13.165 -14.303 -14.601 -14.701 -14.823 -14.781 -14.876 -14.829 -14.899 -14.892 -14.846 -14.784 -14.621 -14.295 -13.931
0.600 -10.964 -11.517 -12.261 -13.705 -14.141 -14.299 -14.506 -14.440 -14.625 -14.555 -14.686 -14.733 -14.745 -14.722 -14.629 -14.367 -14.047
0.700 -9.859 -10.406 -11.297 -12.985 -13.560 -13.781 -14.077 -13.991 -14.268 -14.184 -14.374 -14.479 -14.556 -14.578 -14.565 -14.376 -14.106
0.800 -9.050 -9.577 -10.486 -12.254 -12.929 -13.201 -13.575 -13.475 -13.836 -13.752 -13.991 -14.153 -14.300 -14.371 -14.448 -14.340 -14.124
0.900 -8.546 -9.087 -9.958 -11.667 -12.358 -12.652 -13.069 -12.966 -13.382 -13.310 -13.580 -13.791 -14.006 -14.125 -14.296 -14.273 -14.116
1.000 -8.172 -8.732 -9.618 -11.294 -11.942 -12.226 -12.642 -12.544 -12.974 -12.920 -13.199 -13.439 -13.708 -13.871 -14.130 -14.191 -14.092
1.100 -7.820 -8.390 -9.333 -11.053 -11.673 -11.939 -12.332 -12.240 -12.656 -12.615 -12.889 -13.139 -13.441 -13.636 -13.968 -14.102 -14.055
1.200 -7.456 -8.024 -9.046 -10.855 -11.489 -11.753 -12.139 -12.048 -12.456 -12.420 -12.690 -12.943 -13.259 -13.470 -13.840 -14.012 -13.989
1.300 -7.076 -7.630 -8.743 -10.656 -11.328 -11.601 -11.993 -11.900 -12.310 -12.272 -12.543 -12.795 -13.118 -13.338 -13.733 -13.933 -13.931
1.400 -6.675 -7.207 -8.418 -10.441 -11.167 -11.459 -11.872 -11.774 -12.199 -12.158 -12.436 -12.692 -13.017 -13.241 -13.649 -13.866 -13.877
1.500 -6.253 -6.750 -8.069 -10.205 -10.996 -11.316 -11.764 -11.659 -12.115 -12.071 -12.364 -12.631 -12.963 -13.188 -13.592 -13.804 -13.812
1.600 -5.814 -6.263 -7.698 -9.945 -10.807 -11.155 -11.641 -11.532 -12.021 -11.978 -12.286 -12.567 -12.911 -13.140 -13.546 -13.755 -13.761
1.700 -5.355 -5.742 -7.304 -9.660 -10.597 -10.977 -11.504 -11.390 -11.916 -11.875 -12.200 -12.498 -12.857 -13.093 -13.506 -13.715 -13.720
1.800 -4.881 -5.187 -6.888 -9.351 -10.368 -10.783 -11.353 -11.234 -11.799 -11.764 -12.105 -12.423 -12.800 -13.046 -13.467 -13.680 -13.686
1.900 -4.394 -4.599 -6.453 -9.019 -10.122 -10.573 -11.190 -11.068 -11.674 -11.647 -12.004 -12.342 -12.741 -12.997 -13.431 -13.650 -13.656
2.000 -3.898 -3.979 -6.002 -8.665 -9.860 -10.351 -11.017 -10.893 -11.541 -11.524 -11.896 -12.256 -12.678 -12.946 -13.396 -13.622 -13.631
2.100 -3.393 -3.321 -5.535 -8.287 -9.584 -10.116 -10.833 -10.708 -11.400 -11.395 -11.783 -12.165 -12.611 -12.893 -13.359 -13.593 -13.606
2.200 -2.889 -2.632 -5.060 -7.892 -9.297 -9.874 -10.644 -10.519 -11.254 -11.264 -11.666 -12.070 -12.541 -12.837 -13.321 -13.565 -13.582
2.300 -2.392 -1.912 -4.584 -7.484 -9.005 -9.628 -10.453 -10.329 -11.107 -11.133 -11.548 -11.974 -12.470 -12.779 -13.282 -13.537 -13.558
2.400 -1.913 -1.166 -4.116 -7.069 -8.714 -9.384 -10.262 -10.141 -10.960 -11.003 -11.429 -11.876 -12.396 -12.719 -13.241 -13.507 -13.534
2.500 -1.460 -0.399 -3.668 -6.656 -8.430 -9.146 -10.077 -9.958 -10.815 -10.876 -11.312 -11.778 -12.321 -12.657 -13.198 -13.476 -13.508
2.600 -1.048 0.371 -3.255 -6.259 -8.161 -8.921 -9.900 -9.785 -10.677 -10.755 -11.199 -11.681 -12.246 -12.595 -13.154 -13.443 -13.481
2.700 -0.691 1.113 -2.892 -5.895 -7.916 -8.716 -9.737 -9.626 -10.547 -10.641 -11.092 -11.588 -12.173 -12.533 -13.109 -13.408 -13.453
2.800 -0.395 1.780 -2.590 -5.580 -7.702 -8.535 -9.589 -9.482 -10.426 -10.536 -10.991 -11.499 -12.100 -12.470 -13.062 -13.372 -13.423
2.900 -0.162 2.314 -2.350 -5.323 -7.522 -8.378 -9.459 -9.355 -10.317 -10.438 -10.897 -11.415 -12.030 -12.408 -13.014 -13.335 -13.391
3.000 0.017 2.683 -2.168 -5.124 -7.374 -8.247 -9.345 -9.244 -10.219 -10.349 -10.811 -11.336 -11.961 -12.347 -12.964 -13.295 -13.357
3.100 0.136 2.881 -2.047 -4.994 -7.268 -8.149 -9.256 -9.157 -10.139 -10.275 -10.737 -11.267 -11.899 -12.290 -12.915 -13.253 -13.320
3.200 0.180 2.926 -2.002 -4.950 -7.223 -8.104 -9.212 -9.113 -10.095 -10.231 -10.693 -11.223 -11.855 -12.245 -12.871 -13.208 -13.275
3.300 0.224 2.970 -1.958 -4.905 -7.179 -8.060 -9.168 -9.069 -10.050 -10.186 -10.649 -11.178 -11.811 -12.201 -12.827 -13.164 -13.231
